"GEO_ID","NAME","B08303_001E","B08303_001EA","B08303_001M","B08303_001MA","B08303_002E","B08303_002EA","B08303_002M","B08303_002MA","B08303_003E","B08303_003M","B08303_003MA","B08303_003EA","B08303_004E","B08303_004M","B08303_004MA","B08303_004EA","B08303_005E","B08303_005M","B08303_005MA","B08303_005EA","B08303_006E","B08303_006EA","B08303_006M","B08303_006MA","B08303_007E","B08303_007EA","B08303_007M","B08303_007MA","B08303_008E","B08303_008EA","B08303_008M","B08303_008MA","B08303_009E","B08303_009M","B08303_009MA","B08303_009EA","B08303_010E","B08303_010M","B08303_010MA","B08303_010EA","B08303_011E","B08303_011EA","B08303_011M","B08303_011MA","B08303_012E","B08303_012EA","B08303_012M","B08303_012MA","B08303_013E","B08303_013EA","B08303_013M","B08303_013MA",
"Geography","Geographic Area Name","Estimate!!Total","Annotation of Estimate!!Total","Margin of Error!!Total","Annotation of Margin of Error!!Total","Estimate!!Total!!Less than 5 minutes","Annotation of Estimate!!Total!!Less than 5 minutes","Margin of Error!!Total!!Less than 5 minutes","Annotation of Margin of Error!!Total!!Less than 5 minutes","Estimate!!Total!!5 to 9 minutes","Margin of Error!!Total!!5 to 9 minutes","Annotation of Margin of Error!!Total!!5 to 9 minutes","Annotation of Estimate!!Total!!5 to 9 minutes","Estimate!!Total!!10 to 14 minutes","Margin of Error!!Total!!10 to 14 minutes","Annotation of Margin of Error!!Total!!10 to 14 minutes","Annotation of Estimate!!Total!!10 to 14 minutes","Estimate!!Total!!15 to 19 minutes","Margin of Error!!Total!!15 to 19 minutes","Annotation of Margin of Error!!Total!!15 to 19 minutes","Annotation of Estimate!!Total!!15 to 19 minutes","Estimate!!Total!!20 to 24 minutes","Annotation of Estimate!!Total!!20 to 24 minutes","Margin of Error!!Total!!20 to 24 minutes","Annotation of Margin of Error!!Total!!20 to 24 minutes","Estimate!!Total!!25 to 29 minutes","Annotation of Estimate!!Total!!25 to 29 minutes","Margin of Error!!Total!!25 to 29 minutes","Annotation of Margin of Error!!Total!!25 to 29 minutes","Estimate!!Total!!30 to 34 minutes","Annotation of Estimate!!Total!!30 to 34 minutes","Margin of Error!!Total!!30 to 34 minutes","Annotation of Margin of Error!!Total!!30 to 34 minutes","Estimate!!Total!!35 to 39 minutes","Margin of Error!!Total!!35 to 39 minutes","Annotation of Margin of Error!!Total!!35 to 39 minutes","Annotation of Estimate!!Total!!35 to 39 minutes","Estimate!!Total!!40 to 44 minutes","Margin of Error!!Total!!40 to 44 minutes","Annotation of Margin of Error!!Total!!40 to 44 minutes","Annotation of Estimate!!Total!!40 to 44 minutes","Estimate!!Total!!45 to 59 minutes","Annotation of Estimate!!Total!!45 to 59 minutes","Margin of Error!!Total!!45 to 59 minutes","Annotation of Margin of Error!!Total!!45 to 59 minutes","Estimate!!Total!!60 to 89 minutes","Annotation of Estimate!!Total!!60 to 89 minutes","Margin of Error!!Total!!60 to 89 minutes","Annotation of Margin of Error!!Total!!60 to 89 minutes","Estimate!!Total!!90 or more minutes","Annotation of Estimate!!Total!!90 or more minutes","Margin of Error!!Total!!90 or more minutes","Annotation of Margin of Error!!Total!!90 or more minutes",
"1400000US17031838600","Census Tract 8386, Cook County, Illinois","267","null","58","null","0","null","11","null","24","26","null","null","16","18","null","null","21","26","null","null","26","null","27","null","0","null","11","null","42","null","21","null","17","16","null","null","15","18","null","null","86","null","37","null","8","null","15","null","12","null","16","null",
"1400000US17031838700","Census Tract 8387, Cook County, Illinois","900","null","180","null","0","null","11","null","26","27","null","null","72","58","null","null","72","65","null","null","114","null","99","null","31","null","36","null","205","null","110","null","21","27","null","null","36","34","null","null","175","null","69","null","67","null","53","null","81","null","65","null",
"1400000US17031838800","Census Tract 8388, Cook County, Illinois","816","null","146","null","0","null","11","null","30","37","null","null","83","56","null","null","142","66","null","null","110","null","83","null","28","null","23","null","77","null","59","null","25","26","null","null","0","11","null","null","72","null","53","null","153","null","74","null","96","null","58","null",
"1400000US17031839000","Census Tract 8390, Cook County, Illinois","4883","null","681","null","30","null","31","null","128","73","null","null","784","336","null","null","980","473","null","null","854","null","416","null","481","null","263","null","584","null","253","null","48","56","null","null","101","89","null","null","397","null","223","null","316","null","157","null","180","null","144","null",
"1400000US17031839100","Census Tract 8391, Cook County, Illinois","2812","null","369","null","56","null","53","null","420","185","null","null","709","197","null","null","572","161","null","null","218","null","119","null","25","null","38","null","369","null","194","null","51","54","null","null","17","27","null","null","78","null","65","null","159","null","78","null","138","null","91","null",
"1400000US17031839200","Census Tract 8392, Cook County, Illinois","1125","null","187","null","27","null","39","null","40","37","null","null","235","87","null","null","58","42","null","null","126","null","53","null","47","null","39","null","202","null","73","null","36","39","null","null","22","21","null","null","178","null","66","null","104","null","69","null","50","null","43","null",
"1400000US17031839500","Census Tract 8395, Cook County, Illinois","477","null","104","null","6","null","12","null","38","37","null","null","61","37","null","null","65","54","null","null","45","null","35","null","52","null","42","null","101","null","52","null","8","13","null","null","30","30","null","null","35","null","31","null","5","null","8","null","31","null","41","null",
"1400000US17031839600","Census Tract 8396, Cook County, Illinois","689","null","163","null","24","null","23","null","79","50","null","null","52","31","null","null","143","71","null","null","63","null","40","null","42","null","37","null","43","null","25","null","0","11","null","null","15","18","null","null","105","null","56","null","72","null","55","null","51","null","49","null",
"1400000US17031839700","Census Tract 8397, Cook County, Illinois","2165","null","363","null","18","null","26","null","172","103","null","null","262","119","null","null","188","85","null","null","297","null","106","null","107","null","75","null","449","null","163","null","76","56","null","null","196","90","null","null","90","null","69","null","253","null","129","null","57","null","40","null",
"1400000US17031839800","Census Tract 8398, Cook County, Illinois","1296","null","199","null","29","null","35","null","45","35","null","null","162","70","null","null","214","103","null","null","279","null","129","null","15","null","18","null","305","null","104","null","5","9","null","null","90","71","null","null","83","null","42","null","60","null","39","null","9","null","14","null",
"1400000US17031839900","Census Tract 8399, Cook County, Illinois","1671","null","207","null","42","null","28","null","131","69","null","null","232","100","null","null","148","64","null","null","296","null","79","null","36","null","25","null","410","null","108","null","0","11","null","null","125","74","null","null","137","null","53","null","90","null","58","null","24","null","30","null",
"1400000US17031840000","Census Tract 8400, Cook County, Illinois","1248","null","137","null","0","null","11","null","92","64","null","null","127","74","null","null","134","57","null","null","320","null","87","null","51","null","42","null","264","null","100","null","22","23","null","null","109","71","null","null","27","null","23","null","97","null","61","null","5","null","9","null",
"1400000US17031840100","Census Tract 8401, Cook County, Illinois","1160","null","216","null","0","null","11","null","114","89","null","null","117","58","null","null","140","78","null","null","219","null","95","null","66","null","71","null","286","null","128","null","7","18","null","null","51","41","null","null","75","null","53","null","69","null","56","null","16","null","21","null",
"1400000US17031840200","Census Tract 8402, Cook County, Illinois","1208","null","183","null","16","null","22","null","116","60","null","null","125","46","null","null","160","75","null","null","113","null","58","null","33","null","34","null","241","null","111","null","20","25","null","null","57","35","null","null","132","null","120","null","162","null","98","null","33","null","30","null",
"1400000US17031840300","Census Tract 8403, Cook County, Illinois","1770","null","268","null","0","null","11","null","27","32","null","null","114","70","null","null","199","79","null","null","313","null","147","null","68","null","56","null","348","null","165","null","33","29","null","null","166","87","null","null","221","null","100","null","281","null","139","null","0","null","11","null",
"1400000US17031840400","Census Tract 8404, Cook County, Illinois","1225","null","225","null","55","null","45","null","97","51","null","null","168","72","null","null","110","77","null","null","185","null","83","null","16","null","18","null","248","null","87","null","31","31","null","null","36","43","null","null","156","null","94","null","70","null","65","null","53","null","53","null",
"1400000US17031840700","Census Tract 8407, Cook County, Illinois","1651","null","271","null","16","null","17","null","101","68","null","null","61","39","null","null","166","70","null","null","183","null","94","null","84","null","89","null","466","null","167","null","0","11","null","null","20","21","null","null","324","null","154","null","192","null","83","null","38","null","42","null",
"1400000US17031840800","Census Tract 8408, Cook County, Illinois","1067","null","236","null","25","null","31","null","7","10","null","null","113","66","null","null","174","95","null","null","73","null","47","null","41","null","34","null","260","null","101","null","11","17","null","null","89","60","null","null","137","null","65","null","137","null","61","null","0","null","11","null",
"1400000US17031841000","Census Tract 8410, Cook County, Illinois","319","null","73","null","14","null","18","null","15","17","null","null","26","24","null","null","38","27","null","null","57","null","35","null","11","null","18","null","36","null","25","null","3","5","null","null","34","27","null","null","59","null","46","null","21","null","19","null","5","null","7","null",
"1400000US17031841100","Census Tract 8411, Cook County, Illinois","3430","null","555","null","36","null","36","null","63","72","null","null","455","185","null","null","689","364","null","null","583","null","240","null","49","null","42","null","838","null","392","null","48","53","null","null","269","180","null","null","187","null","130","null","197","null","156","null","16","null","22","null",
"1400000US17031841200","Census Tract 8412, Cook County, Illinois","2152","null","258","null","25","null","41","null","244","104","null","null","175","80","null","null","159","82","null","null","276","null","108","null","90","null","65","null","484","null","144","null","43","37","null","null","181","112","null","null","232","null","100","null","192","null","100","null","51","null","46","null",
"1400000US17031841300","Census Tract 8413, Cook County, Illinois","1901","null","290","null","0","null","11","null","148","73","null","null","269","150","null","null","120","89","null","null","311","null","106","null","61","null","52","null","335","null","127","null","70","53","null","null","75","60","null","null","294","null","121","null","168","null","128","null","50","null","38","null",
"1400000US17031841400","Census Tract 8414, Cook County, Illinois","304","null","94","null","3","null","5","null","0","11","null","null","6","9","null","null","28","23","null","null","25","null","29","null","19","null","28","null","111","null","66","null","35","35","null","null","21","26","null","null","0","null","11","null","38","null","28","null","18","null","27","null",
"1400000US17031841500","Census Tract 8415, Cook County, Illinois","501","null","145","null","0","null","11","null","48","42","null","null","29","31","null","null","30","28","null","null","16","null","16","null","11","null","16","null","102","null","89","null","12","13","null","null","20","32","null","null","93","null","65","null","95","null","47","null","45","null","45","null",
"1400000US17031841600","Census Tract 8416, Cook County, Illinois","158","null","82","null","0","null","11","null","4","8","null","null","0","11","null","null","4","6","null","null","33","null","43","null","0","null","11","null","44","null","34","null","0","11","null","null","7","10","null","null","54","null","34","null","8","null","10","null","4","null","7","null",
"1400000US17031841700","Census Tract 8417, Cook County, Illinois","390","null","120","null","14","null","21","null","0","11","null","null","7","10","null","null","72","41","null","null","79","null","50","null","33","null","31","null","60","null","41","null","17","21","null","null","17","19","null","null","70","null","82","null","16","null","13","null","5","null","8","null",
