"GEO_ID","NAME","B08303_001E","B08303_001M","B08303_001MA","B08303_001EA","B08303_002E","B08303_002M","B08303_002MA","B08303_002EA","B08303_003E","B08303_003EA","B08303_003M","B08303_003MA","B08303_004E","B08303_004EA","B08303_004M","B08303_004MA","B08303_005E","B08303_005EA","B08303_005M","B08303_005MA","B08303_006E","B08303_006EA","B08303_006M","B08303_006MA","B08303_007E","B08303_007EA","B08303_007M","B08303_007MA","B08303_008E","B08303_008EA","B08303_008M","B08303_008MA","B08303_009E","B08303_009EA","B08303_009M","B08303_009MA","B08303_010E","B08303_010EA","B08303_010M","B08303_010MA","B08303_011E","B08303_011EA","B08303_011M","B08303_011MA","B08303_012E","B08303_012EA","B08303_012M","B08303_012MA","B08303_013E","B08303_013M","B08303_013MA","B08303_013EA",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Annotation of Margin of Error!!Total:","Annotation of Estimate!!Total:","Estimate!!Total:!!Less than 5 minutes","Margin of Error!!Total:!!Less than 5 minutes","Annotation of Margin of Error!!Total:!!Less than 5 minutes","Annotation of Estimate!!Total:!!Less than 5 minutes","Estimate!!Total:!!5 to 9 minutes","Annotation of Estimate!!Total:!!5 to 9 minutes","Margin of Error!!Total:!!5 to 9 minutes","Annotation of Margin of Error!!Total:!!5 to 9 minutes","Estimate!!Total:!!10 to 14 minutes","Annotation of Estimate!!Total:!!10 to 14 minutes","Margin of Error!!Total:!!10 to 14 minutes","Annotation of Margin of Error!!Total:!!10 to 14 minutes","Estimate!!Total:!!15 to 19 minutes","Annotation of Estimate!!Total:!!15 to 19 minutes","Margin of Error!!Total:!!15 to 19 minutes","Annotation of Margin of Error!!Total:!!15 to 19 minutes","Estimate!!Total:!!20 to 24 minutes","Annotation of Estimate!!Total:!!20 to 24 minutes","Margin of Error!!Total:!!20 to 24 minutes","Annotation of Margin of Error!!Total:!!20 to 24 minutes","Estimate!!Total:!!25 to 29 minutes","Annotation of Estimate!!Total:!!25 to 29 minutes","Margin of Error!!Total:!!25 to 29 minutes","Annotation of Margin of Error!!Total:!!25 to 29 minutes","Estimate!!Total:!!30 to 34 minutes","Annotation of Estimate!!Total:!!30 to 34 minutes","Margin of Error!!Total:!!30 to 34 minutes","Annotation of Margin of Error!!Total:!!30 to 34 minutes","Estimate!!Total:!!35 to 39 minutes","Annotation of Estimate!!Total:!!35 to 39 minutes","Margin of Error!!Total:!!35 to 39 minutes","Annotation of Margin of Error!!Total:!!35 to 39 minutes","Estimate!!Total:!!40 to 44 minutes","Annotation of Estimate!!Total:!!40 to 44 minutes","Margin of Error!!Total:!!40 to 44 minutes","Annotation of Margin of Error!!Total:!!40 to 44 minutes","Estimate!!Total:!!45 to 59 minutes","Annotation of Estimate!!Total:!!45 to 59 minutes","Margin of Error!!Total:!!45 to 59 minutes","Annotation of Margin of Error!!Total:!!45 to 59 minutes","Estimate!!Total:!!60 to 89 minutes","Annotation of Estimate!!Total:!!60 to 89 minutes","Margin of Error!!Total:!!60 to 89 minutes","Annotation of Margin of Error!!Total:!!60 to 89 minutes","Estimate!!Total:!!90 or more minutes","Margin of Error!!Total:!!90 or more minutes","Annotation of Margin of Error!!Total:!!90 or more minutes","Annotation of Estimate!!Total:!!90 or more minutes",
"1400000US17031420700","Census Tract 4207, Cook County, Illinois","644","185","null","null","0","11","null","null","14","null","23","null","0","null","11","null","14","null","21","null","120","null","89","null","9","null","13","null","76","null","62","null","25","null","42","null","38","null","35","null","124","null","79","null","215","null","116","null","9","14","null","null",
"1400000US17031420800","Census Tract 4208, Cook County, Illinois","821","144","null","null","18","28","null","null","8","null","13","null","13","null","14","null","84","null","69","null","102","null","54","null","14","null","12","null","97","null","76","null","55","null","47","null","17","null","18","null","175","null","80","null","188","null","84","null","50","32","null","null",
"1400000US17031421200","Census Tract 4212, Cook County, Illinois","380","106","null","null","0","11","null","null","0","null","11","null","20","null","21","null","6","null","11","null","55","null","37","null","0","null","11","null","142","null","63","null","0","null","11","null","8","null","11","null","41","null","36","null","85","null","61","null","23","21","null","null",
"1400000US17031430101","Census Tract 4301.01, Cook County, Illinois","1325","335","null","null","0","11","null","null","0","null","11","null","25","null","27","null","153","null","87","null","158","null","123","null","42","null","66","null","171","null","114","null","13","null","19","null","141","null","107","null","196","null","97","null","278","null","157","null","148","106","null","null",
"1400000US17031430102","Census Tract 4301.02, Cook County, Illinois","1638","323","null","null","0","11","null","null","131","null","111","null","92","null","71","null","64","null","59","null","123","null","91","null","14","null","23","null","273","null","132","null","15","null","24","null","226","null","123","null","243","null","111","null","210","null","122","null","247","159","null","null",
"1400000US17031430200","Census Tract 4302, Cook County, Illinois","1851","544","null","null","33","39","null","null","138","null","152","null","132","null","112","null","103","null","106","null","195","null","146","null","26","null","38","null","487","null","265","null","20","null","25","null","18","null","21","null","334","null","229","null","180","null","120","null","185","179","null","null",
"1400000US17031430300","Census Tract 4303, Cook County, Illinois","595","128","null","null","27","43","null","null","19","null","31","null","38","null","37","null","49","null","34","null","84","null","55","null","22","null","22","null","50","null","50","null","29","null","32","null","42","null","40","null","50","null","44","null","137","null","62","null","48","40","null","null",
"1400000US17031430400","Census Tract 4304, Cook County, Illinois","962","183","null","null","0","11","null","null","0","null","11","null","93","null","69","null","18","null","28","null","67","null","58","null","43","null","56","null","114","null","90","null","0","null","11","null","69","null","62","null","345","null","139","null","158","null","104","null","55","47","null","null",
"1400000US17031430500","Census Tract 4305, Cook County, Illinois","1171","253","null","null","0","11","null","null","36","null","47","null","1","null","2","null","19","null","29","null","116","null","70","null","0","null","11","null","124","null","78","null","0","null","11","null","68","null","71","null","372","null","144","null","269","null","152","null","166","109","null","null",
"1400000US17031430600","Census Tract 4306, Cook County, Illinois","605","108","null","null","0","11","null","null","8","null","10","null","0","null","11","null","74","null","52","null","68","null","55","null","66","null","32","null","51","null","31","null","0","null","11","null","53","null","40","null","58","null","33","null","137","null","74","null","90","63","null","null",
"1400000US17031430700","Census Tract 4307, Cook County, Illinois","1087","210","null","null","28","36","null","null","0","null","11","null","8","null","14","null","18","null","29","null","110","null","96","null","0","null","11","null","275","null","124","null","22","null","28","null","140","null","112","null","81","null","57","null","290","null","181","null","115","67","null","null",
"1400000US17031430800","Census Tract 4308, Cook County, Illinois","1050","286","null","null","0","11","null","null","26","null","31","null","18","null","29","null","231","null","165","null","152","null","106","null","25","null","32","null","190","null","128","null","9","null","16","null","12","null","15","null","157","null","65","null","187","null","97","null","43","45","null","null",
"1400000US17031430900","Census Tract 4309, Cook County, Illinois","553","139","null","null","0","11","null","null","15","null","24","null","45","null","41","null","50","null","40","null","96","null","66","null","21","null","23","null","125","null","70","null","10","null","16","null","84","null","47","null","18","null","24","null","59","null","43","null","30","28","null","null",
"1400000US17031431200","Census Tract 4312, Cook County, Illinois","1328","244","null","null","10","15","null","null","0","null","11","null","48","null","41","null","56","null","65","null","147","null","83","null","40","null","40","null","261","null","103","null","54","null","63","null","128","null","77","null","133","null","68","null","388","null","159","null","63","82","null","null",
"1400000US17031431301","Census Tract 4313.01, Cook County, Illinois","1283","273","null","null","0","11","null","null","0","null","11","null","18","null","29","null","28","null","35","null","12","null","19","null","17","null","27","null","328","null","152","null","0","null","11","null","61","null","56","null","132","null","87","null","552","null","178","null","135","94","null","null",
"1400000US17031431302","Census Tract 4313.02, Cook County, Illinois","1536","355","null","null","12","20","null","null","34","null","43","null","59","null","61","null","120","null","127","null","78","null","69","null","62","null","64","null","200","null","124","null","98","null","98","null","42","null","50","null","188","null","107","null","552","null","177","null","91","80","null","null",
"1400000US17031431400","Census Tract 4314, Cook County, Illinois","2526","368","null","null","0","16","null","null","36","null","40","null","74","null","82","null","104","null","105","null","155","null","118","null","115","null","81","null","410","null","194","null","84","null","136","null","75","null","72","null","594","null","223","null","571","null","247","null","308","167","null","null",
"1400000US17031440101","Census Tract 4401.01, Cook County, Illinois","1483","307","null","null","12","19","null","null","0","null","11","null","150","null","94","null","32","null","52","null","208","null","119","null","66","null","71","null","156","null","98","null","88","null","64","null","113","null","78","null","290","null","141","null","187","null","98","null","181","110","null","null",
"1400000US17031440102","Census Tract 4401.02, Cook County, Illinois","1569","338","null","null","0","11","null","null","23","null","36","null","67","null","56","null","139","null","78","null","90","null","63","null","77","null","45","null","346","null","130","null","30","null","34","null","106","null","84","null","307","null","127","null","335","null","204","null","49","50","null","null",
"1400000US17031440201","Census Tract 4402.01, Cook County, Illinois","1809","395","null","null","0","16","null","null","0","null","16","null","0","null","16","null","219","null","178","null","106","null","109","null","110","null","92","null","249","null","164","null","0","null","16","null","72","null","78","null","243","null","127","null","632","null","262","null","178","209","null","null",
"1400000US17031440202","Census Tract 4402.02, Cook County, Illinois","1078","208","null","null","0","11","null","null","75","null","58","null","41","null","47","null","142","null","81","null","97","null","89","null","57","null","47","null","127","null","82","null","18","null","28","null","35","null","32","null","256","null","114","null","183","null","74","null","47","52","null","null",
"1400000US17031440300","Census Tract 4403, Cook County, Illinois","1957","363","null","null","0","11","null","null","122","null","113","null","223","null","132","null","239","null","144","null","278","null","165","null","161","null","129","null","338","null","142","null","39","null","47","null","67","null","50","null","378","null","178","null","93","null","70","null","19","30","null","null",
"1400000US17031440600","Census Tract 4406, Cook County, Illinois","739","178","null","null","0","11","null","null","29","null","33","null","117","null","97","null","164","null","115","null","88","null","57","null","28","null","25","null","93","null","57","null","0","null","11","null","68","null","50","null","104","null","61","null","48","null","50","null","0","11","null","null",
"1400000US17031440700","Census Tract 4407, Cook County, Illinois","451","97","null","null","0","11","null","null","0","null","11","null","5","null","7","null","21","null","33","null","43","null","24","null","42","null","37","null","59","null","35","null","15","null","24","null","24","null","23","null","124","null","66","null","106","null","50","null","12","12","null","null",
"1400000US17031440800","Census Tract 4408, Cook County, Illinois","548","128","null","null","0","11","null","null","0","null","11","null","0","null","11","null","80","null","55","null","0","null","11","null","7","null","11","null","157","null","64","null","29","null","28","null","21","null","20","null","109","null","51","null","88","null","54","null","57","46","null","null",
"1400000US17031440900","Census Tract 4409, Cook County, Illinois","815","216","null","null","0","11","null","null","13","null","23","null","67","null","63","null","48","null","44","null","41","null","40","null","80","null","60","null","141","null","79","null","51","null","49","null","40","null","47","null","82","null","59","null","76","null","45","null","176","112","null","null",
