"GEO_ID","NAME","B08301_001E","B08301_001EA","B08301_001M","B08301_001MA","B08301_002E","B08301_002M","B08301_002MA","B08301_002EA","B08301_003E","B08301_003EA","B08301_003M","B08301_003MA","B08301_004E","B08301_004EA","B08301_004M","B08301_004MA","B08301_005E","B08301_005EA","B08301_005M","B08301_005MA","B08301_006E","B08301_006EA","B08301_006M","B08301_006MA","B08301_007E","B08301_007EA","B08301_007M","B08301_007MA","B08301_008E","B08301_008EA","B08301_008M","B08301_008MA","B08301_009E","B08301_009EA","B08301_009M","B08301_009MA","B08301_010E","B08301_010EA","B08301_010M","B08301_010MA","B08301_011E","B08301_011M","B08301_011MA","B08301_011EA","B08301_012E","B08301_012M","B08301_012MA","B08301_012EA","B08301_013E","B08301_013EA","B08301_013M","B08301_013MA","B08301_014E","B08301_014EA","B08301_014M","B08301_014MA","B08301_015E","B08301_015EA","B08301_015M","B08301_015MA","B08301_016E","B08301_016EA","B08301_016M","B08301_016MA","B08301_017E","B08301_017EA","B08301_017M","B08301_017MA","B08301_018E","B08301_018M","B08301_018MA","B08301_018EA","B08301_019E","B08301_019EA","B08301_019M","B08301_019MA","B08301_020E","B08301_020M","B08301_020MA","B08301_020EA","B08301_021E","B08301_021EA","B08301_021M","B08301_021MA",
"1400000US17031815600","Census Tract 8156, Cook County, Illinois","2468","null","308","null","2238","290","null","null","2045","null","322","null","193","null","194","null","121","null","184","null","72","null","71","null","0","null","17","null","0","null","17","null","0","null","17","null","79","null","57","null","22","37","null","null","34","32","null","null","23","null","38","null","0","null","17","null","0","null","17","null","0","null","17","null","0","null","17","null","18","31","null","null","0","null","17","null","0","17","null","null","133","null","83","null",
"1400000US17031815701","Census Tract 8157.01, Cook County, Illinois","1925","null","325","null","1416","278","null","null","1232","null","243","null","184","null","101","null","175","null","102","null","9","null","14","null","0","null","12","null","0","null","12","null","0","null","12","null","181","null","71","null","0","12","null","null","33","30","null","null","148","null","67","null","0","null","12","null","0","null","12","null","0","null","12","null","0","null","12","null","6","11","null","null","2","null","4","null","21","22","null","null","299","null","171","null",
"1400000US17031815702","Census Tract 8157.02, Cook County, Illinois","2785","null","293","null","1969","238","null","null","1935","null","243","null","34","null","39","null","34","null","39","null","0","null","17","null","0","null","17","null","0","null","17","null","0","null","17","null","383","null","135","null","0","17","null","null","49","55","null","null","334","null","137","null","0","null","17","null","0","null","17","null","23","null","36","null","0","null","17","null","0","17","null","null","76","null","76","null","65","58","null","null","269","null","138","null",
"1400000US17031815800","Census Tract 8158, Cook County, Illinois","837","null","158","null","576","119","null","null","480","null","114","null","96","null","65","null","89","null","62","null","7","null","12","null","0","null","12","null","0","null","12","null","0","null","12","null","85","null","42","null","6","10","null","null","0","12","null","null","79","null","42","null","0","null","12","null","0","null","12","null","0","null","12","null","0","null","12","null","0","12","null","null","40","null","38","null","0","12","null","null","136","null","68","null",
"1400000US17031815900","Census Tract 8159, Cook County, Illinois","3480","null","562","null","1989","467","null","null","1655","null","346","null","334","null","206","null","311","null","200","null","23","null","50","null","0","null","17","null","0","null","17","null","0","null","17","null","606","null","256","null","43","69","null","null","367","194","null","null","196","null","152","null","0","null","17","null","0","null","17","null","63","null","71","null","0","null","17","null","0","17","null","null","202","null","171","null","78","124","null","null","542","null","276","null",
"1400000US17031816000","Census Tract 8160, Cook County, Illinois","1992","null","264","null","1216","219","null","null","1114","null","218","null","102","null","56","null","100","null","56","null","0","null","12","null","0","null","12","null","2","null","4","null","0","null","12","null","315","null","105","null","25","26","null","null","277","106","null","null","13","null","15","null","0","null","12","null","0","null","12","null","0","null","12","null","0","null","12","null","8","14","null","null","54","null","57","null","0","12","null","null","399","null","223","null",
"1400000US17031816100","Census Tract 8161, Cook County, Illinois","2666","null","390","null","1651","341","null","null","1550","null","359","null","101","null","89","null","101","null","89","null","0","null","17","null","0","null","17","null","0","null","17","null","0","null","17","null","424","null","184","null","149","104","null","null","268","150","null","null","7","null","12","null","0","null","17","null","0","null","17","null","13","null","22","null","0","null","17","null","11","18","null","null","209","null","143","null","134","88","null","null","224","null","162","null",
"1400000US17031816200","Census Tract 8162, Cook County, Illinois","2062","null","378","null","1937","389","null","null","1750","null","382","null","187","null","104","null","158","null","89","null","29","null","40","null","0","null","12","null","0","null","12","null","0","null","12","null","26","null","43","null","26","43","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","null","12","null","0","null","12","null","0","null","12","null","0","12","null","null","0","null","12","null","0","12","null","null","99","null","61","null",
"1400000US17031816300","Census Tract 8163, Cook County, Illinois","2317","null","305","null","2072","316","null","null","1807","null","299","null","265","null","112","null","240","null","102","null","0","null","12","null","25","null","36","null","0","null","12","null","0","null","12","null","92","null","70","null","63","62","null","null","0","12","null","null","29","null","33","null","0","null","12","null","0","null","12","null","0","null","12","null","0","null","12","null","0","12","null","null","92","null","63","null","0","12","null","null","61","null","96","null",
"1400000US17031816401","Census Tract 8164.01, Cook County, Illinois","2217","null","358","null","1971","387","null","null","1310","null","376","null","661","null","250","null","465","null","213","null","87","null","65","null","69","null","66","null","24","null","37","null","16","null","22","null","124","null","79","null","70","75","null","null","54","58","null","null","0","null","12","null","0","null","12","null","0","null","12","null","14","null","25","null","0","null","12","null","0","12","null","null","76","null","80","null","18","29","null","null","14","null","22","null",
"1400000US17031816402","Census Tract 8164.02, Cook County, Illinois","2162","null","431","null","1930","375","null","null","1624","null","368","null","306","null","176","null","172","null","121","null","49","null","74","null","65","null","93","null","20","null","36","null","0","null","12","null","94","null","95","null","61","62","null","null","17","28","null","null","16","null","25","null","0","null","12","null","0","null","12","null","18","null","28","null","0","null","12","null","4","6","null","null","36","null","54","null","48","64","null","null","32","null","34","null",
"1400000US17031816500","Census Tract 8165, Cook County, Illinois","1893","null","354","null","1624","305","null","null","1450","null","278","null","174","null","99","null","108","null","81","null","0","null","12","null","46","null","47","null","20","null","23","null","0","null","12","null","17","null","26","null","17","26","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","null","12","null","0","null","12","null","0","null","12","null","0","12","null","null","106","null","100","null","18","27","null","null","128","null","125","null",
