"GEO_ID","NAME","B08301_001E","B08301_001EA","B08301_001M","B08301_001MA","B08301_002E","B08301_002M","B08301_002MA","B08301_002EA","B08301_003E","B08301_003EA","B08301_003M","B08301_003MA","B08301_004E","B08301_004EA","B08301_004M","B08301_004MA","B08301_005E","B08301_005M","B08301_005MA","B08301_005EA","B08301_006E","B08301_006EA","B08301_006M","B08301_006MA","B08301_007E","B08301_007EA","B08301_007M","B08301_007MA","B08301_008E","B08301_008M","B08301_008MA","B08301_008EA","B08301_009E","B08301_009EA","B08301_009M","B08301_009MA","B08301_010E","B08301_010EA","B08301_010M","B08301_010MA","B08301_011E","B08301_011M","B08301_011MA","B08301_011EA","B08301_012E","B08301_012M","B08301_012MA","B08301_012EA","B08301_013E","B08301_013EA","B08301_013M","B08301_013MA","B08301_014E","B08301_014M","B08301_014MA","B08301_014EA","B08301_015E","B08301_015M","B08301_015MA","B08301_015EA","B08301_016E","B08301_016EA","B08301_016M","B08301_016MA","B08301_017E","B08301_017EA","B08301_017M","B08301_017MA","B08301_018E","B08301_018EA","B08301_018M","B08301_018MA","B08301_019E","B08301_019M","B08301_019MA","B08301_019EA","B08301_020E","B08301_020M","B08301_020MA","B08301_020EA","B08301_021E","B08301_021EA","B08301_021M","B08301_021MA",
"1400000US17031823703","Census Tract 8237.03, Cook County, Illinois","2833","null","342","null","2560","320","null","null","2256","null","296","null","304","null","158","null","266","157","null","null","23","null","31","null","0","null","15","null","0","15","null","null","15","null","24","null","69","null","61","null","12","22","null","null","0","15","null","null","0","null","15","null","57","55","null","null","0","15","null","null","0","null","15","null","0","null","15","null","51","null","63","null","6","11","null","null","18","29","null","null","129","null","149","null",
"1400000US17031823704","Census Tract 8237.04, Cook County, Illinois","2142","null","188","null","1984","187","null","null","1842","null","199","null","142","null","87","null","126","82","null","null","16","null","24","null","0","null","11","null","0","11","null","null","0","null","11","null","54","null","39","null","23","25","null","null","0","11","null","null","0","null","11","null","31","29","null","null","0","11","null","null","0","null","11","null","0","null","11","null","0","null","11","null","10","15","null","null","0","11","null","null","94","null","60","null",
"1400000US17031823705","Census Tract 8237.05, Cook County, Illinois","1843","null","268","null","1661","241","null","null","1466","null","195","null","195","null","107","null","174","101","null","null","0","null","11","null","21","null","32","null","0","11","null","null","0","null","11","null","88","null","70","null","32","42","null","null","0","11","null","null","9","null","15","null","47","40","null","null","0","11","null","null","0","null","11","null","3","null","6","null","0","null","11","null","24","22","null","null","0","11","null","null","67","null","43","null",
"1400000US17031823801","Census Tract 8238.01, Cook County, Illinois","2279","null","264","null","2045","271","null","null","1878","null","262","null","167","null","122","null","153","121","null","null","12","null","21","null","0","null","15","null","2","6","null","null","0","null","15","null","130","null","74","null","0","15","null","null","0","15","null","null","35","null","40","null","95","62","null","null","0","15","null","null","0","null","15","null","0","null","15","null","0","null","15","null","0","15","null","null","0","15","null","null","104","null","77","null",
"1400000US17031823803","Census Tract 8238.03, Cook County, Illinois","3163","null","351","null","2853","346","null","null","2529","null","305","null","324","null","152","null","297","151","null","null","27","null","29","null","0","null","15","null","0","15","null","null","0","null","15","null","132","null","91","null","38","57","null","null","0","15","null","null","22","null","38","null","72","62","null","null","0","15","null","null","0","null","15","null","0","null","15","null","0","null","15","null","49","52","null","null","0","15","null","null","129","null","91","null",
"1400000US17031823805","Census Tract 8238.05, Cook County, Illinois","1442","null","172","null","1322","162","null","null","1225","null","169","null","97","null","71","null","97","71","null","null","0","null","11","null","0","null","11","null","0","11","null","null","0","null","11","null","88","null","56","null","41","46","null","null","0","11","null","null","0","null","11","null","47","38","null","null","0","11","null","null","0","null","11","null","0","null","11","null","0","null","11","null","13","22","null","null","19","25","null","null","0","null","11","null",
"1400000US17031823806","Census Tract 8238.06, Cook County, Illinois","1613","null","230","null","1394","219","null","null","1177","null","235","null","217","null","105","null","217","105","null","null","0","null","11","null","0","null","11","null","0","11","null","null","0","null","11","null","195","null","110","null","46","52","null","null","0","11","null","null","0","null","11","null","149","105","null","null","0","11","null","null","0","null","11","null","0","null","11","null","0","null","11","null","3","5","null","null","0","11","null","null","21","null","20","null",
"1400000US17031823901","Census Tract 8239.01, Cook County, Illinois","1687","null","180","null","1496","193","null","null","1363","null","184","null","133","null","81","null","97","74","null","null","12","null","20","null","24","null","29","null","0","11","null","null","0","null","11","null","67","null","41","null","1","2","null","null","0","11","null","null","2","null","4","null","64","42","null","null","0","11","null","null","0","null","11","null","0","null","11","null","0","null","11","null","13","16","null","null","9","13","null","null","102","null","62","null",
"1400000US17031823903","Census Tract 8239.03, Cook County, Illinois","2115","null","278","null","1649","253","null","null","1588","null","249","null","61","null","55","null","61","55","null","null","0","null","11","null","0","null","11","null","0","11","null","null","0","null","11","null","254","null","96","null","0","11","null","null","0","11","null","null","0","null","11","null","254","96","null","null","0","11","null","null","0","null","11","null","0","null","11","null","0","null","11","null","29","36","null","null","7","10","null","null","176","null","131","null",
"1400000US17031823904","Census Tract 8239.04, Cook County, Illinois","1598","null","220","null","1417","180","null","null","1393","null","181","null","24","null","24","null","23","24","null","null","0","null","11","null","1","null","2","null","0","11","null","null","0","null","11","null","84","null","49","null","0","11","null","null","0","11","null","null","22","null","24","null","62","40","null","null","0","11","null","null","0","null","11","null","0","null","11","null","12","null","20","null","85","84","null","null","0","11","null","null","0","null","11","null",
"1400000US17031824003","Census Tract 8240.03, Cook County, Illinois","3200","null","302","null","2861","305","null","null","2774","null","283","null","87","null","89","null","23","35","null","null","64","null","82","null","0","null","15","null","0","15","null","null","0","null","15","null","211","null","114","null","0","15","null","null","0","15","null","null","0","null","15","null","211","114","null","null","0","15","null","null","0","null","15","null","0","null","15","null","0","null","15","null","0","15","null","null","0","15","null","null","128","null","90","null",
"1400000US17031824004","Census Tract 8240.04, Cook County, Illinois","2391","null","282","null","2040","259","null","null","1855","null","286","null","185","null","156","null","116","88","null","null","30","null","38","null","39","null","49","null","0","15","null","null","0","null","15","null","107","null","76","null","0","15","null","null","0","15","null","null","0","null","15","null","107","76","null","null","0","15","null","null","0","null","15","null","0","null","15","null","0","null","15","null","75","68","null","null","15","24","null","null","154","null","85","null",
"1400000US17031824005","Census Tract 8240.05, Cook County, Illinois","2755","null","244","null","2376","199","null","null","2123","null","223","null","253","null","169","null","215","162","null","null","26","null","29","null","12","null","18","null","0","15","null","null","0","null","15","null","205","null","121","null","0","15","null","null","0","15","null","null","0","null","15","null","205","121","null","null","0","15","null","null","0","null","15","null","0","null","15","null","0","null","15","null","20","33","null","null","15","23","null","null","139","null","71","null",
