"GEO_ID","NAME","B08301_001E","B08301_001EA","B08301_001M","B08301_001MA","B08301_002E","B08301_002EA","B08301_002M","B08301_002MA","B08301_003E","B08301_003EA","B08301_003M","B08301_003MA","B08301_004E","B08301_004EA","B08301_004M","B08301_004MA","B08301_005E","B08301_005EA","B08301_005M","B08301_005MA","B08301_006E","B08301_006M","B08301_006MA","B08301_006EA","B08301_007E","B08301_007EA","B08301_007M","B08301_007MA","B08301_008E","B08301_008EA","B08301_008M","B08301_008MA","B08301_009E","B08301_009EA","B08301_009M","B08301_009MA","B08301_010E","B08301_010EA","B08301_010M","B08301_010MA","B08301_011E","B08301_011M","B08301_011MA","B08301_011EA","B08301_012E","B08301_012EA","B08301_012M","B08301_012MA","B08301_013E","B08301_013EA","B08301_013M","B08301_013MA","B08301_014E","B08301_014EA","B08301_014M","B08301_014MA","B08301_015E","B08301_015M","B08301_015MA","B08301_015EA","B08301_016E","B08301_016M","B08301_016MA","B08301_016EA","B08301_017E","B08301_017EA","B08301_017M","B08301_017MA","B08301_018E","B08301_018EA","B08301_018M","B08301_018MA","B08301_019E","B08301_019M","B08301_019MA","B08301_019EA","B08301_020E","B08301_020EA","B08301_020M","B08301_020MA","B08301_021E","B08301_021M","B08301_021MA","B08301_021EA",
"1400000US17031804809","Census Tract 8048.09, Cook County, Illinois","2282","null","173","null","2056","null","175","null","1956","null","168","null","100","null","69","null","70","null","61","null","18","21","null","null","0","null","11","null","0","null","11","null","12","null","18","null","135","null","71","null","0","11","null","null","0","null","11","null","0","null","11","null","135","null","71","null","0","11","null","null","0","11","null","null","0","null","11","null","13","null","20","null","0","11","null","null","0","null","11","null","78","44","null","null",
"1400000US17031804810","Census Tract 8048.10, Cook County, Illinois","3345","null","290","null","3185","null","296","null","3028","null","285","null","157","null","114","null","157","null","114","null","0","15","null","null","0","null","15","null","0","null","15","null","0","null","15","null","94","null","66","null","13","22","null","null","0","null","15","null","0","null","15","null","81","null","61","null","0","15","null","null","0","15","null","null","0","null","15","null","0","null","15","null","47","39","null","null","0","null","15","null","19","30","null","null",
"1400000US17031804901","Census Tract 8049.01, Cook County, Illinois","3502","null","375","null","2876","null","387","null","2670","null","358","null","206","null","147","null","135","null","91","null","0","15","null","null","71","null","114","null","0","null","15","null","0","null","15","null","388","null","135","null","0","15","null","null","0","null","15","null","65","null","57","null","323","null","126","null","0","15","null","null","0","15","null","null","0","null","15","null","17","null","27","null","63","39","null","null","15","null","25","null","143","75","null","null",
"1400000US17031804902","Census Tract 8049.02, Cook County, Illinois","2656","null","330","null","2333","null","311","null","2190","null","306","null","143","null","89","null","125","null","85","null","18","26","null","null","0","null","15","null","0","null","15","null","0","null","15","null","163","null","92","null","29","46","null","null","0","null","15","null","16","null","24","null","118","null","78","null","0","15","null","null","0","15","null","null","0","null","15","null","0","null","15","null","60","71","null","null","42","null","40","null","58","60","null","null",
"1400000US17031805001","Census Tract 8050.01, Cook County, Illinois","2424","null","227","null","2010","null","222","null","1850","null","224","null","160","null","68","null","128","null","63","null","16","19","null","null","0","null","11","null","0","null","11","null","16","null","19","null","215","null","82","null","9","14","null","null","0","null","11","null","0","null","11","null","206","null","81","null","0","11","null","null","0","11","null","null","0","null","11","null","0","null","11","null","23","24","null","null","22","null","24","null","154","100","null","null",
"1400000US17031805002","Census Tract 8050.02, Cook County, Illinois","3683","null","409","null","3279","null","418","null","2796","null","317","null","483","null","268","null","256","null","127","null","202","247","null","null","25","null","40","null","0","null","15","null","0","null","15","null","216","null","113","null","24","27","null","null","31","null","35","null","0","null","15","null","161","null","98","null","0","15","null","null","28","32","null","null","0","null","15","null","30","null","35","null","6","9","null","null","78","null","79","null","46","41","null","null",
"1400000US17031805105","Census Tract 8051.05, Cook County, Illinois","3644","null","362","null","3152","null","398","null","2563","null","338","null","589","null","326","null","551","null","312","null","38","65","null","null","0","null","15","null","0","null","15","null","0","null","15","null","227","null","123","null","35","48","null","null","0","null","15","null","0","null","15","null","192","null","111","null","0","15","null","null","49","77","null","null","0","null","15","null","0","null","15","null","133","115","null","null","14","null","21","null","69","58","null","null",
"1400000US17031805106","Census Tract 8051.06, Cook County, Illinois","1529","null","171","null","1364","null","159","null","1320","null","161","null","44","null","37","null","27","null","31","null","11","15","null","null","6","null","10","null","0","null","11","null","0","null","11","null","77","null","40","null","0","11","null","null","0","null","11","null","9","null","14","null","68","null","40","null","0","11","null","null","0","11","null","null","0","null","11","null","6","null","9","null","11","17","null","null","8","null","14","null","63","39","null","null",
"1400000US17031805107","Census Tract 8051.07, Cook County, Illinois","3622","null","414","null","3217","null","401","null","2892","null","354","null","325","null","172","null","252","null","167","null","0","15","null","null","0","null","15","null","0","null","15","null","73","null","65","null","106","null","69","null","0","15","null","null","0","null","15","null","9","null","21","null","97","null","66","null","0","15","null","null","0","15","null","null","0","null","15","null","56","null","90","null","161","144","null","null","26","null","29","null","56","45","null","null",
"1400000US17031805108","Census Tract 8051.08, Cook County, Illinois","3420","null","385","null","2846","null","370","null","2278","null","364","null","568","null","190","null","458","null","186","null","77","123","null","null","33","null","37","null","0","null","15","null","0","null","15","null","197","null","121","null","69","96","null","null","0","null","15","null","12","null","20","null","116","null","81","null","0","15","null","null","11","18","null","null","0","null","15","null","52","null","63","null","155","151","null","null","13","null","21","null","146","78","null","null",
"1400000US17031805109","Census Tract 8051.09, Cook County, Illinois","2058","null","180","null","1812","null","178","null","1685","null","174","null","127","null","59","null","119","null","58","null","8","12","null","null","0","null","11","null","0","null","11","null","0","null","11","null","130","null","64","null","25","40","null","null","0","null","11","null","20","null","23","null","85","null","49","null","0","11","null","null","0","11","null","null","0","null","11","null","9","null","11","null","39","50","null","null","6","null","10","null","62","38","null","null",
"1400000US17031805110","Census Tract 8051.10, Cook County, Illinois","2037","null","233","null","1759","null","240","null","1672","null","225","null","87","null","74","null","87","null","74","null","0","11","null","null","0","null","11","null","0","null","11","null","0","null","11","null","146","null","78","null","12","18","null","null","0","null","11","null","0","null","11","null","134","null","78","null","0","11","null","null","0","11","null","null","0","null","11","null","0","null","11","null","62","48","null","null","6","null","11","null","64","35","null","null",
"1400000US17031805111","Census Tract 8051.11, Cook County, Illinois","3710","null","311","null","3317","null","317","null","3061","null","326","null","256","null","132","null","152","null","114","null","48","78","null","null","32","null","37","null","15","null","26","null","9","null","14","null","211","null","118","null","44","43","null","null","0","null","15","null","69","null","62","null","98","null","102","null","0","15","null","null","0","15","null","null","0","null","15","null","0","null","15","null","36","42","null","null","0","null","15","null","146","106","null","null",
