"GEO_ID","NAME","B08301_001E","B08301_001M","B08301_001MA","B08301_001EA","B08301_002E","B08301_002M","B08301_002MA","B08301_002EA","B08301_003E","B08301_003M","B08301_003MA","B08301_003EA","B08301_004E","B08301_004EA","B08301_004M","B08301_004MA","B08301_005E","B08301_005EA","B08301_005M","B08301_005MA","B08301_006E","B08301_006M","B08301_006MA","B08301_006EA","B08301_007E","B08301_007M","B08301_007MA","B08301_007EA","B08301_008E","B08301_008M","B08301_008MA","B08301_008EA","B08301_009E","B08301_009M","B08301_009MA","B08301_009EA","B08301_010E","B08301_010EA","B08301_010M","B08301_010MA","B08301_011E","B08301_011EA","B08301_011M","B08301_011MA","B08301_012E","B08301_012M","B08301_012MA","B08301_012EA","B08301_013E","B08301_013M","B08301_013MA","B08301_013EA","B08301_014E","B08301_014M","B08301_014MA","B08301_014EA","B08301_015E","B08301_015EA","B08301_015M","B08301_015MA","B08301_016E","B08301_016EA","B08301_016M","B08301_016MA","B08301_017E","B08301_017M","B08301_017MA","B08301_017EA","B08301_018E","B08301_018EA","B08301_018M","B08301_018MA","B08301_019E","B08301_019M","B08301_019MA","B08301_019EA","B08301_020E","B08301_020M","B08301_020MA","B08301_020EA","B08301_021E","B08301_021EA","B08301_021M","B08301_021MA",
"1400000US17031830201","Census Tract 8302.01, Cook County, Illinois","2991","385","null","null","2260","366","null","null","2035","347","null","null","225","null","154","null","106","null","90","null","96","125","null","null","23","36","null","null","0","16","null","null","0","16","null","null","410","null","128","null","44","null","57","null","0","16","null","null","91","85","null","null","275","110","null","null","0","null","16","null","118","null","188","null","0","16","null","null","0","null","16","null","85","102","null","null","0","16","null","null","118","null","137","null",
"1400000US17031830202","Census Tract 8302.02, Cook County, Illinois","1386","233","null","null","1123","207","null","null","843","154","null","null","280","null","133","null","257","null","128","null","13","22","null","null","0","11","null","null","0","11","null","null","10","22","null","null","188","null","104","null","54","null","69","null","0","11","null","null","39","40","null","null","95","72","null","null","0","null","11","null","0","null","11","null","0","11","null","null","0","null","11","null","0","11","null","null","39","39","null","null","36","null","36","null",
"1400000US17031830300","Census Tract 8303, Cook County, Illinois","2050","344","null","null","1702","302","null","null","1455","274","null","null","247","null","137","null","194","null","123","null","51","58","null","null","0","11","null","null","2","5","null","null","0","11","null","null","298","null","213","null","82","null","86","null","0","11","null","null","70","95","null","null","146","180","null","null","0","null","11","null","0","null","11","null","0","11","null","null","22","null","34","null","16","29","null","null","0","11","null","null","12","null","18","null",
"1400000US17031830400","Census Tract 8304, Cook County, Illinois","1597","235","null","null","1456","235","null","null","1275","225","null","null","181","null","98","null","181","null","98","null","0","11","null","null","0","11","null","null","0","11","null","null","0","11","null","null","109","null","58","null","27","null","41","null","0","11","null","null","18","22","null","null","64","42","null","null","0","null","11","null","0","null","11","null","0","11","null","null","0","null","11","null","9","14","null","null","12","18","null","null","11","null","17","null",
"1400000US17031830500","Census Tract 8305, Cook County, Illinois","1665","309","null","null","1178","248","null","null","857","229","null","null","321","null","122","null","141","null","76","null","150","99","null","null","9","16","null","null","8","14","null","null","13","20","null","null","251","null","99","null","101","null","72","null","0","11","null","null","150","70","null","null","0","11","null","null","0","null","11","null","0","null","11","null","0","11","null","null","8","null","12","null","161","80","null","null","44","58","null","null","23","null","24","null",
"1400000US17031830600","Census Tract 8306, Cook County, Illinois","2991","335","null","null","1366","234","null","null","1047","196","null","null","319","null","133","null","229","null","129","null","31","28","null","null","10","14","null","null","9","15","null","null","40","45","null","null","1129","null","233","null","627","null","187","null","57","52","null","null","308","125","null","null","137","77","null","null","0","null","16","null","42","null","62","null","16","25","null","null","34","null","31","null","150","95","null","null","32","35","null","null","222","null","114","null",
"1400000US17031830700","Census Tract 8307, Cook County, Illinois","1968","245","null","null","687","155","null","null","566","141","null","null","121","null","78","null","86","null","64","null","27","43","null","null","8","17","null","null","0","11","null","null","0","11","null","null","1072","null","169","null","340","null","118","null","0","11","null","null","646","155","null","null","86","70","null","null","0","null","11","null","34","null","30","null","0","11","null","null","31","null","39","null","64","37","null","null","14","22","null","null","66","null","41","null",
"1400000US17031830800","Census Tract 8308, Cook County, Illinois","1774","160","null","null","751","115","null","null","643","107","null","null","108","null","77","null","65","null","45","null","43","61","null","null","0","11","null","null","0","11","null","null","0","11","null","null","780","null","156","null","90","null","47","null","0","11","null","null","552","149","null","null","138","84","null","null","0","null","11","null","0","null","11","null","15","25","null","null","57","null","43","null","70","59","null","null","29","48","null","null","72","null","56","null",
"1400000US17031830900","Census Tract 8309, Cook County, Illinois","1760","177","null","null","1147","170","null","null","999","172","null","null","148","null","75","null","120","null","66","null","12","19","null","null","16","25","null","null","0","11","null","null","0","11","null","null","448","null","160","null","139","null","71","null","7","11","null","null","237","128","null","null","65","47","null","null","0","null","11","null","0","null","11","null","0","11","null","null","37","null","30","null","70","33","null","null","10","16","null","null","48","null","37","null",
"1400000US17031831000","Census Tract 8310, Cook County, Illinois","1673","181","null","null","782","119","null","null","669","100","null","null","113","null","62","null","90","null","57","null","10","15","null","null","13","21","null","null","0","11","null","null","0","11","null","null","577","null","178","null","169","null","87","null","0","11","null","null","352","140","null","null","56","38","null","null","0","null","11","null","0","null","11","null","0","11","null","null","67","null","40","null","34","28","null","null","44","62","null","null","169","null","62","null",
"1400000US17031831100","Census Tract 8311, Cook County, Illinois","3769","419","null","null","2499","372","null","null","2133","325","null","null","366","null","193","null","243","null","145","null","24","40","null","null","78","125","null","null","21","35","null","null","0","16","null","null","1024","null","268","null","190","null","133","null","0","16","null","null","763","206","null","null","71","60","null","null","0","null","16","null","0","null","16","null","0","16","null","null","29","null","30","null","127","127","null","null","27","40","null","null","63","null","56","null",
"1400000US17031831200","Census Tract 8312, Cook County, Illinois","2173","342","null","null","1441","257","null","null","1174","207","null","null","267","null","126","null","182","null","90","null","37","43","null","null","29","44","null","null","19","29","null","null","0","16","null","null","429","null","144","null","323","null","138","null","0","16","null","null","93","72","null","null","13","20","null","null","0","null","16","null","0","null","16","null","0","16","null","null","43","null","45","null","112","63","null","null","51","68","null","null","97","null","80","null",
"1400000US17031831300","Census Tract 8313, Cook County, Illinois","383","85","null","null","229","87","null","null","212","83","null","null","17","null","28","null","17","null","28","null","0","11","null","null","0","11","null","null","0","11","null","null","0","11","null","null","149","null","62","null","136","null","48","null","0","11","null","null","13","20","null","null","0","11","null","null","0","null","11","null","0","null","11","null","0","11","null","null","5","null","8","null","0","11","null","null","0","11","null","null","0","null","11","null",
