"GEO_ID","NAME","B25031_001E","B25031_001EA","B25031_001M","B25031_001MA","B25031_002E","B25031_002M","B25031_002MA","B25031_002EA","B25031_003E","B25031_003M","B25031_003MA","B25031_003EA","B25031_004E","B25031_004M","B25031_004MA","B25031_004EA","B25031_005E","B25031_005EA","B25031_005M","B25031_005MA","B25031_006E","B25031_006EA","B25031_006M","B25031_006MA","B25031_007E","B25031_007EA","B25031_007M","B25031_007MA",
"Geography","Geographic Area Name","Estimate!!Median gross rent --!!Total:","Annotation of Estimate!!Median gross rent --!!Total:","Margin of Error!!Median gross rent --!!Total:","Annotation of Margin of Error!!Median gross rent --!!Total:","Estimate!!Median gross rent --!!Total:!!No bedroom","Margin of Error!!Median gross rent --!!Total:!!No bedroom","Annotation of Margin of Error!!Median gross rent --!!Total:!!No bedroom","Annotation of Estimate!!Median gross rent --!!Total:!!No bedroom","Estimate!!Median gross rent --!!Total:!!1 bedroom","Margin of Error!!Median gross rent --!!Total:!!1 bedroom","Annotation of Margin of Error!!Median gross rent --!!Total:!!1 bedroom","Annotation of Estimate!!Median gross rent --!!Total:!!1 bedroom","Estimate!!Median gross rent --!!Total:!!2 bedrooms","Margin of Error!!Median gross rent --!!Total:!!2 bedrooms","Annotation of Margin of Error!!Median gross rent --!!Total:!!2 bedrooms","Annotation of Estimate!!Median gross rent --!!Total:!!2 bedrooms","Estimate!!Median gross rent --!!Total:!!3 bedrooms","Annotation of Estimate!!Median gross rent --!!Total:!!3 bedrooms","Margin of Error!!Median gross rent --!!Total:!!3 bedrooms","Annotation of Margin of Error!!Median gross rent --!!Total:!!3 bedrooms","Estimate!!Median gross rent --!!Total:!!4 bedrooms","Annotation of Estimate!!Median gross rent --!!Total:!!4 bedrooms","Margin of Error!!Median gross rent --!!Total:!!4 bedrooms","Annotation of Margin of Error!!Median gross rent --!!Total:!!4 bedrooms","Estimate!!Median gross rent --!!Total:!!5 or more bedrooms","Annotation of Estimate!!Median gross rent --!!Total:!!5 or more bedrooms","Margin of Error!!Median gross rent --!!Total:!!5 or more bedrooms","Annotation of Margin of Error!!Median gross rent --!!Total:!!5 or more bedrooms",
"1400000US17031070101","Census Tract 701.01, Cook County, Illinois","1534","null","124","null","1360","95","null","null","1459","117","null","null","2311","791","null","null","3063","null","2986","null","-","-","**","**","-","-","**","**",
"1400000US17031070102","Census Tract 701.02, Cook County, Illinois","1610","null","125","null","936","32","null","null","1766","80","null","null","2276","54","null","null","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031070103","Census Tract 701.03, Cook County, Illinois","1447","null","79","null","1162","86","null","null","1559","102","null","null","1899","274","null","null","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031070200","Census Tract 702, Cook County, Illinois","1738","null","155","null","1048","105","null","null","1649","77","null","null","2178","144","null","null","3,500+","3,500+","***","***","-","-","**","**","-","-","**","**",
"1400000US17031070300","Census Tract 703, Cook County, Illinois","2348","null","204","null","1625","328","null","null","1843","252","null","null","2419","207","null","null","3270","null","521","null","3,500+","3,500+","***","***","-","-","**","**",
"1400000US17031070400","Census Tract 704, Cook County, Illinois","1356","null","197","null","-","**","**","-","-","**","**","-","2398","415","null","null","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031070500","Census Tract 705, Cook County, Illinois","1893","null","201","null","1406","100","null","null","1669","86","null","null","2260","281","null","null","2656","null","633","null","3,500+","3,500+","***","***","-","-","**","**",
"1400000US17031070600","Census Tract 706, Cook County, Illinois","1900","null","656","null","-","**","**","-","1538","693","null","null","1651","286","null","null","3250","null","262","null","-","-","**","**","-","-","**","**",
"1400000US17031070700","Census Tract 707, Cook County, Illinois","1715","null","266","null","-","**","**","-","-","**","**","-","1741","659","null","null","2133","null","745","null","-","-","**","**","-","-","**","**",
"1400000US17031071000","Census Tract 710, Cook County, Illinois","2422","null","366","null","-","**","**","-","1938","255","null","null","2480","404","null","null","3096","null","386","null","3,500+","3,500+","***","***","-","-","**","**",
"1400000US17031071100","Census Tract 711, Cook County, Illinois","2594","null","542","null","-","**","**","-","1816","161","null","null","2298","208","null","null","3280","null","159","null","-","-","**","**","-","-","**","**",
"1400000US17031071200","Census Tract 712, Cook County, Illinois","1651","null","256","null","1355","50","null","null","1586","745","null","null","2536","680","null","null","2580","null","1140","null","-","-","**","**","-","-","**","**",
"1400000US17031071300","Census Tract 713, Cook County, Illinois","1533","null","220","null","1254","241","null","null","1566","297","null","null","2600","216","null","null","-","-","**","**","1426","null","1182","null","-","-","**","**",
"1400000US17031071400","Census Tract 714, Cook County, Illinois","1726","null","110","null","1398","126","null","null","1749","53","null","null","2629","643","null","null","1911","null","1380","null","-","-","**","**","-","-","**","**",
"1400000US17031071500","Census Tract 715, Cook County, Illinois","1944","null","97","null","1666","142","null","null","1889","106","null","null","2480","273","null","null","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031071600","Census Tract 716, Cook County, Illinois","1730","null","319","null","-","**","**","-","1216","1033","null","null","2082","205","null","null","3464","null","816","null","-","-","**","**","-","-","**","**",
"1400000US17031071700","Census Tract 717, Cook County, Illinois","2540","null","237","null","-","**","**","-","1922","887","null","null","2400","243","null","null","2935","null","342","null","-","-","**","**","-","-","**","**",
"1400000US17031071800","Census Tract 718, Cook County, Illinois","2353","null","965","null","-","**","**","-","-","**","**","-","1991","659","null","null","2936","null","369","null","-","-","**","**","-","-","**","**",
"1400000US17031080100","Census Tract 801, Cook County, Illinois","1938","null","110","null","1735","43","null","null","2022","133","null","null","2779","599","null","null","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031080201","Census Tract 802.01, Cook County, Illinois","1749","null","96","null","1389","55","null","null","1805","93","null","null","2663","1430","null","null","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031080202","Census Tract 802.02, Cook County, Illinois","1646","null","101","null","1470","141","null","null","1733","93","null","null","1361","736","null","null","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031080300","Census Tract 803, Cook County, Illinois","2213","null","128","null","1718","113","null","null","2389","230","null","null","2611","370","null","null","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031080400","Census Tract 804, Cook County, Illinois","843","null","418","null","-","**","**","-","965","684","null","null","-","**","**","-","850","null","604","null","-","-","**","**","-","-","**","**",
"1400000US17031081000","Census Tract 810, Cook County, Illinois","1645","null","159","null","1400","107","null","null","1731","175","null","null","2893","237","null","null","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031081100","Census Tract 811, Cook County, Illinois","1903","null","176","null","1327","497","null","null","2156","159","null","null","2833","380","null","null","1904","null","1681","null","-","-","**","**","-","-","**","**",
"1400000US17031081201","Census Tract 812.01, Cook County, Illinois","2132","null","170","null","1868","386","null","null","2176","173","null","null","2672","856","null","null","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031081202","Census Tract 812.02, Cook County, Illinois","1841","null","198","null","-","**","**","-","1831","112","null","null","2531","318","null","null","3,500+","3,500+","***","***","-","-","**","**","-","-","**","**",
"1400000US17031081300","Census Tract 813, Cook County, Illinois","1639","null","205","null","1439","144","null","null","2074","263","null","null","2252","620","null","null","1482","null","348","null","-","-","**","**","-","-","**","**",
"1400000US17031081401","Census Tract 814.01, Cook County, Illinois","1955","null","123","null","1714","71","null","null","2087","146","null","null","2315","468","null","null","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031081402","Census Tract 814.02, Cook County, Illinois","2474","null","198","null","1912","198","null","null","2362","256","null","null","3301","517","null","null","3050","null","285","null","-","-","**","**","-","-","**","**",
"1400000US17031081403","Census Tract 814.03, Cook County, Illinois","2257","null","113","null","1860","105","null","null","2333","147","null","null","3061","1081","null","null","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031081500","Census Tract 815, Cook County, Illinois","2223","null","164","null","1721","61","null","null","2375","204","null","null","2307","192","null","null","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031081600","Census Tract 816, Cook County, Illinois","2327","null","108","null","2085","191","null","null","2385","173","null","null","3423","383","null","null","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031081700","Census Tract 817, Cook County, Illinois","2267","null","108","null","2040","288","null","null","2331","131","null","null","2882","515","null","null","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031081800","Census Tract 818, Cook County, Illinois","2496","null","160","null","2166","146","null","null","2355","109","null","null","3112","254","null","null","3,500+","3,500+","***","***","-","-","**","**","-","-","**","**",
"1400000US17031081900","Census Tract 819, Cook County, Illinois","2855","null","375","null","-","**","**","-","3148","279","null","null","2824","734","null","null","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031090100","Census Tract 901, Cook County, Illinois","1064","null","155","null","-","**","**","-","-","**","**","-","1151","267","null","null","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031090200","Census Tract 902, Cook County, Illinois","1626","null","105","null","-","**","**","-","1267","230","null","null","1724","42","null","null","2262","null","833","null","-","-","**","**","-","-","**","**",
"1400000US17031090300","Census Tract 903, Cook County, Illinois","1139","null","157","null","-","**","**","-","-","**","**","-","1164","119","null","null","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031100100","Census Tract 1001, Cook County, Illinois","1183","null","187","null","-","**","**","-","-","**","**","-","1141","159","null","null","1642","null","387","null","-","-","**","**","-","-","**","**",
"1400000US17031100200","Census Tract 1002, Cook County, Illinois","1137","null","269","null","-","**","**","-","931","160","null","null","1358","122","null","null","1604","null","264","null","-","-","**","**","-","-","**","**",
"1400000US17031100300","Census Tract 1003, Cook County, Illinois","1278","null","467","null","1516","727","null","null","1230","365","null","null","1662","1397","null","null","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031100400","Census Tract 1004, Cook County, Illinois","-","-","**","**","-","**","**","-","-","**","**","-","-","**","**","-","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031100500","Census Tract 1005, Cook County, Illinois","1292","null","496","null","-","**","**","-","-","**","**","-","-","**","**","-","1571","null","1194","null","-","-","**","**","-","-","**","**",
"1400000US17031100600","Census Tract 1006, Cook County, Illinois","1139","null","75","null","-","**","**","-","1024","147","null","null","1138","75","null","null","1852","null","796","null","-","-","**","**","-","-","**","**",
"1400000US17031100700","Census Tract 1007, Cook County, Illinois","1547","null","254","null","-","**","**","-","-","**","**","-","1663","136","null","null","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031110100","Census Tract 1101, Cook County, Illinois","1317","null","77","null","-","**","**","-","928","207","null","null","1360","56","null","null","1240","null","295","null","-","-","**","**","-","-","**","**",
"1400000US17031110200","Census Tract 1102, Cook County, Illinois","958","null","72","null","768","196","null","null","944","90","null","null","1113","74","null","null","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031110300","Census Tract 1103, Cook County, Illinois","1097","null","256","null","-","**","**","-","-","**","**","-","1539","1103","null","null","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031110400","Census Tract 1104, Cook County, Illinois","1301","null","91","null","-","**","**","-","1120","59","null","null","1270","121","null","null","1785","null","283","null","-","-","**","**","-","-","**","**",
"1400000US17031110501","Census Tract 1105.01, Cook County, Illinois","1283","null","138","null","-","**","**","-","1060","102","null","null","1322","117","null","null","1607","null","244","null","-","-","**","**","-","-","**","**",
"1400000US17031110502","Census Tract 1105.02, Cook County, Illinois","1255","null","129","null","1185","247","null","null","1039","95","null","null","1369","177","null","null","2256","null","200","null","1806","null","1166","null","-","-","**","**",
"1400000US17031120100","Census Tract 1201, Cook County, Illinois","-","-","**","**","-","**","**","-","-","**","**","-","-","**","**","-","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031120200","Census Tract 1202, Cook County, Illinois","2002","null","1571","null","-","**","**","-","977","116","null","null","2088","362","null","null","2817","null","686","null","-","-","**","**","-","-","**","**",
"1400000US17031120300","Census Tract 1203, Cook County, Illinois","3,500+","3,500+","***","***","-","**","**","-","-","**","**","-","-","**","**","-","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031120400","Census Tract 1204, Cook County, Illinois","1233","null","138","null","-","**","**","-","-","**","**","-","1136","185","null","null","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031130100","Census Tract 1301, Cook County, Illinois","395","null","218","null","244","163","null","null","359","109","null","null","-","**","**","-","1701","null","228","null","-","-","**","**","-","-","**","**",
"1400000US17031130200","Census Tract 1302, Cook County, Illinois","1185","null","532","null","-","**","**","-","865","142","null","null","1194","639","null","null","1650","null","278","null","-","-","**","**","-","-","**","**",
"1400000US17031130300","Census Tract 1303, Cook County, Illinois","1228","null","98","null","969","72","null","null","1044","78","null","null","1359","138","null","null","1705","null","106","null","-","-","**","**","-","-","**","**",
"1400000US17031140100","Census Tract 1401, Cook County, Illinois","1293","null","85","null","-","**","**","-","997","106","null","null","1432","106","null","null","1378","null","198","null","-","-","**","**","-","-","**","**",
"1400000US17031140200","Census Tract 1402, Cook County, Illinois","1175","null","129","null","669","92","null","null","884","108","null","null","1343","152","null","null","1468","null","434","null","-","-","**","**","-","-","**","**",
"1400000US17031140301","Census Tract 1403.01, Cook County, Illinois","1221","null","161","null","829","357","null","null","965","109","null","null","1261","182","null","null","1603","null","163","null","-","-","**","**","-","-","**","**",
"1400000US17031140302","Census Tract 1403.02, Cook County, Illinois","1209","null","95","null","-","**","**","-","953","163","null","null","1266","113","null","null","1793","null","85","null","-","-","**","**","-","-","**","**",
"1400000US17031140400","Census Tract 1404, Cook County, Illinois","1191","null","172","null","-","**","**","-","970","150","null","null","1256","248","null","null","1401","null","82","null","-","-","**","**","-","-","**","**",
"1400000US17031140500","Census Tract 1405, Cook County, Illinois","1302","null","81","null","707","81","null","null","826","94","null","null","1359","65","null","null","1392","null","53","null","-","-","**","**","-","-","**","**",
"1400000US17031140601","Census Tract 1406.01, Cook County, Illinois","1188","null","66","null","-","**","**","-","1127","101","null","null","1160","68","null","null","1525","null","298","null","-","-","**","**","-","-","**","**",
"1400000US17031140602","Census Tract 1406.02, Cook County, Illinois","1245","null","171","null","-","**","**","-","936","152","null","null","1271","253","null","null","1666","null","98","null","-","-","**","**","-","-","**","**",
"1400000US17031140701","Census Tract 1407.01, Cook County, Illinois","1224","null","95","null","831","47","null","null","1080","63","null","null","1408","119","null","null","1354","null","98","null","2015","null","371","null","-","-","**","**",
"1400000US17031140702","Census Tract 1407.02, Cook County, Illinois","1142","null","65","null","825","353","null","null","926","50","null","null","1187","100","null","null","1236","null","209","null","-","-","**","**","-","-","**","**",
"1400000US17031140800","Census Tract 1408, Cook County, Illinois","1365","null","178","null","847","155","null","null","964","65","null","null","1610","191","null","null","1447","null","333","null","-","-","**","**","-","-","**","**",
"1400000US17031150200","Census Tract 1502, Cook County, Illinois","1077","null","125","null","-","**","**","-","954","80","null","null","1275","177","null","null","1352","null","324","null","-","-","**","**","-","-","**","**",
"1400000US17031150300","Census Tract 1503, Cook County, Illinois","1213","null","97","null","-","**","**","-","1065","154","null","null","1260","166","null","null","1406","null","91","null","-","-","**","**","-","-","**","**",
"1400000US17031150401","Census Tract 1504.01, Cook County, Illinois","1155","null","73","null","-","**","**","-","958","125","null","null","1236","130","null","null","1145","null","66","null","-","-","**","**","-","-","**","**",
"1400000US17031150402","Census Tract 1504.02, Cook County, Illinois","1134","null","80","null","-","**","**","-","927","140","null","null","1150","91","null","null","1563","null","522","null","-","-","**","**","-","-","**","**",
"1400000US17031150501","Census Tract 1505.01, Cook County, Illinois","1225","null","165","null","-","**","**","-","-","**","**","-","1365","375","null","null","1184","null","337","null","-","-","**","**","-","-","**","**",
"1400000US17031150502","Census Tract 1505.02, Cook County, Illinois","1190","null","70","null","-","**","**","-","1069","239","null","null","1161","86","null","null","1340","null","168","null","-","-","**","**","-","-","**","**",
"1400000US17031150600","Census Tract 1506, Cook County, Illinois","1362","null","339","null","-","**","**","-","-","**","**","-","1312","128","null","null","1627","null","545","null","-","-","**","**","-","-","**","**",
"1400000US17031150700","Census Tract 1507, Cook County, Illinois","1323","null","229","null","-","**","**","-","1560","1088","null","null","1019","397","null","null","1500","null","359","null","-","-","**","**","-","-","**","**",
"1400000US17031150800","Census Tract 1508, Cook County, Illinois","1156","null","108","null","-","**","**","-","1024","89","null","null","1134","157","null","null","1821","null","239","null","-","-","**","**","-","-","**","**",
