"GEO_ID","NAME","B25031_001E","B25031_001EA","B25031_001M","B25031_001MA","B25031_002E","B25031_002EA","B25031_002M","B25031_002MA","B25031_003E","B25031_003EA","B25031_003M","B25031_003MA","B25031_004E","B25031_004EA","B25031_004M","B25031_004MA","B25031_005E","B25031_005EA","B25031_005M","B25031_005MA","B25031_006E","B25031_006EA","B25031_006M","B25031_006MA","B25031_007E","B25031_007M","B25031_007MA","B25031_007EA",
"Geography","Geographic Area Name","Estimate!!Median gross rent!!Total","Annotation of Estimate!!Median gross rent!!Total","Margin of Error!!Median gross rent!!Total","Annotation of Margin of Error!!Median gross rent!!Total","Estimate!!Median gross rent!!Total!!No bedroom","Annotation of Estimate!!Median gross rent!!Total!!No bedroom","Margin of Error!!Median gross rent!!Total!!No bedroom","Annotation of Margin of Error!!Median gross rent!!Total!!No bedroom","Estimate!!Median gross rent!!Total!!1 bedroom","Annotation of Estimate!!Median gross rent!!Total!!1 bedroom","Margin of Error!!Median gross rent!!Total!!1 bedroom","Annotation of Margin of Error!!Median gross rent!!Total!!1 bedroom","Estimate!!Median gross rent!!Total!!2 bedrooms","Annotation of Estimate!!Median gross rent!!Total!!2 bedrooms","Margin of Error!!Median gross rent!!Total!!2 bedrooms","Annotation of Margin of Error!!Median gross rent!!Total!!2 bedrooms","Estimate!!Median gross rent!!Total!!3 bedrooms","Annotation of Estimate!!Median gross rent!!Total!!3 bedrooms","Margin of Error!!Median gross rent!!Total!!3 bedrooms","Annotation of Margin of Error!!Median gross rent!!Total!!3 bedrooms","Estimate!!Median gross rent!!Total!!4 bedrooms","Annotation of Estimate!!Median gross rent!!Total!!4 bedrooms","Margin of Error!!Median gross rent!!Total!!4 bedrooms","Annotation of Margin of Error!!Median gross rent!!Total!!4 bedrooms","Estimate!!Median gross rent!!Total!!5 or more bedrooms","Margin of Error!!Median gross rent!!Total!!5 or more bedrooms","Annotation of Margin of Error!!Median gross rent!!Total!!5 or more bedrooms","Annotation of Estimate!!Median gross rent!!Total!!5 or more bedrooms",
"1400000US17031271300","Census Tract 2713, Cook County, Illinois","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"1400000US17031271400","Census Tract 2714, Cook County, Illinois","813","null","79","null","-","-","**","**","691","null","135","null","741","null","164","null","940","null","106","null","1163","null","430","null","-","**","**","-",
"1400000US17031271500","Census Tract 2715, Cook County, Illinois","1026","null","77","null","-","-","**","**","-","-","**","**","1064","null","125","null","1009","null","94","null","1119","null","152","null","-","**","**","-",
"1400000US17031271800","Census Tract 2718, Cook County, Illinois","850","null","225","null","-","-","**","**","-","-","**","**","915","null","172","null","950","null","344","null","-","-","**","**","-","**","**","-",
"1400000US17031280100","Census Tract 2801, Cook County, Illinois","1971","null","78","null","1687","null","63","null","1896","null","68","null","2662","null","197","null","-","-","**","**","-","-","**","**","-","**","**","-",
"1400000US17031280400","Census Tract 2804, Cook County, Illinois","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"1400000US17031280800","Census Tract 2808, Cook County, Illinois","414","null","74","null","325","null","42","null","289","null","63","null","909","null","234","null","461","null","301","null","-","-","**","**","-","**","**","-",
"1400000US17031280900","Census Tract 2809, Cook County, Illinois","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"1400000US17031281900","Census Tract 2819, Cook County, Illinois","1609","null","73","null","1379","null","66","null","1659","null","60","null","2188","null","256","null","-","-","**","**","-","-","**","**","-","**","**","-",
"1400000US17031282700","Census Tract 2827, Cook County, Illinois","1356","null","111","null","-","-","**","**","939","null","377","null","1375","null","200","null","1396","null","164","null","-","-","**","**","-","**","**","-",
"1400000US17031282800","Census Tract 2828, Cook County, Illinois","1152","null","91","null","-","-","**","**","970","null","81","null","1170","null","85","null","1539","null","427","null","-","-","**","**","-","**","**","-",
"1400000US17031283100","Census Tract 2831, Cook County, Illinois","1373","null","36","null","1411","null","75","null","1414","null","57","null","1280","null","112","null","1404","null","84","null","-","-","**","**","-","**","**","-",
"1400000US17031283200","Census Tract 2832, Cook County, Illinois","1287","null","181","null","1470","null","738","null","890","null","323","null","1375","null","525","null","1500","null","935","null","-","-","**","**","-","**","**","-",
"1400000US17031283800","Census Tract 2838, Cook County, Illinois","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"1400000US17031290900","Census Tract 2909, Cook County, Illinois","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"1400000US17031291200","Census Tract 2912, Cook County, Illinois","980","null","61","null","-","-","**","**","-","-","**","**","765","null","251","null","1104","null","141","null","987","null","186","null","-","**","**","-",
"1400000US17031291600","Census Tract 2916, Cook County, Illinois","865","null","77","null","-","-","**","**","1075","null","762","null","833","null","141","null","879","null","95","null","-","-","**","**","-","**","**","-",
"1400000US17031292200","Census Tract 2922, Cook County, Illinois","872","null","86","null","-","-","**","**","725","null","80","null","807","null","118","null","898","null","81","null","1200","null","196","null","-","**","**","-",
"1400000US17031292400","Census Tract 2924, Cook County, Illinois","990","null","120","null","1036","null","482","null","530","null","363","null","841","null","127","null","1127","null","118","null","-","-","**","**","-","**","**","-",
"1400000US17031292500","Census Tract 2925, Cook County, Illinois","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"1400000US17031300500","Census Tract 3005, Cook County, Illinois","770","null","42","null","-","-","**","**","683","null","572","null","723","null","51","null","823","null","60","null","-","-","**","**","-","**","**","-",
"1400000US17031300600","Census Tract 3006, Cook County, Illinois","779","null","54","null","-","-","**","**","-","-","**","**","768","null","133","null","788","null","61","null","-","-","**","**","-","**","**","-",
"1400000US17031300700","Census Tract 3007, Cook County, Illinois","744","null","43","null","-","-","**","**","653","null","336","null","650","null","81","null","787","null","48","null","857","null","17","null","-","**","**","-",
"1400000US17031300800","Census Tract 3008, Cook County, Illinois","762","null","35","null","-","-","**","**","600","null","76","null","786","null","80","null","794","null","34","null","-","-","**","**","-","**","**","-",
"1400000US17031300900","Census Tract 3009, Cook County, Illinois","739","null","34","null","-","-","**","**","-","-","**","**","721","null","42","null","796","null","50","null","-","-","**","**","-","**","**","-",
"1400000US17031301100","Census Tract 3011, Cook County, Illinois","715","null","48","null","-","-","**","**","907","null","66","null","668","null","32","null","1022","null","172","null","-","-","**","**","-","**","**","-",
"1400000US17031301200","Census Tract 3012, Cook County, Illinois","731","null","54","null","-","-","**","**","870","null","72","null","665","null","56","null","905","null","281","null","-","-","**","**","-","**","**","-",
"1400000US17031301600","Census Tract 3016, Cook County, Illinois","641","null","58","null","-","-","**","**","-","-","**","**","635","null","40","null","737","null","133","null","-","-","**","**","-","**","**","-",
"1400000US17031301701","Census Tract 3017.01, Cook County, Illinois","703","null","53","null","-","-","**","**","595","null","80","null","687","null","99","null","783","null","121","null","-","-","**","**","-","**","**","-",
"1400000US17031301702","Census Tract 3017.02, Cook County, Illinois","790","null","56","null","-","-","**","**","663","null","106","null","803","null","54","null","1018","null","480","null","-","-","**","**","-","**","**","-",
"1400000US17031301801","Census Tract 3018.01, Cook County, Illinois","766","null","36","null","-","-","**","**","-","-","**","**","751","null","54","null","782","null","54","null","-","-","**","**","-","**","**","-",
"1400000US17031301802","Census Tract 3018.02, Cook County, Illinois","734","null","51","null","-","-","**","**","722","null","343","null","696","null","87","null","775","null","130","null","-","-","**","**","-","**","**","-",
"1400000US17031301803","Census Tract 3018.03, Cook County, Illinois","778","null","25","null","-","-","**","**","678","null","125","null","777","null","24","null","788","null","60","null","-","-","**","**","-","**","**","-",
"1400000US17031310200","Census Tract 3102, Cook County, Illinois","1211","null","103","null","1289","null","323","null","1375","null","188","null","1124","null","111","null","1337","null","270","null","-","-","**","**","-","**","**","-",
"1400000US17031310300","Census Tract 3103, Cook County, Illinois","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"1400000US17031310400","Census Tract 3104, Cook County, Illinois","834","null","38","null","-","-","**","**","840","null","90","null","825","null","73","null","883","null","565","null","-","-","**","**","-","**","**","-",
"1400000US17031310500","Census Tract 3105, Cook County, Illinois","754","null","70","null","-","-","**","**","685","null","101","null","738","null","73","null","936","null","164","null","-","-","**","**","-","**","**","-",
"1400000US17031310600","Census Tract 3106, Cook County, Illinois","747","null","67","null","-","-","**","**","637","null","210","null","861","null","85","null","926","null","417","null","-","-","**","**","-","**","**","-",
"1400000US17031310700","Census Tract 3107, Cook County, Illinois","770","null","49","null","-","-","**","**","694","null","147","null","751","null","55","null","880","null","103","null","-","-","**","**","-","**","**","-",
"1400000US17031310800","Census Tract 3108, Cook County, Illinois","791","null","24","null","-","-","**","**","773","null","87","null","761","null","24","null","936","null","110","null","998","null","667","null","-","**","**","-",
"1400000US17031310900","Census Tract 3109, Cook County, Illinois","798","null","53","null","-","-","**","**","709","null","320","null","788","null","83","null","1034","null","120","null","-","-","**","**","-","**","**","-",
"1400000US17031320100","Census Tract 3201, Cook County, Illinois","1905","null","117","null","1578","null","191","null","1893","null","92","null","2720","null","347","null","-","-","**","**","-","-","**","**","-","**","**","-",
"1400000US17031320400","Census Tract 3204, Cook County, Illinois","2117","null","217","null","-","-","**","**","1954","null","206","null","2487","null","1404","null","-","-","**","**","-","-","**","**","-","**","**","-",
"1400000US17031320600","Census Tract 3206, Cook County, Illinois","1783","null","125","null","619","null","272","null","1812","null","87","null","2154","null","203","null","-","-","**","**","-","-","**","**","-","**","**","-",
"1400000US17031330100","Census Tract 3301, Cook County, Illinois","1696","null","113","null","771","null","531","null","1614","null","124","null","2003","null","258","null","1884","null","610","null","-","-","**","**","-","**","**","-",
"1400000US17031330200","Census Tract 3302, Cook County, Illinois","685","null","32","null","-","-","**","**","642","null","266","null","958","null","187","null","2385","null","449","null","-","-","**","**","-","**","**","-",
"1400000US17031340300","Census Tract 3403, Cook County, Illinois","664","null","57","null","-","-","**","**","219","null","61","null","677","null","38","null","1064","null","281","null","-","-","**","**","-","**","**","-",
"1400000US17031340400","Census Tract 3404, Cook County, Illinois","822","null","77","null","-","-","**","**","-","-","**","**","824","null","109","null","918","null","100","null","-","-","**","**","-","**","**","-",
"1400000US17031340500","Census Tract 3405, Cook County, Illinois","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"1400000US17031340600","Census Tract 3406, Cook County, Illinois","332","null","58","null","-","-","**","**","322","null","75","null","410","null","87","null","143","null","72","null","413","null","179","null","-","**","**","-",
"1400000US17031350100","Census Tract 3501, Cook County, Illinois","1019","null","44","null","844","null","14","null","1079","null","25","null","1363","null","28","null","1875","null","1243","null","-","-","**","**","-","**","**","-",
"1400000US17031350400","Census Tract 3504, Cook County, Illinois","279","null","63","null","-","-","**","**","236","null","33","null","307","null","89","null","374","null","89","null","168","null","61","null","-","**","**","-",
"1400000US17031351000","Census Tract 3510, Cook County, Illinois","1023","null","59","null","794","null","44","null","954","null","36","null","1179","null","92","null","-","-","**","**","-","-","**","**","-","**","**","-",
"1400000US17031351100","Census Tract 3511, Cook County, Illinois","402","null","41","null","-","-","**","**","358","null","237","null","387","null","67","null","417","null","163","null","-","-","**","**","-","**","**","-",
"1400000US17031351400","Census Tract 3514, Cook County, Illinois","348","null","47","null","241","null","32","null","265","null","64","null","444","null","196","null","864","null","638","null","-","-","**","**","-","**","**","-",
"1400000US17031351500","Census Tract 3515, Cook County, Illinois","888","null","265","null","-","-","**","**","803","null","203","null","1489","null","236","null","1042","null","447","null","-","-","**","**","-","**","**","-",
"1400000US17031360200","Census Tract 3602, Cook County, Illinois","831","null","77","null","-","-","**","**","711","null","97","null","885","null","49","null","1063","null","150","null","-","-","**","**","-","**","**","-",
"1400000US17031380100","Census Tract 3801, Cook County, Illinois","554","null","192","null","-","-","**","**","244","null","23","null","1083","null","76","null","1574","null","396","null","870","null","475","null","-","**","**","-",
"1400000US17031380200","Census Tract 3802, Cook County, Illinois","669","null","182","null","769","null","100","null","333","null","77","null","901","null","338","null","965","null","119","null","-","-","**","**","-","**","**","-",
"1400000US17031380500","Census Tract 3805, Cook County, Illinois","829","null","278","null","-","-","**","**","775","null","271","null","488","null","466","null","1104","null","221","null","-","-","**","**","-","**","**","-",
"1400000US17031380700","Census Tract 3807, Cook County, Illinois","755","null","83","null","-","-","**","**","363","null","82","null","963","null","121","null","559","null","333","null","1578","null","1370","null","-","**","**","-",
"1400000US17031381200","Census Tract 3812, Cook County, Illinois","799","null","111","null","-","-","**","**","662","null","328","null","866","null","80","null","1571","null","319","null","1611","null","598","null","-","**","**","-",
"1400000US17031381400","Census Tract 3814, Cook County, Illinois","921","null","63","null","-","-","**","**","854","null","75","null","919","null","81","null","984","null","302","null","1103","null","267","null","-","**","**","-",
"1400000US17031381500","Census Tract 3815, Cook County, Illinois","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"1400000US17031381700","Census Tract 3817, Cook County, Illinois","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-","**","**","-",
"1400000US17031381800","Census Tract 3818, Cook County, Illinois","880","null","185","null","271","null","234","null","477","null","185","null","1147","null","152","null","1268","null","304","null","1308","null","599","null","-","**","**","-",
"1400000US17031381900","Census Tract 3819, Cook County, Illinois","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"1400000US17031390100","Census Tract 3901, Cook County, Illinois","1068","null","133","null","-","-","**","**","-","-","**","**","931","null","57","null","1383","null","266","null","-","-","**","**","-","**","**","-",
"1400000US17031390200","Census Tract 3902, Cook County, Illinois","965","null","49","null","-","-","**","**","943","null","47","null","923","null","501","null","1317","null","203","null","-","-","**","**","-","**","**","-",
"1400000US17031390300","Census Tract 3903, Cook County, Illinois","640","null","81","null","666","null","82","null","427","null","58","null","859","null","273","null","892","null","395","null","-","-","**","**","-","**","**","-",
"1400000US17031390400","Census Tract 3904, Cook County, Illinois","669","null","94","null","621","null","370","null","551","null","132","null","1031","null","441","null","805","null","145","null","-","-","**","**","-","**","**","-",
"1400000US17031390500","Census Tract 3905, Cook County, Illinois","927","null","47","null","766","null","45","null","920","null","79","null","989","null","108","null","1214","null","290","null","-","-","**","**","-","**","**","-",
"1400000US17031390600","Census Tract 3906, Cook County, Illinois","1011","null","88","null","625","null","51","null","889","null","214","null","1199","null","214","null","1165","null","48","null","-","-","**","**","-","**","**","-",
"1400000US17031390700","Census Tract 3907, Cook County, Illinois","1298","null","73","null","1024","null","385","null","1193","null","87","null","1426","null","92","null","1344","null","465","null","-","-","**","**","-","**","**","-",
"1400000US17031400300","Census Tract 4003, Cook County, Illinois","1035","null","115","null","-","-","**","**","725","null","322","null","938","null","104","null","1184","null","122","null","-","-","**","**","-","**","**","-",
"1400000US17031400400","Census Tract 4004, Cook County, Illinois","964","null","63","null","-","-","**","**","730","null","12","null","980","null","91","null","1112","null","102","null","993","null","693","null","-","**","**","-",
"1400000US17031400500","Census Tract 4005, Cook County, Illinois","877","null","75","null","-","-","**","**","568","null","55","null","853","null","43","null","1015","null","106","null","1333","null","275","null","-","**","**","-",
"1400000US17031400800","Census Tract 4008, Cook County, Illinois","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"1400000US17031410100","Census Tract 4101, Cook County, Illinois","999","null","98","null","800","null","76","null","963","null","49","null","1374","null","58","null","-","-","**","**","-","-","**","**","-","**","**","-",
"1400000US17031410200","Census Tract 4102, Cook County, Illinois","945","null","20","null","810","null","32","null","963","null","14","null","1052","null","105","null","-","-","**","**","-","-","**","**","-","**","**","-",
"1400000US17031410500","Census Tract 4105, Cook County, Illinois","1136","null","106","null","852","null","143","null","877","null","77","null","1228","null","188","null","1566","null","182","null","-","-","**","**","-","**","**","-",
"1400000US17031410600","Census Tract 4106, Cook County, Illinois","1000","null","102","null","765","null","138","null","884","null","86","null","1237","null","151","null","985","null","758","null","1719","null","545","null","-","**","**","-",
"1400000US17031410700","Census Tract 4107, Cook County, Illinois","1078","null","93","null","888","null","107","null","1008","null","64","null","1360","null","96","null","1703","null","101","null","1447","null","1125","null","-","**","**","-",
"1400000US17031410800","Census Tract 4108, Cook County, Illinois","950","null","53","null","700","null","94","null","951","null","26","null","1305","null","74","null","1186","null","180","null","-","-","**","**","-","**","**","-",
"1400000US17031410900","Census Tract 4109, Cook County, Illinois","961","null","82","null","698","null","129","null","1002","null","83","null","1382","null","66","null","-","-","**","**","-","-","**","**","-","**","**","-",
"1400000US17031411000","Census Tract 4110, Cook County, Illinois","977","null","73","null","772","null","36","null","986","null","171","null","1339","null","219","null","-","-","**","**","-","-","**","**","-","**","**","-",
"1400000US17031411100","Census Tract 4111, Cook County, Illinois","1151","null","103","null","775","null","78","null","991","null","59","null","1403","null","447","null","1829","null","445","null","2670","null","652","null","-","**","**","-",
