"GEO_ID","NAME","B25031_001E","B25031_001M","B25031_001MA","B25031_001EA","B25031_002E","B25031_002M","B25031_002MA","B25031_002EA","B25031_003E","B25031_003M","B25031_003MA","B25031_003EA","B25031_004E","B25031_004M","B25031_004MA","B25031_004EA","B25031_005E","B25031_005M","B25031_005MA","B25031_005EA","B25031_006E","B25031_006M","B25031_006MA","B25031_006EA","B25031_007E","B25031_007M","B25031_007MA","B25031_007EA",
"Geography","Geographic Area Name","Estimate!!Median gross rent --!!Total:","Margin of Error!!Median gross rent --!!Total:","Annotation of Margin of Error!!Median gross rent --!!Total:","Annotation of Estimate!!Median gross rent --!!Total:","Estimate!!Median gross rent --!!Total:!!No bedroom","Margin of Error!!Median gross rent --!!Total:!!No bedroom","Annotation of Margin of Error!!Median gross rent --!!Total:!!No bedroom","Annotation of Estimate!!Median gross rent --!!Total:!!No bedroom","Estimate!!Median gross rent --!!Total:!!1 bedroom","Margin of Error!!Median gross rent --!!Total:!!1 bedroom","Annotation of Margin of Error!!Median gross rent --!!Total:!!1 bedroom","Annotation of Estimate!!Median gross rent --!!Total:!!1 bedroom","Estimate!!Median gross rent --!!Total:!!2 bedrooms","Margin of Error!!Median gross rent --!!Total:!!2 bedrooms","Annotation of Margin of Error!!Median gross rent --!!Total:!!2 bedrooms","Annotation of Estimate!!Median gross rent --!!Total:!!2 bedrooms","Estimate!!Median gross rent --!!Total:!!3 bedrooms","Margin of Error!!Median gross rent --!!Total:!!3 bedrooms","Annotation of Margin of Error!!Median gross rent --!!Total:!!3 bedrooms","Annotation of Estimate!!Median gross rent --!!Total:!!3 bedrooms","Estimate!!Median gross rent --!!Total:!!4 bedrooms","Margin of Error!!Median gross rent --!!Total:!!4 bedrooms","Annotation of Margin of Error!!Median gross rent --!!Total:!!4 bedrooms","Annotation of Estimate!!Median gross rent --!!Total:!!4 bedrooms","Estimate!!Median gross rent --!!Total:!!5 or more bedrooms","Margin of Error!!Median gross rent --!!Total:!!5 or more bedrooms","Annotation of Margin of Error!!Median gross rent --!!Total:!!5 or more bedrooms","Annotation of Estimate!!Median gross rent --!!Total:!!5 or more bedrooms",
"1400000US17031801800","Census Tract 8018, Cook County, Illinois","1321","161","null","null","-","**","**","-","1194","133","null","null","-","**","**","-","-","**","**","-","2175","1691","null","null","-","**","**","-",
"1400000US17031801901","Census Tract 8019.01, Cook County, Illinois","1878","172","null","null","-","**","**","-","1917","388","null","null","2281","802","null","null","1816","516","null","null","-","**","**","-","-","**","**","-",
"1400000US17031801902","Census Tract 8019.02, Cook County, Illinois","3175","1177","null","null","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-",
"1400000US17031802002","Census Tract 8020.02, Cook County, Illinois","1258","255","null","null","-","**","**","-","-","**","**","-","1322","266","null","null","-","**","**","-","1944","765","null","null","-","**","**","-",
"1400000US17031802003","Census Tract 8020.03, Cook County, Illinois","1350","481","null","null","-","**","**","-","-","**","**","-","1180","108","null","null","-","**","**","-","-","**","**","-","-","**","**","-",
"1400000US17031802004","Census Tract 8020.04, Cook County, Illinois","1094","56","null","null","-","**","**","-","847","21","null","null","1128","38","null","null","-","**","**","-","-","**","**","-","-","**","**","-",
"1400000US17031802100","Census Tract 8021, Cook County, Illinois","859","308","null","null","-","**","**","-","834","267","null","null","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-",
"1400000US17031802200","Census Tract 8022, Cook County, Illinois","1895","189","null","null","-","**","**","-","1724","244","null","null","1896","685","null","null","2375","1394","null","null","-","**","**","-","-","**","**","-",
"1400000US17031802300","Census Tract 8023, Cook County, Illinois","1834","140","null","null","-","**","**","-","1238","1094","null","null","1826","94","null","null","3,500+","***","***","3,500+","-","**","**","-","-","**","**","-",
"1400000US17031802402","Census Tract 8024.02, Cook County, Illinois","1169","62","null","null","-","**","**","-","1067","228","null","null","1162","40","null","null","1485","547","null","null","-","**","**","-","-","**","**","-",
"1400000US17031802403","Census Tract 8024.03, Cook County, Illinois","1520","126","null","null","-","**","**","-","1378","39","null","null","1732","26","null","null","-","**","**","-","-","**","**","-","-","**","**","-",
"1400000US17031802404","Census Tract 8024.04, Cook County, Illinois","1272","151","null","null","-","**","**","-","1364","494","null","null","1268","141","null","null","1245","242","null","null","-","**","**","-","-","**","**","-",
"1400000US17031802503","Census Tract 8025.03, Cook County, Illinois","1472","99","null","null","-","**","**","-","1327","86","null","null","1563","138","null","null","-","**","**","-","-","**","**","-","-","**","**","-",
"1400000US17031802504","Census Tract 8025.04, Cook County, Illinois","1601","248","null","null","-","**","**","-","-","**","**","-","-","**","**","-","1473","249","null","null","1648","658","null","null","-","**","**","-",
"1400000US17031802505","Census Tract 8025.05, Cook County, Illinois","1083","56","null","null","-","**","**","-","993","58","null","null","1173","58","null","null","2081","537","null","null","-","**","**","-","-","**","**","-",
"1400000US17031802506","Census Tract 8025.06, Cook County, Illinois","1296","111","null","null","-","**","**","-","1107","51","null","null","1350","92","null","null","-","**","**","-","-","**","**","-","-","**","**","-",
"1400000US17031802605","Census Tract 8026.05, Cook County, Illinois","1593","126","null","null","-","**","**","-","1479","139","null","null","1670","130","null","null","1987","419","null","null","-","**","**","-","-","**","**","-",
"1400000US17031802607","Census Tract 8026.07, Cook County, Illinois","1750","267","null","null","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-",
"1400000US17031802608","Census Tract 8026.08, Cook County, Illinois","1378","391","null","null","-","**","**","-","1070","218","null","null","1409","271","null","null","2575","1067","null","null","-","**","**","-","-","**","**","-",
"1400000US17031802609","Census Tract 8026.09, Cook County, Illinois","1217","131","null","null","-","**","**","-","1125","146","null","null","1308","232","null","null","1448","155","null","null","-","**","**","-","-","**","**","-",
"1400000US17031802610","Census Tract 8026.10, Cook County, Illinois","1395","72","null","null","-","**","**","-","-","**","**","-","1391","41","null","null","-","**","**","-","-","**","**","-","-","**","**","-",
"1400000US17031802701","Census Tract 8027.01, Cook County, Illinois","1082","72","null","null","-","**","**","-","877","96","null","null","1151","38","null","null","1194","165","null","null","-","**","**","-","-","**","**","-",
"1400000US17031802702","Census Tract 8027.02, Cook County, Illinois","427","207","null","null","-","**","**","-","326","48","null","null","1182","144","null","null","2539","1864","null","null","-","**","**","-","-","**","**","-",
"1400000US17031802801","Census Tract 8028.01, Cook County, Illinois","1123","149","null","null","-","**","**","-","900","92","null","null","1178","62","null","null","2250","1131","null","null","-","**","**","-","-","**","**","-",
"1400000US17031802802","Census Tract 8028.02, Cook County, Illinois","1860","272","null","null","-","**","**","-","-","**","**","-","1197","720","null","null","1973","598","null","null","-","**","**","-","-","**","**","-",
"1400000US17031802900","Census Tract 8029, Cook County, Illinois","2197","137","null","null","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-",
"1400000US17031803005","Census Tract 8030.05, Cook County, Illinois","1327","261","null","null","-","**","**","-","1238","399","null","null","1508","217","null","null","-","**","**","-","-","**","**","-","-","**","**","-",
"1400000US17031803007","Census Tract 8030.07, Cook County, Illinois","1441","172","null","null","-","**","**","-","1149","60","null","null","1518","211","null","null","-","**","**","-","-","**","**","-","-","**","**","-",
"1400000US17031803008","Census Tract 8030.08, Cook County, Illinois","1313","106","null","null","-","**","**","-","1152","69","null","null","1360","34","null","null","-","**","**","-","-","**","**","-","-","**","**","-",
"1400000US17031803010","Census Tract 8030.10, Cook County, Illinois","1450","184","null","null","-","**","**","-","-","**","**","-","1488","267","null","null","-","**","**","-","-","**","**","-","-","**","**","-",
"1400000US17031803012","Census Tract 8030.12, Cook County, Illinois","1387","93","null","null","-","**","**","-","1292","105","null","null","1450","193","null","null","1767","474","null","null","-","**","**","-","-","**","**","-",
"1400000US17031803013","Census Tract 8030.13, Cook County, Illinois","1343","141","null","null","-","**","**","-","962","33","null","null","1440","166","null","null","-","**","**","-","-","**","**","-","-","**","**","-",
"1400000US17031803014","Census Tract 8030.14, Cook County, Illinois","1151","51","null","null","-","**","**","-","969","300","null","null","1153","41","null","null","-","**","**","-","-","**","**","-","-","**","**","-",
"1400000US17031803015","Census Tract 8030.15, Cook County, Illinois","1126","57","null","null","-","**","**","-","1088","54","null","null","1238","199","null","null","-","**","**","-","-","**","**","-","-","**","**","-",
"1400000US17031803016","Census Tract 8030.16, Cook County, Illinois","1683","45","null","null","-","**","**","-","1547","159","null","null","1724","34","null","null","-","**","**","-","-","**","**","-","-","**","**","-",
"1400000US17031803017","Census Tract 8030.17, Cook County, Illinois","1433","99","null","null","1102","218","null","null","1394","53","null","null","1517","202","null","null","2125","356","null","null","-","**","**","-","-","**","**","-",
"1400000US17031803100","Census Tract 8031, Cook County, Illinois","2044","1432","null","null","-","**","**","-","1056","578","null","null","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-",
"1400000US17031803200","Census Tract 8032, Cook County, Illinois","1238","890","null","null","-","**","**","-","975","165","null","null","1099","77","null","null","2014","387","null","null","-","**","**","-","-","**","**","-",
"1400000US17031803300","Census Tract 8033, Cook County, Illinois","1343","125","null","null","-","**","**","-","1060","423","null","null","1572","317","null","null","-","**","**","-","-","**","**","-","-","**","**","-",
"1400000US17031803400","Census Tract 8034, Cook County, Illinois","1378","418","null","null","-","**","**","-","903","227","null","null","1242","342","null","null","-","**","**","-","-","**","**","-","-","**","**","-",
"1400000US17031803500","Census Tract 8035, Cook County, Illinois","2216","116","null","null","-","**","**","-","2354","161","null","null","1428","103","null","null","2271","324","null","null","-","**","**","-","-","**","**","-",
"1400000US17031803603","Census Tract 8036.03, Cook County, Illinois","1774","1051","null","null","-","**","**","-","-","**","**","-","1244","846","null","null","-","**","**","-","-","**","**","-","-","**","**","-",
"1400000US17031803604","Census Tract 8036.04, Cook County, Illinois","1286","105","null","null","850","521","null","null","1090","98","null","null","1353","89","null","null","2087","685","null","null","-","**","**","-","-","**","**","-",
"1400000US17031803605","Census Tract 8036.05, Cook County, Illinois","1044","103","null","null","-","**","**","-","892","481","null","null","1131","111","null","null","1611","1104","null","null","-","**","**","-","-","**","**","-",
"1400000US17031803607","Census Tract 8036.07, Cook County, Illinois","2110","539","null","null","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-","2233","522","null","null","-","**","**","-",
"1400000US17031803608","Census Tract 8036.08, Cook County, Illinois","1566","182","null","null","-","**","**","-","1300","119","null","null","1546","187","null","null","1970","981","null","null","-","**","**","-","-","**","**","-",
"1400000US17031803611","Census Tract 8036.11, Cook County, Illinois","1124","61","null","null","-","**","**","-","1088","118","null","null","1216","150","null","null","1595","843","null","null","-","**","**","-","-","**","**","-",
"1400000US17031803612","Census Tract 8036.12, Cook County, Illinois","1165","57","null","null","-","**","**","-","1213","284","null","null","1161","50","null","null","-","**","**","-","-","**","**","-","-","**","**","-",
"1400000US17031803613","Census Tract 8036.13, Cook County, Illinois","972","123","null","null","-","**","**","-","810","413","null","null","1082","81","null","null","-","**","**","-","-","**","**","-","-","**","**","-",
"1400000US17031803614","Census Tract 8036.14, Cook County, Illinois","1103","45","null","null","-","**","**","-","973","29","null","null","1171","50","null","null","-","**","**","-","-","**","**","-","-","**","**","-",
"1400000US17031803615","Census Tract 8036.15, Cook County, Illinois","1170","46","null","null","-","**","**","-","1086","61","null","null","1323","105","null","null","-","**","**","-","-","**","**","-","-","**","**","-",
"1400000US17031803616","Census Tract 8036.16, Cook County, Illinois","1307","112","null","null","-","**","**","-","1172","69","null","null","1372","91","null","null","-","**","**","-","-","**","**","-","-","**","**","-",
"1400000US17031803701","Census Tract 8037.01, Cook County, Illinois","1333","194","null","null","-","**","**","-","1048","121","null","null","1465","241","null","null","-","**","**","-","-","**","**","-","-","**","**","-",
"1400000US17031803702","Census Tract 8037.02, Cook County, Illinois","1509","560","null","null","-","**","**","-","1174","654","null","null","1486","741","null","null","-","**","**","-","-","**","**","-","-","**","**","-",
"1400000US17031803800","Census Tract 8038, Cook County, Illinois","1473","728","null","null","-","**","**","-","924","264","null","null","1497","1137","null","null","-","**","**","-","-","**","**","-","-","**","**","-",
"1400000US17031803901","Census Tract 8039.01, Cook County, Illinois","1614","363","null","null","1631","1048","null","null","1518","379","null","null","-","**","**","-","2267","361","null","null","-","**","**","-","-","**","**","-",
"1400000US17031803902","Census Tract 8039.02, Cook County, Illinois","1889","330","null","null","-","**","**","-","-","**","**","-","3066","2170","null","null","1746","129","null","null","-","**","**","-","-","**","**","-",
"1400000US17031804000","Census Tract 8040, Cook County, Illinois","1602","139","null","null","-","**","**","-","-","**","**","-","1638","144","null","null","-","**","**","-","-","**","**","-","-","**","**","-",
