"GEO_ID","NAME","B25031_001E","B25031_001EA","B25031_001M","B25031_001MA","B25031_002E","B25031_002EA","B25031_002M","B25031_002MA","B25031_003E","B25031_003EA","B25031_003M","B25031_003MA","B25031_004E","B25031_004EA","B25031_004M","B25031_004MA","B25031_005E","B25031_005EA","B25031_005M","B25031_005MA","B25031_006E","B25031_006EA","B25031_006M","B25031_006MA","B25031_007E","B25031_007EA","B25031_007M","B25031_007MA",
"1400000US17031834700","Census Tract 8347, Cook County, Illinois","880","null","156","null","-","-","**","**","318","null","307","null","728","null","224","null","1114","null","79","null","-","-","**","**","-","-","**","**",
"1400000US17031834800","Census Tract 8348, Cook County, Illinois","731","null","96","null","705","null","344","null","333","null","78","null","793","null","124","null","1066","null","154","null","-","-","**","**","-","-","**","**",
"1400000US17031834900","Census Tract 8349, Cook County, Illinois","796","null","117","null","179","null","90","null","327","null","127","null","870","null","113","null","1015","null","162","null","1250","null","1088","null","-","-","**","**",
"1400000US17031835000","Census Tract 8350, Cook County, Illinois","828","null","60","null","682","null","101","null","690","null","108","null","803","null","76","null","1127","null","90","null","-","-","**","**","-","-","**","**",
"1400000US17031835100","Census Tract 8351, Cook County, Illinois","959","null","176","null","-","-","**","**","775","null","90","null","810","null","183","null","1479","null","400","null","-","-","**","**","-","-","**","**",
"1400000US17031835200","Census Tract 8352, Cook County, Illinois","786","null","50","null","769","null","23","null","745","null","30","null","1017","null","186","null","1217","null","192","null","-","-","**","**","-","-","**","**",
"1400000US17031835500","Census Tract 8355, Cook County, Illinois","442","null","184","null","-","-","**","**","271","null","26","null","1120","null","285","null","1033","null","264","null","-","-","**","**","-","-","**","**",
"1400000US17031835600","Census Tract 8356, Cook County, Illinois","614","null","134","null","-","-","**","**","567","null","300","null","591","null","131","null","763","null","358","null","-","-","**","**","-","-","**","**",
"1400000US17031835700","Census Tract 8357, Cook County, Illinois","848","null","323","null","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031835800","Census Tract 8358, Cook County, Illinois","990","null","294","null","763","null","217","null","-","-","**","**","956","null","541","null","1109","null","705","null","1438","null","305","null","-","-","**","**",
"1400000US17031835900","Census Tract 8359, Cook County, Illinois","715","null","257","null","261","null","85","null","310","null","43","null","762","null","289","null","1369","null","106","null","-","-","**","**","-","-","**","**",
"1400000US17031836000","Census Tract 8360, Cook County, Illinois","1095","null","94","null","-","-","**","**","-","-","**","**","1021","null","231","null","1198","null","165","null","956","null","465","null","-","-","**","**",
"1400000US17031836100","Census Tract 8361, Cook County, Illinois","738","null","263","null","-","-","**","**","576","null","86","null","1053","null","135","null","-","-","**","**","1433","null","631","null","-","-","**","**",
"1400000US17031836200","Census Tract 8362, Cook County, Illinois","1273","null","607","null","-","-","**","**","-","-","**","**","1273","null","827","null","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031836300","Census Tract 8363, Cook County, Illinois","1028","null","134","null","671","null","99","null","982","null","108","null","1132","null","133","null","-","-","**","**","2767","null","342","null","-","-","**","**",
"1400000US17031836400","Census Tract 8364, Cook County, Illinois","486","null","316","null","-","-","**","**","317","null","54","null","722","null","112","null","931","null","302","null","-","-","**","**","-","-","**","**",
"1400000US17031836500","Census Tract 8365, Cook County, Illinois","925","null","71","null","-","-","**","**","799","null","83","null","935","null","96","null","1029","null","266","null","-","-","**","**","-","-","**","**",
"1400000US17031836600","Census Tract 8366, Cook County, Illinois","1036","null","107","null","-","-","**","**","754","null","134","null","1069","null","82","null","1123","null","229","null","-","-","**","**","-","-","**","**",
"1400000US17031836700","Census Tract 8367, Cook County, Illinois","950","null","65","null","245","null","51","null","433","null","273","null","1018","null","92","null","1002","null","110","null","-","-","**","**","-","-","**","**",
"1400000US17031836800","Census Tract 8368, Cook County, Illinois","735","null","402","null","242","null","48","null","437","null","178","null","934","null","224","null","1355","null","148","null","-","-","**","**","-","-","**","**",
"1400000US17031836900","Census Tract 8369, Cook County, Illinois","827","null","119","null","-","-","**","**","650","null","43","null","644","null","364","null","1161","null","124","null","869","null","270","null","-","-","**","**",
"1400000US17031837000","Census Tract 8370, Cook County, Illinois","718","null","176","null","237","null","27","null","536","null","379","null","1018","null","388","null","889","null","392","null","1580","null","1268","null","-","-","**","**",
"1400000US17031837100","Census Tract 8371, Cook County, Illinois","916","null","127","null","838","null","290","null","441","null","121","null","1031","null","228","null","1275","null","111","null","1381","null","514","null","-","-","**","**",
"1400000US17031837300","Census Tract 8373, Cook County, Illinois","1049","null","207","null","-","-","**","**","-","-","**","**","1004","null","177","null","1057","null","320","null","1405","null","118","null","-","-","**","**",
"1400000US17031837400","Census Tract 8374, Cook County, Illinois","953","null","59","null","234","null","187","null","783","null","87","null","975","null","154","null","1014","null","133","null","1151","null","293","null","-","-","**","**",
"1400000US17031837800","Census Tract 8378, Cook County, Illinois","1227","null","126","null","-","-","**","**","1091","null","178","null","1377","null","156","null","1132","null","165","null","2000","null","1011","null","-","-","**","**",
"1400000US17031838000","Census Tract 8380, Cook County, Illinois","515","null","101","null","553","null","174","null","393","null","57","null","1518","null","314","null","1339","null","423","null","572","null","321","null","-","-","**","**",
"1400000US17031838100","Census Tract 8381, Cook County, Illinois","484","null","140","null","336","null","121","null","316","null","34","null","1239","null","797","null","1050","null","584","null","-","-","**","**","-","-","**","**",
"1400000US17031838200","Census Tract 8382, Cook County, Illinois","1066","null","203","null","-","-","**","**","937","null","129","null","1354","null","466","null","994","null","721","null","1827","null","201","null","-","-","**","**",
"1400000US17031838300","Census Tract 8383, Cook County, Illinois","1243","null","139","null","1129","null","47","null","1387","null","112","null","1057","null","428","null","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031838600","Census Tract 8386, Cook County, Illinois","743","null","180","null","-","-","**","**","231","null","69","null","867","null","187","null","990","null","298","null","-","-","**","**","-","-","**","**",
"1400000US17031838700","Census Tract 8387, Cook County, Illinois","987","null","63","null","-","-","**","**","-","-","**","**","986","null","83","null","1071","null","137","null","-","-","**","**","-","-","**","**",
"1400000US17031838800","Census Tract 8388, Cook County, Illinois","400","null","144","null","-","-","**","**","377","null","44","null","290","null","134","null","881","null","337","null","1322","null","1110","null","-","-","**","**",
"1400000US17031839000","Census Tract 8390, Cook County, Illinois","2074","null","130","null","2008","null","335","null","1882","null","131","null","2461","null","245","null","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031839100","Census Tract 8391, Cook County, Illinois","1949","null","98","null","1701","null","143","null","1890","null","99","null","2283","null","129","null","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031839200","Census Tract 8392, Cook County, Illinois","861","null","99","null","765","null","175","null","692","null","285","null","929","null","72","null","1666","null","239","null","-","-","**","**","-","-","**","**",
"1400000US17031839500","Census Tract 8395, Cook County, Illinois","289","null","91","null","177","null","30","null","273","null","32","null","1525","null","568","null","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031839600","Census Tract 8396, Cook County, Illinois","1026","null","175","null","912","null","482","null","803","null","334","null","1059","null","165","null","1390","null","57","null","-","-","**","**","-","-","**","**",
"1400000US17031839700","Census Tract 8397, Cook County, Illinois","901","null","90","null","-","-","**","**","795","null","174","null","901","null","100","null","919","null","193","null","-","-","**","**","-","-","**","**",
"1400000US17031839800","Census Tract 8398, Cook County, Illinois","980","null","59","null","-","-","**","**","917","null","156","null","953","null","58","null","1031","null","133","null","-","-","**","**","-","-","**","**",
"1400000US17031839900","Census Tract 8399, Cook County, Illinois","988","null","85","null","756","null","120","null","904","null","55","null","1259","null","316","null","1143","null","124","null","1292","null","963","null","-","-","**","**",
"1400000US17031840000","Census Tract 8400, Cook County, Illinois","945","null","153","null","-","-","**","**","-","-","**","**","805","null","85","null","1407","null","192","null","-","-","**","**","-","-","**","**",
"1400000US17031840100","Census Tract 8401, Cook County, Illinois","890","null","59","null","-","-","**","**","837","null","64","null","973","null","128","null","872","null","62","null","-","-","**","**","-","-","**","**",
"1400000US17031840200","Census Tract 8402, Cook County, Illinois","1026","null","124","null","-","-","**","**","857","null","414","null","943","null","117","null","1455","null","369","null","1040","null","127","null","-","-","**","**",
"1400000US17031840300","Census Tract 8403, Cook County, Illinois","930","null","69","null","-","-","**","**","-","-","**","**","912","null","62","null","1134","null","381","null","-","-","**","**","-","-","**","**",
"1400000US17031840400","Census Tract 8404, Cook County, Illinois","838","null","58","null","-","-","**","**","617","null","219","null","883","null","132","null","854","null","134","null","-","-","**","**","-","-","**","**",
