"GEO_ID","NAME","B02001_001E","B02001_001M","B02001_001MA","B02001_001EA","B02001_002E","B02001_002M","B02001_002MA","B02001_002EA","B02001_003E","B02001_003M","B02001_003MA","B02001_003EA","B02001_004E","B02001_004M","B02001_004MA","B02001_004EA","B02001_005E","B02001_005EA","B02001_005M","B02001_005MA","B02001_006E","B02001_006M","B02001_006MA","B02001_006EA","B02001_007E","B02001_007M","B02001_007MA","B02001_007EA","B02001_008E","B02001_008EA","B02001_008M","B02001_008MA","B02001_009E","B02001_009M","B02001_009MA","B02001_009EA","B02001_010E","B02001_010EA","B02001_010M","B02001_010MA",
"Geography","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Annotation of Margin of Error!!Total","Annotation of Estimate!!Total","Estimate!!Total!!White alone","Margin of Error!!Total!!White alone","Annotation of Margin of Error!!Total!!White alone","Annotation of Estimate!!Total!!White alone","Estimate!!Total!!Black or African American alone","Margin of Error!!Total!!Black or African American alone","Annotation of Margin of Error!!Total!!Black or African American alone","Annotation of Estimate!!Total!!Black or African American alone","Estimate!!Total!!American Indian and Alaska Native alone","Margin of Error!!Total!!American Indian and Alaska Native alone","Annotation of Margin of Error!!Total!!American Indian and Alaska Native alone","Annotation of Estimate!!Total!!American Indian and Alaska Native alone","Estimate!!Total!!Asian alone","Annotation of Estimate!!Total!!Asian alone","Margin of Error!!Total!!Asian alone","Annotation of Margin of Error!!Total!!Asian alone","Estimate!!Total!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total!!Native Hawaiian and Other Pacific Islander alone","Annotation of Margin of Error!!Total!!Native Hawaiian and Other Pacific Islander alone","Annotation of Estimate!!Total!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total!!Some other race alone","Margin of Error!!Total!!Some other race alone","Annotation of Margin of Error!!Total!!Some other race alone","Annotation of Estimate!!Total!!Some other race alone","Estimate!!Total!!Two or more races","Annotation of Estimate!!Total!!Two or more races","Margin of Error!!Total!!Two or more races","Annotation of Margin of Error!!Total!!Two or more races","Estimate!!Total!!Two or more races!!Two races including Some other race","Margin of Error!!Total!!Two or more races!!Two races including Some other race","Annotation of Margin of Error!!Total!!Two or more races!!Two races including Some other race","Annotation of Estimate!!Total!!Two or more races!!Two races including Some other race","Estimate!!Total!!Two or more races!!Two races excluding Some other race, and three or more races","Annotation of Estimate!!Total!!Two or more races!!Two races excluding Some other race, and three or more races","Margin of Error!!Total!!Two or more races!!Two races excluding Some other race, and three or more races","Annotation of Margin of Error!!Total!!Two or more races!!Two races excluding Some other race, and three or more races",
"1400000US17031823903","Census Tract 8239.03, Cook County, Illinois","4731","313","null","null","4474","362","null","null","125","120","null","null","0","11","null","null","0","null","11","null","0","11","null","null","42","51","null","null","90","null","126","null","0","11","null","null","90","null","126","null",
"1400000US17031823904","Census Tract 8239.04, Cook County, Illinois","4153","289","null","null","4055","297","null","null","1","2","null","null","15","25","null","null","69","null","72","null","0","11","null","null","0","11","null","null","13","null","23","null","0","11","null","null","13","null","23","null",
"1400000US17031824003","Census Tract 8240.03, Cook County, Illinois","6383","323","null","null","6036","334","null","null","4","9","null","null","30","50","null","null","152","null","117","null","0","15","null","null","15","27","null","null","146","null","141","null","0","15","null","null","146","null","141","null",
"1400000US17031824004","Census Tract 8240.04, Cook County, Illinois","5657","358","null","null","5237","380","null","null","268","225","null","null","0","15","null","null","152","null","190","null","0","15","null","null","0","15","null","null","0","null","15","null","0","15","null","null","0","null","15","null",
"1400000US17031824005","Census Tract 8240.05, Cook County, Illinois","5578","281","null","null","5237","309","null","null","72","96","null","null","0","15","null","null","153","null","123","null","0","15","null","null","14","24","null","null","102","null","91","null","52","78","null","null","50","null","47","null",
"1400000US17031824006","Census Tract 8240.06, Cook County, Illinois","4254","382","null","null","4035","406","null","null","27","43","null","null","0","11","null","null","102","null","99","null","0","11","null","null","20","23","null","null","70","null","68","null","38","59","null","null","32","null","36","null",
"1400000US17031824105","Census Tract 8241.05, Cook County, Illinois","6436","397","null","null","5971","481","null","null","19","31","null","null","0","15","null","null","192","null","108","null","0","15","null","null","180","178","null","null","74","null","97","null","46","80","null","null","28","null","47","null",
"1400000US17031824106","Census Tract 8241.06, Cook County, Illinois","6775","414","null","null","6103","448","null","null","84","83","null","null","0","15","null","null","194","null","206","null","0","15","null","null","0","15","null","null","394","null","233","null","0","15","null","null","394","null","233","null",
"1400000US17031824107","Census Tract 8241.07, Cook County, Illinois","6957","465","null","null","6177","552","null","null","444","366","null","null","0","15","null","null","53","null","61","null","0","15","null","null","213","199","null","null","70","null","82","null","10","18","null","null","60","null","80","null",
"1400000US17031824108","Census Tract 8241.08, Cook County, Illinois","8129","336","null","null","6474","393","null","null","679","178","null","null","77","104","null","null","573","null","98","null","0","15","null","null","178","229","null","null","148","null","120","null","37","44","null","null","111","null","114","null",
"1400000US17031824113","Census Tract 8241.13, Cook County, Illinois","7237","453","null","null","6568","478","null","null","81","106","null","null","0","15","null","null","369","null","79","null","23","35","null","null","119","155","null","null","77","null","74","null","0","15","null","null","77","null","74","null",
"1400000US17031824114","Census Tract 8241.14, Cook County, Illinois","5173","234","null","null","4672","293","null","null","166","128","null","null","0","15","null","null","292","null","168","null","0","15","null","null","0","15","null","null","43","null","68","null","0","15","null","null","43","null","68","null",
"1400000US17031824115","Census Tract 8241.15, Cook County, Illinois","3743","220","null","null","3219","301","null","null","177","161","null","null","18","29","null","null","125","null","78","null","0","11","null","null","128","193","null","null","76","null","77","null","0","11","null","null","76","null","77","null",
"1400000US17031824116","Census Tract 8241.16, Cook County, Illinois","5299","438","null","null","4387","427","null","null","267","221","null","null","0","15","null","null","308","null","206","null","0","15","null","null","282","275","null","null","55","null","48","null","0","15","null","null","55","null","48","null",
"1400000US17031824117","Census Tract 8241.17, Cook County, Illinois","9699","389","null","null","8012","571","null","null","264","287","null","null","0","15","null","null","1172","null","572","null","0","15","null","null","61","47","null","null","190","null","138","null","94","101","null","null","96","null","92","null",
"1400000US17031824119","Census Tract 8241.19, Cook County, Illinois","5697","332","null","null","5099","318","null","null","0","15","null","null","0","15","null","null","482","null","132","null","0","15","null","null","64","103","null","null","52","null","58","null","0","15","null","null","52","null","58","null",
"1400000US17031824120","Census Tract 8241.20, Cook County, Illinois","9029","353","null","null","8176","389","null","null","222","182","null","null","0","15","null","null","365","null","72","null","0","15","null","null","22","35","null","null","244","null","145","null","87","138","null","null","157","null","141","null",
"1400000US17031824121","Census Tract 8241.21, Cook County, Illinois","3197","180","null","null","2889","190","null","null","104","117","null","null","0","11","null","null","135","null","109","null","0","11","null","null","26","26","null","null","43","null","47","null","16","26","null","null","27","null","27","null",
"1400000US17031824122","Census Tract 8241.22, Cook County, Illinois","6374","324","null","null","5586","495","null","null","174","201","null","null","0","15","null","null","138","null","126","null","16","29","null","null","439","568","null","null","21","null","37","null","0","15","null","null","21","null","37","null",
"1400000US17031824123","Census Tract 8241.23, Cook County, Illinois","7929","541","null","null","6876","610","null","null","171","135","null","null","0","15","null","null","365","null","224","null","0","15","null","null","360","292","null","null","157","null","123","null","56","69","null","null","101","null","102","null",
"1400000US17031824300","Census Tract 8243, Cook County, Illinois","4410","282","null","null","325","251","null","null","4001","376","null","null","12","19","null","null","12","null","25","null","0","11","null","null","20","31","null","null","40","null","68","null","0","11","null","null","40","null","68","null",
"1400000US17031824400","Census Tract 8244, Cook County, Illinois","2197","264","null","null","1242","229","null","null","806","172","null","null","19","28","null","null","7","null","10","null","11","23","null","null","112","109","null","null","0","null","11","null","0","11","null","null","0","null","11","null",
"1400000US17031824503","Census Tract 8245.03, Cook County, Illinois","7133","458","null","null","6262","509","null","null","547","485","null","null","0","15","null","null","169","null","167","null","0","15","null","null","117","126","null","null","38","null","43","null","38","43","null","null","0","null","15","null",
"1400000US17031824505","Census Tract 8245.05, Cook County, Illinois","6647","710","null","null","5900","657","null","null","146","111","null","null","29","45","null","null","369","null","402","null","0","15","null","null","203","226","null","null","0","null","15","null","0","15","null","null","0","null","15","null",
"1400000US17031824506","Census Tract 8245.06, Cook County, Illinois","7547","573","null","null","7124","513","null","null","148","147","null","null","0","15","null","null","214","null","164","null","0","15","null","null","0","15","null","null","61","null","78","null","0","15","null","null","61","null","78","null",
"1400000US17031824507","Census Tract 8245.07, Cook County, Illinois","4384","309","null","null","3574","346","null","null","186","148","null","null","0","11","null","null","143","null","135","null","0","11","null","null","356","299","null","null","125","null","135","null","8","14","null","null","117","null","135","null",
"1400000US17031824601","Census Tract 8246.01, Cook County, Illinois","4820","356","null","null","4482","382","null","null","59","57","null","null","0","11","null","null","17","null","28","null","0","11","null","null","180","125","null","null","82","null","117","null","0","11","null","null","82","null","117","null",
"1400000US17031824602","Census Tract 8246.02, Cook County, Illinois","6346","469","null","null","5609","501","null","null","243","175","null","null","0","15","null","null","191","null","156","null","0","15","null","null","228","166","null","null","75","null","88","null","66","87","null","null","9","null","21","null",
"1400000US17031824701","Census Tract 8247.01, Cook County, Illinois","4359","314","null","null","3393","436","null","null","246","153","null","null","0","11","null","null","39","null","44","null","0","11","null","null","469","253","null","null","212","null","224","null","0","11","null","null","212","null","224","null",
"1400000US17031824702","Census Tract 8247.02, Cook County, Illinois","5700","422","null","null","4487","465","null","null","679","307","null","null","111","139","null","null","47","null","59","null","0","15","null","null","202","188","null","null","174","null","105","null","19","29","null","null","155","null","103","null",
