"GEO_ID","NAME","B02001_001E","B02001_001M","B02001_001MA","B02001_001EA","B02001_002E","B02001_002M","B02001_002MA","B02001_002EA","B02001_003E","B02001_003M","B02001_003MA","B02001_003EA","B02001_004E","B02001_004M","B02001_004MA","B02001_004EA","B02001_005E","B02001_005M","B02001_005MA","B02001_005EA","B02001_006E","B02001_006M","B02001_006MA","B02001_006EA","B02001_007E","B02001_007EA","B02001_007M","B02001_007MA","B02001_008E","B02001_008M","B02001_008MA","B02001_008EA","B02001_009E","B02001_009M","B02001_009MA","B02001_009EA","B02001_010E","B02001_010M","B02001_010MA","B02001_010EA",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Annotation of Margin of Error!!Total:","Annotation of Estimate!!Total:","Estimate!!Total:!!White alone","Margin of Error!!Total:!!White alone","Annotation of Margin of Error!!Total:!!White alone","Annotation of Estimate!!Total:!!White alone","Estimate!!Total:!!Black or African American alone","Margin of Error!!Total:!!Black or African American alone","Annotation of Margin of Error!!Total:!!Black or African American alone","Annotation of Estimate!!Total:!!Black or African American alone","Estimate!!Total:!!American Indian and Alaska Native alone","Margin of Error!!Total:!!American Indian and Alaska Native alone","Annotation of Margin of Error!!Total:!!American Indian and Alaska Native alone","Annotation of Estimate!!Total:!!American Indian and Alaska Native alone","Estimate!!Total:!!Asian alone","Margin of Error!!Total:!!Asian alone","Annotation of Margin of Error!!Total:!!Asian alone","Annotation of Estimate!!Total:!!Asian alone","Estimate!!Total:!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total:!!Native Hawaiian and Other Pacific Islander alone","Annotation of Margin of Error!!Total:!!Native Hawaiian and Other Pacific Islander alone","Annotation of Estimate!!Total:!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total:!!Some other race alone","Annotation of Estimate!!Total:!!Some other race alone","Margin of Error!!Total:!!Some other race alone","Annotation of Margin of Error!!Total:!!Some other race alone","Estimate!!Total:!!Two or more races:","Margin of Error!!Total:!!Two or more races:","Annotation of Margin of Error!!Total:!!Two or more races:","Annotation of Estimate!!Total:!!Two or more races:","Estimate!!Total:!!Two or more races:!!Two races including Some other race","Margin of Error!!Total:!!Two or more races:!!Two races including Some other race","Annotation of Margin of Error!!Total:!!Two or more races:!!Two races including Some other race","Annotation of Estimate!!Total:!!Two or more races:!!Two races including Some other race","Estimate!!Total:!!Two or more races:!!Two races excluding Some other race, and three or more races","Margin of Error!!Total:!!Two or more races:!!Two races excluding Some other race, and three or more races","Annotation of Margin of Error!!Total:!!Two or more races:!!Two races excluding Some other race, and three or more races","Annotation of Estimate!!Total:!!Two or more races:!!Two races excluding Some other race, and three or more races",
"1400000US17031829000","Census Tract 8290, Cook County, Illinois","1305","348","null","null","23","28","null","null","1104","215","null","null","0","12","null","null","0","12","null","null","0","12","null","null","178","null","285","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1400000US17031829100","Census Tract 8291, Cook County, Illinois","3693","538","null","null","670","348","null","null","691","247","null","null","0","12","null","null","0","12","null","null","0","12","null","null","2283","null","515","null","49","64","null","null","49","64","null","null","0","12","null","null",
"1400000US17031829200","Census Tract 8292, Cook County, Illinois","5733","777","null","null","2435","652","null","null","1810","606","null","null","0","17","null","null","9","19","null","null","0","17","null","null","1369","null","529","null","110","107","null","null","0","17","null","null","110","107","null","null",
"1400000US17031829301","Census Tract 8293.01, Cook County, Illinois","4273","797","null","null","1768","563","null","null","2050","662","null","null","0","12","null","null","63","90","null","null","0","12","null","null","37","null","102","null","355","174","null","null","72","77","null","null","283","151","null","null",
"1400000US17031829302","Census Tract 8293.02, Cook County, Illinois","3854","745","null","null","621","285","null","null","2001","792","null","null","0","12","null","null","2","4","null","null","0","12","null","null","1210","null","629","null","20","33","null","null","0","12","null","null","20","33","null","null",
"1400000US17031829401","Census Tract 8294.01, Cook County, Illinois","965","241","null","null","40","36","null","null","730","164","null","null","0","12","null","null","0","12","null","null","0","12","null","null","190","null","197","null","5","7","null","null","0","12","null","null","5","7","null","null",
"1400000US17031829402","Census Tract 8294.02, Cook County, Illinois","3231","30","null","null","862","272","null","null","2010","291","null","null","0","12","null","null","0","12","null","null","0","12","null","null","213","null","181","null","146","135","null","null","15","23","null","null","131","134","null","null",
"1400000US17031829500","Census Tract 8295, Cook County, Illinois","4042","20","null","null","1781","361","null","null","1202","370","null","null","21","38","null","null","0","12","null","null","0","12","null","null","932","null","317","null","106","112","null","null","0","12","null","null","106","112","null","null",
"1400000US17031829600","Census Tract 8296, Cook County, Illinois","2856","382","null","null","2101","444","null","null","285","185","null","null","14","22","null","null","13","19","null","null","0","12","null","null","334","null","309","null","109","110","null","null","81","111","null","null","28","33","null","null",
"1400000US17031829700","Census Tract 8297, Cook County, Illinois","4131","454","null","null","1051","445","null","null","2819","287","null","null","0","12","null","null","35","39","null","null","0","12","null","null","50","null","76","null","176","176","null","null","17","25","null","null","159","178","null","null",
"1400000US17031829800","Census Tract 8298, Cook County, Illinois","5399","819","null","null","2434","491","null","null","2603","526","null","null","0","17","null","null","217","281","null","null","0","17","null","null","13","null","20","null","132","139","null","null","21","35","null","null","111","136","null","null",
"1400000US17031829902","Census Tract 8299.02, Cook County, Illinois","6890","1249","null","null","1067","373","null","null","5761","1327","null","null","0","17","null","null","30","56","null","null","32","50","null","null","0","null","17","null","0","17","null","null","0","17","null","null","0","17","null","null",
"1400000US17031829903","Census Tract 8299.03, Cook County, Illinois","4336","764","null","null","537","268","null","null","3594","685","null","null","0","12","null","null","183","217","null","null","0","12","null","null","0","null","12","null","22","36","null","null","0","12","null","null","22","36","null","null",
"1400000US17031829904","Census Tract 8299.04, Cook County, Illinois","4786","792","null","null","2019","710","null","null","2392","640","null","null","0","12","null","null","80","85","null","null","0","12","null","null","174","null","200","null","121","108","null","null","81","87","null","null","40","55","null","null",
"1400000US17031830001","Census Tract 8300.01, Cook County, Illinois","2366","537","null","null","1840","525","null","null","161","139","null","null","0","12","null","null","57","89","null","null","0","12","null","null","180","null","142","null","128","124","null","null","8","14","null","null","120","123","null","null",
"1400000US17031830003","Census Tract 8300.03, Cook County, Illinois","8436","935","null","null","437","209","null","null","7843","1033","null","null","0","17","null","null","0","17","null","null","0","17","null","null","0","null","17","null","156","125","null","null","0","17","null","null","156","125","null","null",
"1400000US17031830004","Census Tract 8300.04, Cook County, Illinois","6613","833","null","null","819","465","null","null","5551","812","null","null","0","17","null","null","93","120","null","null","0","17","null","null","1","null","6","null","149","152","null","null","85","142","null","null","64","61","null","null",
"1400000US17031830005","Census Tract 8300.05, Cook County, Illinois","4143","125","null","null","761","278","null","null","3302","293","null","null","0","12","null","null","69","76","null","null","0","12","null","null","10","null","15","null","1","4","null","null","1","4","null","null","0","12","null","null",
"1400000US17031830006","Census Tract 8300.06, Cook County, Illinois","2901","459","null","null","678","234","null","null","2082","427","null","null","0","12","null","null","96","127","null","null","0","12","null","null","0","null","12","null","45","48","null","null","0","12","null","null","45","48","null","null",
"1400000US17031830007","Census Tract 8300.07, Cook County, Illinois","4973","648","null","null","473","193","null","null","4329","674","null","null","0","12","null","null","0","12","null","null","0","12","null","null","122","null","162","null","49","49","null","null","11","20","null","null","38","45","null","null",
"1400000US17031830008","Census Tract 8300.08, Cook County, Illinois","4601","570","null","null","312","173","null","null","3912","544","null","null","7","12","null","null","0","12","null","null","0","12","null","null","81","null","102","null","289","220","null","null","33","51","null","null","256","215","null","null",
"1400000US17031830100","Census Tract 8301, Cook County, Illinois","3433","563","null","null","403","111","null","null","2829","559","null","null","0","12","null","null","0","12","null","null","0","12","null","null","37","null","65","null","164","167","null","null","0","12","null","null","164","167","null","null",
"1400000US17031830201","Census Tract 8302.01, Cook County, Illinois","4963","691","null","null","659","207","null","null","4151","751","null","null","0","12","null","null","55","60","null","null","0","12","null","null","0","null","12","null","98","95","null","null","62","97","null","null","36","40","null","null",
"1400000US17031830202","Census Tract 8302.02, Cook County, Illinois","3491","596","null","null","1101","430","null","null","2311","460","null","null","0","12","null","null","24","31","null","null","0","12","null","null","0","null","12","null","55","76","null","null","0","12","null","null","55","76","null","null",
"1400000US17031830300","Census Tract 8303, Cook County, Illinois","4536","578","null","null","1035","295","null","null","3439","567","null","null","0","12","null","null","53","63","null","null","0","12","null","null","1","null","2","null","8","10","null","null","6","9","null","null","2","4","null","null",
"1400000US17031830400","Census Tract 8304, Cook County, Illinois","3992","480","null","null","1037","241","null","null","2576","482","null","null","17","27","null","null","0","12","null","null","0","12","null","null","282","null","252","null","80","82","null","null","47","70","null","null","33","35","null","null",
"1400000US17031830500","Census Tract 8305, Cook County, Illinois","3910","820","null","null","1843","562","null","null","199","297","null","null","14","23","null","null","0","12","null","null","0","12","null","null","1117","null","605","null","737","699","null","null","624","686","null","null","113","106","null","null",
"1400000US17031830600","Census Tract 8306, Cook County, Illinois","4923","765","null","null","2595","500","null","null","1030","564","null","null","12","18","null","null","340","169","null","null","0","12","null","null","462","null","245","null","484","225","null","null","134","124","null","null","350","175","null","null",
"1400000US17031830700","Census Tract 8307, Cook County, Illinois","4148","568","null","null","2018","388","null","null","1573","391","null","null","20","29","null","null","425","231","null","null","9","14","null","null","17","null","26","null","86","59","null","null","0","12","null","null","86","59","null","null",
"1400000US17031830800","Census Tract 8308, Cook County, Illinois","2638","374","null","null","2264","358","null","null","59","72","null","null","12","20","null","null","179","120","null","null","0","12","null","null","36","null","43","null","88","73","null","null","19","30","null","null","69","67","null","null",
"1400000US17031830900","Census Tract 8309, Cook County, Illinois","2754","420","null","null","2220","379","null","null","74","77","null","null","0","12","null","null","152","114","null","null","0","12","null","null","224","null","175","null","84","65","null","null","51","56","null","null","33","34","null","null",
