"GEO_ID","NAME","B02001_001E","B02001_001EA","B02001_001M","B02001_001MA","B02001_002E","B02001_002EA","B02001_002M","B02001_002MA","B02001_003E","B02001_003M","B02001_003MA","B02001_003EA","B02001_004E","B02001_004M","B02001_004MA","B02001_004EA","B02001_005E","B02001_005EA","B02001_005M","B02001_005MA","B02001_006E","B02001_006EA","B02001_006M","B02001_006MA","B02001_007E","B02001_007EA","B02001_007M","B02001_007MA","B02001_008E","B02001_008M","B02001_008MA","B02001_008EA","B02001_009E","B02001_009EA","B02001_009M","B02001_009MA","B02001_010E","B02001_010EA","B02001_010M","B02001_010MA",
"Geography","Geographic Area Name","Estimate!!Total:","Annotation of Estimate!!Total:","Margin of Error!!Total:","Annotation of Margin of Error!!Total:","Estimate!!Total:!!White alone","Annotation of Estimate!!Total:!!White alone","Margin of Error!!Total:!!White alone","Annotation of Margin of Error!!Total:!!White alone","Estimate!!Total:!!Black or African American alone","Margin of Error!!Total:!!Black or African American alone","Annotation of Margin of Error!!Total:!!Black or African American alone","Annotation of Estimate!!Total:!!Black or African American alone","Estimate!!Total:!!American Indian and Alaska Native alone","Margin of Error!!Total:!!American Indian and Alaska Native alone","Annotation of Margin of Error!!Total:!!American Indian and Alaska Native alone","Annotation of Estimate!!Total:!!American Indian and Alaska Native alone","Estimate!!Total:!!Asian alone","Annotation of Estimate!!Total:!!Asian alone","Margin of Error!!Total:!!Asian alone","Annotation of Margin of Error!!Total:!!Asian alone","Estimate!!Total:!!Native Hawaiian and Other Pacific Islander alone","Annotation of Estimate!!Total:!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total:!!Native Hawaiian and Other Pacific Islander alone","Annotation of Margin of Error!!Total:!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total:!!Some other race alone","Annotation of Estimate!!Total:!!Some other race alone","Margin of Error!!Total:!!Some other race alone","Annotation of Margin of Error!!Total:!!Some other race alone","Estimate!!Total:!!Two or more races:","Margin of Error!!Total:!!Two or more races:","Annotation of Margin of Error!!Total:!!Two or more races:","Annotation of Estimate!!Total:!!Two or more races:","Estimate!!Total:!!Two or more races:!!Two races including Some other race","Annotation of Estimate!!Total:!!Two or more races:!!Two races including Some other race","Margin of Error!!Total:!!Two or more races:!!Two races including Some other race","Annotation of Margin of Error!!Total:!!Two or more races:!!Two races including Some other race","Estimate!!Total:!!Two or more races:!!Two races excluding Some other race, and three or more races","Annotation of Estimate!!Total:!!Two or more races:!!Two races excluding Some other race, and three or more races","Margin of Error!!Total:!!Two or more races:!!Two races excluding Some other race, and three or more races","Annotation of Margin of Error!!Total:!!Two or more races:!!Two races excluding Some other race, and three or more races",
"1400000US17031050200","Census Tract 502, Cook County, Illinois","5915","null","765","null","4681","null","550","null","62","81","null","null","0","17","null","null","310","null","184","null","44","null","72","null","85","null","95","null","733","535","null","null","333","null","439","null","400","null","310","null",
"1400000US17031050300","Census Tract 503, Cook County, Illinois","2755","null","446","null","1780","null","264","null","16","19","null","null","0","12","null","null","468","null","248","null","0","null","12","null","111","null","97","null","380","253","null","null","117","null","95","null","263","null","207","null",
"1400000US17031050500","Census Tract 505, Cook County, Illinois","5587","null","786","null","4674","null","630","null","2","5","null","null","0","17","null","null","437","null","384","null","0","null","17","null","161","null","238","null","313","186","null","null","27","null","36","null","286","null","184","null",
"1400000US17031050600","Census Tract 506, Cook County, Illinois","2188","null","272","null","1939","null","266","null","12","22","null","null","0","12","null","null","92","null","57","null","0","null","12","null","63","null","86","null","82","62","null","null","6","null","10","null","76","null","61","null",
"1400000US17031050700","Census Tract 507, Cook County, Illinois","1501","null","231","null","1324","null","220","null","0","12","null","null","0","12","null","null","32","null","24","null","0","null","12","null","13","null","15","null","132","133","null","null","105","null","133","null","27","null","31","null",
"1400000US17031050800","Census Tract 508, Cook County, Illinois","1439","null","348","null","987","null","138","null","59","58","null","null","2","3","null","null","77","null","47","null","0","null","12","null","48","null","48","null","266","300","null","null","9","null","12","null","257","null","300","null",
"1400000US17031050900","Census Tract 509, Cook County, Illinois","1532","null","254","null","1269","null","240","null","37","30","null","null","0","12","null","null","49","null","42","null","0","null","12","null","88","null","94","null","89","56","null","null","50","null","47","null","39","null","32","null",
"1400000US17031051000","Census Tract 510, Cook County, Illinois","1746","null","198","null","1462","null","161","null","47","48","null","null","0","12","null","null","97","null","84","null","0","null","12","null","34","null","33","null","106","53","null","null","35","null","37","null","71","null","54","null",
"1400000US17031051100","Census Tract 511, Cook County, Illinois","1939","null","281","null","1514","null","234","null","22","32","null","null","0","12","null","null","74","null","74","null","0","null","12","null","37","null","39","null","292","175","null","null","205","null","170","null","87","null","68","null",
"1400000US17031051200","Census Tract 512, Cook County, Illinois","1564","null","220","null","1303","null","237","null","43","25","null","null","11","16","null","null","60","null","37","null","0","null","12","null","21","null","26","null","126","63","null","null","63","null","51","null","63","null","40","null",
"1400000US17031051300","Census Tract 513, Cook County, Illinois","3249","null","443","null","2670","null","487","null","245","203","null","null","0","12","null","null","28","null","34","null","0","null","12","null","122","null","153","null","184","129","null","null","62","null","99","null","122","null","81","null",
"1400000US17031051400","Census Tract 514, Cook County, Illinois","2428","null","362","null","1756","null","373","null","172","112","null","null","2","3","null","null","308","null","181","null","21","null","29","null","87","null","73","null","82","48","null","null","19","null","20","null","63","null","41","null",
"1400000US17031060100","Census Tract 601, Cook County, Illinois","3211","null","495","null","2594","null","449","null","123","101","null","null","0","12","null","null","271","null","244","null","0","null","12","null","0","null","12","null","223","106","null","null","0","null","12","null","223","null","106","null",
"1400000US17031060200","Census Tract 602, Cook County, Illinois","2188","null","303","null","1795","null","257","null","46","39","null","null","0","12","null","null","58","null","45","null","0","null","12","null","202","null","181","null","87","56","null","null","15","null","18","null","72","null","54","null",
"1400000US17031060300","Census Tract 603, Cook County, Illinois","2902","null","459","null","2271","null","453","null","52","64","null","null","0","12","null","null","215","null","127","null","0","null","12","null","58","null","64","null","306","251","null","null","253","null","246","null","53","null","51","null",
"1400000US17031060400","Census Tract 604, Cook County, Illinois","3804","null","458","null","3398","null","424","null","16","25","null","null","0","12","null","null","234","null","159","null","0","null","12","null","94","null","87","null","62","41","null","null","32","null","31","null","30","null","28","null",
"1400000US17031060500","Census Tract 605, Cook County, Illinois","1241","null","183","null","912","null","175","null","31","32","null","null","0","12","null","null","209","null","88","null","0","null","12","null","17","null","19","null","72","70","null","null","61","null","69","null","11","null","12","null",
"1400000US17031060800","Census Tract 608, Cook County, Illinois","5203","null","592","null","3798","null","529","null","227","137","null","null","0","17","null","null","637","null","288","null","0","null","17","null","162","null","123","null","379","219","null","null","126","null","103","null","253","null","165","null",
"1400000US17031060900","Census Tract 609, Cook County, Illinois","7223","null","906","null","6000","null","922","null","193","186","null","null","79","127","null","null","516","null","274","null","0","null","17","null","6","null","10","null","429","137","null","null","309","null","160","null","120","null","119","null",
"1400000US17031061000","Census Tract 610, Cook County, Illinois","2283","null","342","null","1725","null","245","null","36","23","null","null","0","12","null","null","425","null","314","null","0","null","12","null","55","null","55","null","42","42","null","null","0","null","12","null","42","null","42","null",
"1400000US17031061100","Census Tract 611, Cook County, Illinois","1399","null","252","null","1140","null","201","null","57","36","null","null","0","12","null","null","28","null","41","null","0","null","12","null","23","null","34","null","151","116","null","null","53","null","40","null","98","null","107","null",
"1400000US17031061200","Census Tract 612, Cook County, Illinois","2095","null","283","null","1853","null","253","null","34","29","null","null","0","12","null","null","67","null","58","null","0","null","12","null","58","null","52","null","83","42","null","null","12","null","18","null","71","null","42","null",
"1400000US17031061500","Census Tract 615, Cook County, Illinois","2050","null","279","null","1711","null","211","null","81","92","null","null","6","9","null","null","66","null","37","null","0","null","12","null","27","null","26","null","159","99","null","null","88","null","56","null","71","null","57","null",
"1400000US17031061800","Census Tract 618, Cook County, Illinois","1305","null","186","null","1008","null","144","null","24","19","null","null","0","12","null","null","172","null","118","null","0","null","12","null","34","null","24","null","67","44","null","null","32","null","35","null","35","null","26","null",
"1400000US17031061901","Census Tract 619.01, Cook County, Illinois","3348","null","432","null","2377","null","371","null","283","260","null","null","14","26","null","null","263","null","142","null","0","null","12","null","80","null","80","null","331","231","null","null","177","null","203","null","154","null","107","null",
"1400000US17031061902","Census Tract 619.02, Cook County, Illinois","4988","null","801","null","3975","null","760","null","333","276","null","null","14","23","null","null","501","null","270","null","0","null","12","null","50","null","85","null","115","91","null","null","48","null","57","null","67","null","60","null",
"1400000US17031062000","Census Tract 620, Cook County, Illinois","3181","null","455","null","2626","null","468","null","115","70","null","null","0","12","null","null","109","null","67","null","0","null","12","null","35","null","49","null","296","147","null","null","86","null","95","null","210","null","115","null",
"1400000US17031062100","Census Tract 621, Cook County, Illinois","3521","null","531","null","2989","null","500","null","121","87","null","null","0","12","null","null","294","null","158","null","0","null","12","null","56","null","63","null","61","46","null","null","13","null","20","null","48","null","42","null",
"1400000US17031062200","Census Tract 622, Cook County, Illinois","3145","null","654","null","2694","null","666","null","41","36","null","null","0","12","null","null","195","null","94","null","0","null","12","null","65","null","58","null","150","96","null","null","58","null","57","null","92","null","70","null",
"1400000US17031062300","Census Tract 623, Cook County, Illinois","1639","null","252","null","1337","null","250","null","33","23","null","null","0","12","null","null","109","null","57","null","0","null","12","null","5","null","9","null","155","55","null","null","51","null","47","null","104","null","46","null",
"1400000US17031062400","Census Tract 624, Cook County, Illinois","1622","null","205","null","1432","null","205","null","79","57","null","null","0","12","null","null","10","null","12","null","0","null","12","null","15","null","39","null","86","44","null","null","45","null","35","null","41","null","28","null",
"1400000US17031062500","Census Tract 625, Cook County, Illinois","1557","null","227","null","1324","null","238","null","45","51","null","null","0","12","null","null","168","null","104","null","11","null","16","null","0","null","12","null","9","10","null","null","4","null","7","null","5","null","8","null",
"1400000US17031062600","Census Tract 626, Cook County, Illinois","2474","null","359","null","1938","null","380","null","17","18","null","null","0","12","null","null","287","null","134","null","13","null","21","null","65","null","90","null","154","82","null","null","66","null","46","null","88","null","66","null",
"1400000US17031062700","Census Tract 627, Cook County, Illinois","3066","null","355","null","2617","null","309","null","38","40","null","null","22","37","null","null","147","null","96","null","0","null","12","null","76","null","64","null","166","106","null","null","61","null","63","null","105","null","81","null",
"1400000US17031062800","Census Tract 628, Cook County, Illinois","3613","null","496","null","3162","null","497","null","55","48","null","null","0","12","null","null","163","null","73","null","9","null","16","null","11","null","18","null","213","122","null","null","92","null","84","null","121","null","75","null",
"1400000US17031062900","Census Tract 629, Cook County, Illinois","3956","null","421","null","2974","null","358","null","166","144","null","null","0","12","null","null","263","null","117","null","0","null","12","null","397","null","254","null","156","98","null","null","69","null","68","null","87","null","61","null",
"1400000US17031063000","Census Tract 630, Cook County, Illinois","3315","null","454","null","2548","null","462","null","164","88","null","null","0","12","null","null","243","null","99","null","72","null","102","null","58","null","50","null","230","92","null","null","29","null","36","null","201","null","81","null",
"1400000US17031063100","Census Tract 631, Cook County, Illinois","2343","null","263","null","2050","null","291","null","0","12","null","null","0","12","null","null","118","null","78","null","0","null","12","null","16","null","25","null","159","82","null","null","36","null","35","null","123","null","72","null",
"1400000US17031063200","Census Tract 632, Cook County, Illinois","6387","null","747","null","5500","null","770","null","365","216","null","null","0","17","null","null","316","null","167","null","0","null","17","null","31","null","48","null","175","200","null","null","84","null","123","null","91","null","147","null",
"1400000US17031063301","Census Tract 633.01, Cook County, Illinois","3008","null","436","null","2208","null","302","null","298","185","null","null","0","12","null","null","206","null","103","null","0","null","12","null","58","null","46","null","238","185","null","null","151","null","166","null","87","null","75","null",
"1400000US17031063302","Census Tract 633.02, Cook County, Illinois","4010","null","517","null","3464","null","483","null","121","113","null","null","0","12","null","null","298","null","155","null","0","null","12","null","17","null","27","null","110","88","null","null","14","null","22","null","96","null","85","null",
"1400000US17031063303","Census Tract 633.03, Cook County, Illinois","1180","null","112","null","981","null","109","null","0","12","null","null","0","12","null","null","194","null","85","null","0","null","12","null","0","null","12","null","5","7","null","null","0","null","12","null","5","null","7","null",
"1400000US17031063400","Census Tract 634, Cook County, Illinois","2737","null","413","null","2253","null","351","null","88","78","null","null","0","12","null","null","243","null","115","null","0","null","12","null","11","null","18","null","142","100","null","null","56","null","61","null","86","null","81","null",
"1400000US17031070101","Census Tract 701.01, Cook County, Illinois","4054","null","658","null","3430","null","678","null","78","84","null","null","14","23","null","null","189","null","110","null","0","null","12","null","174","null","179","null","169","178","null","null","0","null","12","null","169","null","178","null",
"1400000US17031070102","Census Tract 701.02, Cook County, Illinois","3359","null","553","null","2756","null","518","null","245","151","null","null","0","12","null","null","138","null","67","null","0","null","12","null","52","null","68","null","168","157","null","null","117","null","153","null","51","null","38","null",
"1400000US17031070103","Census Tract 701.03, Cook County, Illinois","1408","null","146","null","1165","null","123","null","86","79","null","null","0","12","null","null","104","null","67","null","0","null","12","null","28","null","31","null","25","23","null","null","0","null","12","null","25","null","23","null",
"1400000US17031070200","Census Tract 702, Cook County, Illinois","4092","null","663","null","3278","null","528","null","143","101","null","null","0","12","null","null","335","null","199","null","2","null","5","null","161","null","124","null","173","130","null","null","17","null","27","null","156","null","128","null",
"1400000US17031070300","Census Tract 703, Cook County, Illinois","3558","null","658","null","3187","null","658","null","26","33","null","null","0","12","null","null","160","null","90","null","0","null","12","null","16","null","19","null","169","105","null","null","39","null","59","null","130","null","87","null",
"1400000US17031070400","Census Tract 704, Cook County, Illinois","3420","null","439","null","2902","null","437","null","77","66","null","null","0","12","null","null","305","null","168","null","0","null","12","null","36","null","49","null","100","61","null","null","0","null","12","null","100","null","61","null",
"1400000US17031070500","Census Tract 705, Cook County, Illinois","3264","null","380","null","2763","null","338","null","195","134","null","null","0","12","null","null","125","null","112","null","0","null","12","null","7","null","15","null","174","102","null","null","74","null","73","null","100","null","74","null",
"1400000US17031070600","Census Tract 706, Cook County, Illinois","3235","null","744","null","2853","null","736","null","10","15","null","null","0","12","null","null","210","null","127","null","0","null","12","null","80","null","57","null","82","77","null","null","48","null","65","null","34","null","36","null",
"1400000US17031070700","Census Tract 707, Cook County, Illinois","3834","null","569","null","2595","null","392","null","365","314","null","null","6","10","null","null","492","null","340","null","0","null","12","null","53","null","47","null","323","151","null","null","226","null","147","null","97","null","59","null",
"1400000US17031071000","Census Tract 710, Cook County, Illinois","4918","null","877","null","4070","null","790","null","311","106","null","null","7","18","null","null","328","null","142","null","0","null","12","null","57","null","49","null","145","96","null","null","14","null","20","null","131","null","93","null",
"1400000US17031071100","Census Tract 711, Cook County, Illinois","3425","null","555","null","2694","null","537","null","31","29","null","null","0","12","null","null","403","null","253","null","0","null","12","null","67","null","46","null","230","131","null","null","97","null","85","null","133","null","93","null",
"1400000US17031071200","Census Tract 712, Cook County, Illinois","2217","null","360","null","1699","null","331","null","133","106","null","null","0","12","null","null","175","null","150","null","0","null","12","null","77","null","86","null","133","86","null","null","98","null","84","null","35","null","32","null",
"1400000US17031071300","Census Tract 713, Cook County, Illinois","3996","null","526","null","3307","null","563","null","29","42","null","null","0","12","null","null","464","null","219","null","0","null","12","null","58","null","73","null","138","98","null","null","29","null","44","null","109","null","92","null",
"1400000US17031071400","Census Tract 714, Cook County, Illinois","4799","null","726","null","4080","null","663","null","197","138","null","null","0","12","null","null","289","null","150","null","0","null","12","null","98","null","102","null","135","103","null","null","7","null","14","null","128","null","103","null",
"1400000US17031071500","Census Tract 715, Cook County, Illinois","6110","null","671","null","5272","null","616","null","135","88","null","null","0","17","null","null","424","null","262","null","0","null","17","null","279","null","243","null","0","17","null","null","0","null","17","null","0","null","17","null",
"1400000US17031071600","Census Tract 716, Cook County, Illinois","1969","null","324","null","1579","null","358","null","131","63","null","null","0","12","null","null","196","null","107","null","0","null","12","null","18","null","27","null","45","34","null","null","8","null","10","null","37","null","31","null",
"1400000US17031071700","Census Tract 717, Cook County, Illinois","1628","null","257","null","1249","null","205","null","167","132","null","null","0","12","null","null","179","null","154","null","0","null","12","null","1","null","3","null","32","30","null","null","7","null","12","null","25","null","28","null",
"1400000US17031071800","Census Tract 718, Cook County, Illinois","2752","null","427","null","2173","null","375","null","265","138","null","null","0","12","null","null","257","null","213","null","0","null","12","null","10","null","16","null","47","64","null","null","42","null","63","null","5","null","10","null",
"1400000US17031080100","Census Tract 801, Cook County, Illinois","6886","null","853","null","6023","null","790","null","41","49","null","null","0","17","null","null","561","null","329","null","0","null","17","null","0","null","17","null","261","175","null","null","68","null","77","null","193","null","191","null",
"1400000US17031080201","Census Tract 802.01, Cook County, Illinois","3199","null","501","null","2764","null","482","null","65","104","null","null","0","12","null","null","202","null","210","null","0","null","12","null","21","null","30","null","147","100","null","null","126","null","94","null","21","null","34","null",
"1400000US17031080202","Census Tract 802.02, Cook County, Illinois","3758","null","501","null","3338","null","463","null","76","65","null","null","0","12","null","null","163","null","133","null","0","null","12","null","36","null","56","null","145","147","null","null","128","null","145","null","17","null","28","null",
"1400000US17031080300","Census Tract 803, Cook County, Illinois","5018","null","665","null","4004","null","607","null","33","38","null","null","90","125","null","null","772","null","375","null","0","null","17","null","88","null","60","null","31","37","null","null","16","null","27","null","15","null","25","null",
"1400000US17031080400","Census Tract 804, Cook County, Illinois","4699","null","968","null","1672","null","462","null","2291","497","null","null","0","12","null","null","330","null","360","null","0","null","12","null","22","null","36","null","384","308","null","null","222","null","295","null","162","null","121","null",
"1400000US17031081000","Census Tract 810, Cook County, Illinois","8485","null","888","null","5952","null","833","null","1032","309","null","null","0","17","null","null","1010","null","351","null","0","null","17","null","137","null","115","null","354","92","null","null","95","null","84","null","259","null","46","null",
"1400000US17031081100","Census Tract 811, Cook County, Illinois","4453","null","532","null","3483","null","449","null","366","219","null","null","0","12","null","null","311","null","176","null","0","null","12","null","62","null","81","null","231","164","null","null","22","null","36","null","209","null","164","null",
