"GEO_ID","NAME","B02001_001E","B02001_001EA","B02001_001M","B02001_001MA","B02001_002E","B02001_002M","B02001_002MA","B02001_002EA","B02001_003E","B02001_003EA","B02001_003M","B02001_003MA","B02001_004E","B02001_004EA","B02001_004M","B02001_004MA","B02001_005E","B02001_005M","B02001_005MA","B02001_005EA","B02001_006E","B02001_006M","B02001_006MA","B02001_006EA","B02001_007E","B02001_007EA","B02001_007M","B02001_007MA","B02001_008E","B02001_008EA","B02001_008M","B02001_008MA","B02001_009E","B02001_009EA","B02001_009M","B02001_009MA","B02001_010E","B02001_010EA","B02001_010M","B02001_010MA",
"Geography","Geographic Area Name","Estimate!!Total","Annotation of Estimate!!Total","Margin of Error!!Total","Annotation of Margin of Error!!Total","Estimate!!Total!!White alone","Margin of Error!!Total!!White alone","Annotation of Margin of Error!!Total!!White alone","Annotation of Estimate!!Total!!White alone","Estimate!!Total!!Black or African American alone","Annotation of Estimate!!Total!!Black or African American alone","Margin of Error!!Total!!Black or African American alone","Annotation of Margin of Error!!Total!!Black or African American alone","Estimate!!Total!!American Indian and Alaska Native alone","Annotation of Estimate!!Total!!American Indian and Alaska Native alone","Margin of Error!!Total!!American Indian and Alaska Native alone","Annotation of Margin of Error!!Total!!American Indian and Alaska Native alone","Estimate!!Total!!Asian alone","Margin of Error!!Total!!Asian alone","Annotation of Margin of Error!!Total!!Asian alone","Annotation of Estimate!!Total!!Asian alone","Estimate!!Total!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total!!Native Hawaiian and Other Pacific Islander alone","Annotation of Margin of Error!!Total!!Native Hawaiian and Other Pacific Islander alone","Annotation of Estimate!!Total!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total!!Some other race alone","Annotation of Estimate!!Total!!Some other race alone","Margin of Error!!Total!!Some other race alone","Annotation of Margin of Error!!Total!!Some other race alone","Estimate!!Total!!Two or more races","Annotation of Estimate!!Total!!Two or more races","Margin of Error!!Total!!Two or more races","Annotation of Margin of Error!!Total!!Two or more races","Estimate!!Total!!Two or more races!!Two races including Some other race","Annotation of Estimate!!Total!!Two or more races!!Two races including Some other race","Margin of Error!!Total!!Two or more races!!Two races including Some other race","Annotation of Margin of Error!!Total!!Two or more races!!Two races including Some other race","Estimate!!Total!!Two or more races!!Two races excluding Some other race, and three or more races","Annotation of Estimate!!Total!!Two or more races!!Two races excluding Some other race, and three or more races","Margin of Error!!Total!!Two or more races!!Two races excluding Some other race, and three or more races","Annotation of Margin of Error!!Total!!Two or more races!!Two races excluding Some other race, and three or more races",
"1400000US17031824119","Census Tract 8241.19, Cook County, Illinois","5713","null","254","null","5032","298","null","null","20","null","29","null","0","null","15","null","497","120","null","null","0","15","null","null","113","null","143","null","51","null","56","null","17","null","28","null","34","null","50","null",
"1400000US17031824120","Census Tract 8241.20, Cook County, Illinois","8884","null","431","null","8113","440","null","null","112","null","80","null","0","null","15","null","405","104","null","null","0","15","null","null","36","null","67","null","218","null","185","null","172","null","185","null","46","null","75","null",
"1400000US17031824121","Census Tract 8241.21, Cook County, Illinois","3279","null","225","null","3003","247","null","null","101","null","144","null","0","null","11","null","145","110","null","null","0","11","null","null","15","null","19","null","15","null","26","null","0","null","11","null","15","null","26","null",
"1400000US17031824122","Census Tract 8241.22, Cook County, Illinois","6444","null","274","null","6064","310","null","null","158","null","158","null","0","null","15","null","166","115","null","null","0","15","null","null","31","null","35","null","25","null","39","null","0","null","15","null","25","null","39","null",
"1400000US17031824123","Census Tract 8241.23, Cook County, Illinois","7741","null","580","null","7079","554","null","null","162","null","155","null","0","null","15","null","99","96","null","null","0","15","null","null","191","null","170","null","210","null","150","null","124","null","107","null","86","null","98","null",
"1400000US17031824300","Census Tract 8243, Cook County, Illinois","4724","null","369","null","488","278","null","null","4126","null","418","null","11","null","18","null","12","24","null","null","0","11","null","null","25","null","43","null","62","null","66","null","0","null","11","null","62","null","66","null",
"1400000US17031824400","Census Tract 8244, Cook County, Illinois","2023","null","216","null","1203","184","null","null","692","null","169","null","13","null","19","null","16","22","null","null","12","25","null","null","87","null","79","null","0","null","11","null","0","null","11","null","0","null","11","null",
"1400000US17031824503","Census Tract 8245.03, Cook County, Illinois","7035","null","458","null","6234","479","null","null","483","null","431","null","0","null","15","null","147","123","null","null","21","33","null","null","108","null","124","null","42","null","45","null","42","null","45","null","0","null","15","null",
"1400000US17031824505","Census Tract 8245.05, Cook County, Illinois","6512","null","491","null","5725","513","null","null","178","null","112","null","0","null","15","null","472","420","null","null","0","15","null","null","137","null","182","null","0","null","15","null","0","null","15","null","0","null","15","null",
"1400000US17031824506","Census Tract 8245.06, Cook County, Illinois","7647","null","585","null","6976","577","null","null","207","null","182","null","0","null","15","null","205","182","null","null","0","15","null","null","137","null","262","null","122","null","127","null","39","null","85","null","83","null","93","null",
"1400000US17031824507","Census Tract 8245.07, Cook County, Illinois","4291","null","322","null","3595","358","null","null","90","null","80","null","0","null","11","null","169","137","null","null","0","11","null","null","407","null","331","null","30","null","26","null","21","null","23","null","9","null","15","null",
"1400000US17031824601","Census Tract 8246.01, Cook County, Illinois","4574","null","256","null","4154","283","null","null","155","null","124","null","0","null","11","null","60","67","null","null","0","11","null","null","116","null","95","null","89","null","121","null","0","null","11","null","89","null","121","null",
"1400000US17031824602","Census Tract 8246.02, Cook County, Illinois","6335","null","535","null","5480","512","null","null","230","null","171","null","0","null","15","null","315","295","null","null","0","15","null","null","217","null","157","null","93","null","86","null","63","null","79","null","30","null","37","null",
"1400000US17031824701","Census Tract 8247.01, Cook County, Illinois","4319","null","397","null","3703","377","null","null","267","null","129","null","0","null","11","null","0","11","null","null","0","11","null","null","175","null","171","null","174","null","172","null","0","null","11","null","174","null","172","null",
"1400000US17031824702","Census Tract 8247.02, Cook County, Illinois","5565","null","474","null","4342","537","null","null","671","null","313","null","57","null","89","null","42","56","null","null","0","15","null","null","271","null","225","null","182","null","118","null","15","null","23","null","167","null","115","null",
"1400000US17031824800","Census Tract 8248, Cook County, Illinois","7440","null","663","null","5333","805","null","null","1113","null","581","null","96","null","130","null","182","152","null","null","0","15","null","null","521","null","404","null","195","null","184","null","0","null","15","null","195","null","184","null",
"1400000US17031824900","Census Tract 8249, Cook County, Illinois","3301","null","294","null","764","176","null","null","2327","null","237","null","0","null","11","null","13","19","null","null","0","11","null","null","142","null","147","null","55","null","45","null","21","null","34","null","34","null","31","null",
"1400000US17031825000","Census Tract 8250, Cook County, Illinois","4834","null","426","null","3659","298","null","null","399","null","148","null","0","null","11","null","251","198","null","null","0","11","null","null","356","null","312","null","169","null","105","null","33","null","38","null","136","null","93","null",
"1400000US17031825200","Census Tract 8252, Cook County, Illinois","2170","null","178","null","1490","207","null","null","331","null","224","null","0","null","11","null","40","40","null","null","0","11","null","null","280","null","152","null","29","null","27","null","0","null","11","null","29","null","27","null",
"1400000US17031825302","Census Tract 8253.02, Cook County, Illinois","6595","null","454","null","5081","558","null","null","1059","null","503","null","0","null","15","null","362","328","null","null","0","15","null","null","93","null","102","null","0","null","15","null","0","null","15","null","0","null","15","null",
"1400000US17031825303","Census Tract 8253.03, Cook County, Illinois","3956","null","289","null","3537","311","null","null","213","null","138","null","0","null","11","null","64","60","null","null","0","11","null","null","79","null","103","null","63","null","72","null","0","null","11","null","63","null","72","null",
"1400000US17031825304","Census Tract 8253.04, Cook County, Illinois","4246","null","277","null","3654","270","null","null","0","null","11","null","0","null","11","null","141","119","null","null","0","11","null","null","341","null","252","null","110","null","99","null","96","null","97","null","14","null","22","null",
"1400000US17031825400","Census Tract 8254, Cook County, Illinois","5099","null","326","null","4698","380","null","null","275","null","188","null","0","null","15","null","99","117","null","null","0","15","null","null","27","null","34","null","0","null","15","null","0","null","15","null","0","null","15","null",
"1400000US17031825501","Census Tract 8255.01, Cook County, Illinois","5257","null","577","null","437","135","null","null","4673","null","579","null","42","null","51","null","0","15","null","null","0","15","null","null","104","null","135","null","1","null","4","null","1","null","4","null","0","null","15","null",
"1400000US17031825503","Census Tract 8255.03, Cook County, Illinois","6919","null","567","null","1040","253","null","null","5732","null","593","null","0","null","15","null","94","139","null","null","0","15","null","null","16","null","91","null","37","null","59","null","0","null","15","null","37","null","59","null",
"1400000US17031825504","Census Tract 8255.04, Cook County, Illinois","3949","null","404","null","306","75","null","null","3609","null","402","null","0","null","11","null","0","11","null","null","0","11","null","null","7","null","12","null","27","null","30","null","12","null","19","null","15","null","22","null",
"1400000US17031825505","Census Tract 8255.05, Cook County, Illinois","5893","null","557","null","408","168","null","null","5187","null","519","null","0","null","15","null","281","286","null","null","0","15","null","null","0","null","15","null","17","null","28","null","17","null","28","null","0","null","15","null",
"1400000US17031825600","Census Tract 8256, Cook County, Illinois","5406","null","295","null","1036","349","null","null","3960","null","465","null","0","null","15","null","86","102","null","null","0","15","null","null","260","null","237","null","64","null","63","null","0","null","15","null","64","null","63","null",
"1400000US17031825700","Census Tract 8257, Cook County, Illinois","4189","null","27","null","1325","200","null","null","2527","null","204","null","5","null","7","null","9","15","null","null","0","11","null","null","277","null","197","null","46","null","33","null","21","null","23","null","25","null","23","null",
"1400000US17031825801","Census Tract 8258.01, Cook County, Illinois","3601","null","538","null","239","201","null","null","3348","null","559","null","0","null","11","null","7","11","null","null","0","11","null","null","7","null","12","null","0","null","11","null","0","null","11","null","0","null","11","null",
