"GEO_ID","NAME","B02001_001E","B02001_001EA","B02001_001M","B02001_001MA","B02001_002E","B02001_002M","B02001_002MA","B02001_002EA","B02001_003E","B02001_003M","B02001_003MA","B02001_003EA","B02001_004E","B02001_004M","B02001_004MA","B02001_004EA","B02001_005E","B02001_005M","B02001_005MA","B02001_005EA","B02001_006E","B02001_006EA","B02001_006M","B02001_006MA","B02001_007E","B02001_007EA","B02001_007M","B02001_007MA","B02001_008E","B02001_008M","B02001_008MA","B02001_008EA","B02001_009E","B02001_009M","B02001_009MA","B02001_009EA","B02001_010E","B02001_010M","B02001_010MA","B02001_010EA",
"Geography","Geographic Area Name","Estimate!!Total","Annotation of Estimate!!Total","Margin of Error!!Total","Annotation of Margin of Error!!Total","Estimate!!Total!!White alone","Margin of Error!!Total!!White alone","Annotation of Margin of Error!!Total!!White alone","Annotation of Estimate!!Total!!White alone","Estimate!!Total!!Black or African American alone","Margin of Error!!Total!!Black or African American alone","Annotation of Margin of Error!!Total!!Black or African American alone","Annotation of Estimate!!Total!!Black or African American alone","Estimate!!Total!!American Indian and Alaska Native alone","Margin of Error!!Total!!American Indian and Alaska Native alone","Annotation of Margin of Error!!Total!!American Indian and Alaska Native alone","Annotation of Estimate!!Total!!American Indian and Alaska Native alone","Estimate!!Total!!Asian alone","Margin of Error!!Total!!Asian alone","Annotation of Margin of Error!!Total!!Asian alone","Annotation of Estimate!!Total!!Asian alone","Estimate!!Total!!Native Hawaiian and Other Pacific Islander alone","Annotation of Estimate!!Total!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total!!Native Hawaiian and Other Pacific Islander alone","Annotation of Margin of Error!!Total!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total!!Some other race alone","Annotation of Estimate!!Total!!Some other race alone","Margin of Error!!Total!!Some other race alone","Annotation of Margin of Error!!Total!!Some other race alone","Estimate!!Total!!Two or more races","Margin of Error!!Total!!Two or more races","Annotation of Margin of Error!!Total!!Two or more races","Annotation of Estimate!!Total!!Two or more races","Estimate!!Total!!Two or more races!!Two races including Some other race","Margin of Error!!Total!!Two or more races!!Two races including Some other race","Annotation of Margin of Error!!Total!!Two or more races!!Two races including Some other race","Annotation of Estimate!!Total!!Two or more races!!Two races including Some other race","Estimate!!Total!!Two or more races!!Two races excluding Some other race, and three or more races","Margin of Error!!Total!!Two or more races!!Two races excluding Some other race, and three or more races","Annotation of Margin of Error!!Total!!Two or more races!!Two races excluding Some other race, and three or more races","Annotation of Estimate!!Total!!Two or more races!!Two races excluding Some other race, and three or more races",
"1400000US17031060300","Census Tract 603, Cook County, Illinois","3259","null","230","null","2940","265","null","null","35","51","null","null","28","32","null","null","199","131","null","null","0","null","11","null","15","null","22","null","42","35","null","null","0","11","null","null","42","35","null","null",
"1400000US17031060400","Census Tract 604, Cook County, Illinois","3971","null","328","null","3542","332","null","null","29","22","null","null","34","36","null","null","107","78","null","null","0","null","11","null","29","null","26","null","230","182","null","null","0","11","null","null","230","182","null","null",
"1400000US17031060500","Census Tract 605, Cook County, Illinois","1264","null","120","null","1018","143","null","null","71","44","null","null","0","11","null","null","122","61","null","null","0","null","11","null","16","null","25","null","37","27","null","null","4","6","null","null","33","27","null","null",
"1400000US17031060800","Census Tract 608, Cook County, Illinois","5042","null","436","null","4006","360","null","null","237","119","null","null","0","15","null","null","577","198","null","null","0","null","15","null","32","null","36","null","190","123","null","null","14","22","null","null","176","129","null","null",
"1400000US17031060900","Census Tract 609, Cook County, Illinois","7062","null","840","null","5831","903","null","null","368","274","null","null","108","125","null","null","214","150","null","null","0","null","15","null","230","null","183","null","311","221","null","null","0","15","null","null","311","221","null","null",
"1400000US17031061000","Census Tract 610, Cook County, Illinois","1878","null","149","null","1669","139","null","null","33","30","null","null","0","11","null","null","138","90","null","null","0","null","11","null","10","null","10","null","28","19","null","null","7","12","null","null","21","15","null","null",
"1400000US17031061100","Census Tract 611, Cook County, Illinois","1508","null","145","null","1231","148","null","null","30","38","null","null","6","9","null","null","236","39","null","null","0","null","11","null","0","null","11","null","5","7","null","null","5","7","null","null","0","11","null","null",
"1400000US17031061200","Census Tract 612, Cook County, Illinois","2061","null","199","null","1857","199","null","null","36","38","null","null","0","11","null","null","94","50","null","null","0","null","11","null","25","null","28","null","49","38","null","null","0","11","null","null","49","38","null","null",
"1400000US17031061500","Census Tract 615, Cook County, Illinois","1820","null","161","null","1686","161","null","null","32","25","null","null","0","11","null","null","64","38","null","null","0","null","11","null","15","null","14","null","23","29","null","null","0","11","null","null","23","29","null","null",
"1400000US17031061800","Census Tract 618, Cook County, Illinois","1216","null","102","null","913","108","null","null","74","57","null","null","0","11","null","null","120","71","null","null","0","null","11","null","29","null","28","null","80","61","null","null","0","11","null","null","80","61","null","null",
"1400000US17031061901","Census Tract 619.01, Cook County, Illinois","3810","null","348","null","2863","408","null","null","85","53","null","null","27","43","null","null","589","203","null","null","7","null","14","null","124","null","175","null","115","77","null","null","35","38","null","null","80","70","null","null",
"1400000US17031061902","Census Tract 619.02, Cook County, Illinois","4327","null","396","null","3672","424","null","null","134","78","null","null","0","11","null","null","347","167","null","null","0","null","11","null","27","null","31","null","147","91","null","null","0","11","null","null","147","91","null","null",
"1400000US17031062000","Census Tract 620, Cook County, Illinois","2942","null","232","null","2592","237","null","null","118","117","null","null","0","11","null","null","156","80","null","null","0","null","11","null","24","null","25","null","52","41","null","null","0","11","null","null","52","41","null","null",
"1400000US17031062100","Census Tract 621, Cook County, Illinois","3671","null","335","null","3201","340","null","null","80","67","null","null","0","11","null","null","313","154","null","null","0","null","11","null","19","null","21","null","58","34","null","null","7","12","null","null","51","37","null","null",
"1400000US17031062200","Census Tract 622, Cook County, Illinois","2878","null","271","null","2554","259","null","null","125","116","null","null","0","11","null","null","153","86","null","null","0","null","11","null","20","null","22","null","26","23","null","null","0","11","null","null","26","23","null","null",
"1400000US17031062300","Census Tract 623, Cook County, Illinois","1682","null","156","null","1507","146","null","null","12","14","null","null","0","11","null","null","96","51","null","null","0","null","11","null","22","null","33","null","45","30","null","null","0","11","null","null","45","30","null","null",
"1400000US17031062400","Census Tract 624, Cook County, Illinois","1486","null","157","null","1339","158","null","null","37","28","null","null","0","11","null","null","63","36","null","null","0","null","11","null","22","null","25","null","25","21","null","null","0","11","null","null","25","21","null","null",
"1400000US17031062500","Census Tract 625, Cook County, Illinois","1531","null","139","null","1406","155","null","null","0","11","null","null","0","11","null","null","94","44","null","null","0","null","11","null","8","null","11","null","23","27","null","null","0","11","null","null","23","27","null","null",
"1400000US17031062600","Census Tract 626, Cook County, Illinois","2247","null","187","null","1896","194","null","null","38","29","null","null","0","11","null","null","188","88","null","null","0","null","11","null","8","null","11","null","117","54","null","null","22","22","null","null","95","50","null","null",
"1400000US17031062700","Census Tract 627, Cook County, Illinois","2880","null","332","null","2626","330","null","null","11","22","null","null","0","11","null","null","42","44","null","null","0","null","11","null","130","null","137","null","71","43","null","null","22","28","null","null","49","37","null","null",
"1400000US17031062800","Census Tract 628, Cook County, Illinois","3760","null","234","null","3407","251","null","null","45","40","null","null","8","14","null","null","206","106","null","null","0","null","11","null","0","null","11","null","94","64","null","null","0","11","null","null","94","64","null","null",
"1400000US17031062900","Census Tract 629, Cook County, Illinois","3920","null","251","null","3516","261","null","null","133","102","null","null","0","11","null","null","156","99","null","null","0","null","11","null","16","null","24","null","99","59","null","null","18","26","null","null","81","51","null","null",
"1400000US17031063000","Census Tract 630, Cook County, Illinois","3302","null","273","null","2748","288","null","null","124","70","null","null","0","11","null","null","266","143","null","null","13","null","21","null","45","null","45","null","106","106","null","null","0","11","null","null","106","106","null","null",
"1400000US17031063100","Census Tract 631, Cook County, Illinois","2374","null","225","null","2042","232","null","null","18","21","null","null","0","11","null","null","144","73","null","null","0","null","11","null","21","null","35","null","149","101","null","null","0","11","null","null","149","101","null","null",
"1400000US17031063200","Census Tract 632, Cook County, Illinois","7124","null","578","null","6034","603","null","null","166","104","null","null","0","15","null","null","628","277","null","null","0","null","15","null","66","null","74","null","230","133","null","null","16","29","null","null","214","128","null","null",
"1400000US17031063301","Census Tract 633.01, Cook County, Illinois","2596","null","240","null","2088","191","null","null","232","128","null","null","0","11","null","null","98","48","null","null","0","null","11","null","23","null","25","null","155","88","null","null","0","11","null","null","155","88","null","null",
"1400000US17031063302","Census Tract 633.02, Cook County, Illinois","4336","null","398","null","3631","306","null","null","70","48","null","null","0","11","null","null","516","261","null","null","0","null","11","null","34","null","38","null","85","90","null","null","0","11","null","null","85","90","null","null",
"1400000US17031063303","Census Tract 633.03, Cook County, Illinois","1292","null","96","null","1135","85","null","null","34","32","null","null","0","11","null","null","113","57","null","null","0","null","11","null","0","null","11","null","10","18","null","null","0","11","null","null","10","18","null","null",
"1400000US17031063400","Census Tract 634, Cook County, Illinois","2060","null","193","null","1828","198","null","null","89","45","null","null","0","11","null","null","91","52","null","null","0","null","11","null","0","null","11","null","52","35","null","null","0","11","null","null","52","35","null","null",
"1400000US17031070101","Census Tract 701.01, Cook County, Illinois","3671","null","266","null","3032","328","null","null","85","62","null","null","0","11","null","null","309","128","null","null","0","null","11","null","12","null","19","null","233","181","null","null","0","11","null","null","233","181","null","null",
"1400000US17031070102","Census Tract 701.02, Cook County, Illinois","2779","null","180","null","2406","175","null","null","147","83","null","null","0","11","null","null","106","53","null","null","10","null","15","null","52","null","60","null","58","45","null","null","0","11","null","null","58","45","null","null",
"1400000US17031070103","Census Tract 701.03, Cook County, Illinois","1562","null","134","null","1327","150","null","null","95","74","null","null","0","11","null","null","108","61","null","null","0","null","11","null","25","null","26","null","7","11","null","null","0","11","null","null","7","11","null","null",
"1400000US17031070200","Census Tract 702, Cook County, Illinois","3985","null","374","null","3250","319","null","null","252","150","null","null","0","11","null","null","294","151","null","null","0","null","11","null","67","null","101","null","122","74","null","null","0","11","null","null","122","74","null","null",
"1400000US17031070300","Census Tract 703, Cook County, Illinois","3490","null","223","null","3020","231","null","null","50","55","null","null","0","11","null","null","245","107","null","null","0","null","11","null","45","null","71","null","130","78","null","null","16","25","null","null","114","70","null","null",
"1400000US17031070400","Census Tract 704, Cook County, Illinois","3400","null","222","null","2905","259","null","null","210","105","null","null","0","11","null","null","211","133","null","null","0","null","11","null","27","null","43","null","47","32","null","null","0","11","null","null","47","32","null","null",
"1400000US17031070500","Census Tract 705, Cook County, Illinois","3183","null","330","null","2782","305","null","null","197","110","null","null","0","11","null","null","94","74","null","null","0","null","11","null","41","null","51","null","69","57","null","null","0","11","null","null","69","57","null","null",
"1400000US17031070600","Census Tract 706, Cook County, Illinois","3366","null","307","null","3189","317","null","null","48","77","null","null","0","11","null","null","109","93","null","null","0","null","11","null","0","null","11","null","20","25","null","null","11","19","null","null","9","16","null","null",
"1400000US17031070700","Census Tract 707, Cook County, Illinois","4342","null","367","null","3596","408","null","null","271","223","null","null","0","11","null","null","365","202","null","null","0","null","11","null","52","null","49","null","58","43","null","null","0","11","null","null","58","43","null","null",
"1400000US17031071000","Census Tract 710, Cook County, Illinois","4079","null","453","null","3479","451","null","null","174","86","null","null","6","12","null","null","279","82","null","null","0","null","11","null","6","null","12","null","135","73","null","null","47","50","null","null","88","59","null","null",
"1400000US17031071100","Census Tract 711, Cook County, Illinois","2898","null","278","null","2529","271","null","null","104","80","null","null","0","11","null","null","114","55","null","null","5","null","9","null","23","null","27","null","123","76","null","null","16","17","null","null","107","73","null","null",
"1400000US17031071200","Census Tract 712, Cook County, Illinois","1993","null","192","null","1703","209","null","null","49","43","null","null","0","11","null","null","197","137","null","null","0","null","11","null","0","null","11","null","44","42","null","null","0","11","null","null","44","42","null","null",
"1400000US17031071300","Census Tract 713, Cook County, Illinois","3809","null","378","null","3235","384","null","null","82","73","null","null","0","11","null","null","347","210","null","null","12","null","21","null","81","null","105","null","52","36","null","null","0","11","null","null","52","36","null","null",
"1400000US17031071400","Census Tract 714, Cook County, Illinois","4703","null","454","null","3914","412","null","null","251","112","null","null","0","11","null","null","282","142","null","null","0","null","11","null","26","null","35","null","230","150","null","null","15","24","null","null","215","148","null","null",
"1400000US17031071500","Census Tract 715, Cook County, Illinois","5977","null","357","null","4977","388","null","null","198","121","null","null","0","15","null","null","532","250","null","null","0","null","15","null","73","null","93","null","197","118","null","null","0","15","null","null","197","118","null","null",
"1400000US17031071600","Census Tract 716, Cook County, Illinois","1712","null","157","null","1452","175","null","null","118","67","null","null","0","11","null","null","83","55","null","null","0","null","11","null","0","null","11","null","59","34","null","null","10","16","null","null","49","30","null","null",
"1400000US17031071700","Census Tract 717, Cook County, Illinois","1780","null","147","null","1383","151","null","null","167","62","null","null","8","12","null","null","130","60","null","null","0","null","11","null","57","null","49","null","35","29","null","null","5","7","null","null","30","29","null","null",
"1400000US17031071800","Census Tract 718, Cook County, Illinois","2841","null","261","null","2128","309","null","null","425","242","null","null","0","11","null","null","189","111","null","null","0","null","11","null","9","null","13","null","90","70","null","null","0","11","null","null","90","70","null","null",
"1400000US17031080100","Census Tract 801, Cook County, Illinois","6823","null","609","null","6009","667","null","null","444","326","null","null","31","48","null","null","173","150","null","null","0","null","15","null","64","null","78","null","102","121","null","null","0","15","null","null","102","121","null","null",
"1400000US17031080201","Census Tract 802.01, Cook County, Illinois","3246","null","211","null","2841","280","null","null","260","195","null","null","43","63","null","null","73","71","null","null","0","null","11","null","14","null","23","null","15","23","null","null","0","11","null","null","15","23","null","null",
"1400000US17031080202","Census Tract 802.02, Cook County, Illinois","3661","null","430","null","3230","439","null","null","93","66","null","null","0","11","null","null","320","284","null","null","0","null","11","null","0","null","11","null","18","27","null","null","0","11","null","null","18","27","null","null",
"1400000US17031080300","Census Tract 803, Cook County, Illinois","4748","null","424","null","3880","465","null","null","352","241","null","null","0","11","null","null","387","169","null","null","0","null","11","null","50","null","66","null","79","62","null","null","14","22","null","null","65","57","null","null",
"1400000US17031080400","Census Tract 804, Cook County, Illinois","4074","null","721","null","1731","514","null","null","2024","760","null","null","68","96","null","null","79","80","null","null","0","null","11","null","0","null","11","null","172","338","null","null","17","33","null","null","155","338","null","null",
"1400000US17031081000","Census Tract 810, Cook County, Illinois","7380","null","531","null","5128","448","null","null","1092","331","null","null","0","15","null","null","839","322","null","null","0","null","15","null","128","null","112","null","193","139","null","null","51","66","null","null","142","125","null","null",
"1400000US17031081100","Census Tract 811, Cook County, Illinois","3744","null","264","null","2823","317","null","null","442","156","null","null","0","11","null","null","216","124","null","null","0","null","11","null","140","null","129","null","123","104","null","null","0","11","null","null","123","104","null","null",
"1400000US17031081201","Census Tract 812.01, Cook County, Illinois","4381","null","418","null","3660","396","null","null","93","93","null","null","0","11","null","null","512","245","null","null","0","null","11","null","86","null","79","null","30","28","null","null","9","17","null","null","21","28","null","null",
