"GEO_ID","NAME","B02001_001E","B02001_001EA","B02001_001M","B02001_001MA","B02001_002E","B02001_002EA","B02001_002M","B02001_002MA","B02001_003E","B02001_003M","B02001_003MA","B02001_003EA","B02001_004E","B02001_004EA","B02001_004M","B02001_004MA","B02001_005E","B02001_005EA","B02001_005M","B02001_005MA","B02001_006E","B02001_006EA","B02001_006M","B02001_006MA","B02001_007E","B02001_007EA","B02001_007M","B02001_007MA","B02001_008E","B02001_008EA","B02001_008M","B02001_008MA","B02001_009E","B02001_009EA","B02001_009M","B02001_009MA","B02001_010E","B02001_010EA","B02001_010M","B02001_010MA",
"Geography","Geographic Area Name","Estimate!!Total:","Annotation of Estimate!!Total:","Margin of Error!!Total:","Annotation of Margin of Error!!Total:","Estimate!!Total:!!White alone","Annotation of Estimate!!Total:!!White alone","Margin of Error!!Total:!!White alone","Annotation of Margin of Error!!Total:!!White alone","Estimate!!Total:!!Black or African American alone","Margin of Error!!Total:!!Black or African American alone","Annotation of Margin of Error!!Total:!!Black or African American alone","Annotation of Estimate!!Total:!!Black or African American alone","Estimate!!Total:!!American Indian and Alaska Native alone","Annotation of Estimate!!Total:!!American Indian and Alaska Native alone","Margin of Error!!Total:!!American Indian and Alaska Native alone","Annotation of Margin of Error!!Total:!!American Indian and Alaska Native alone","Estimate!!Total:!!Asian alone","Annotation of Estimate!!Total:!!Asian alone","Margin of Error!!Total:!!Asian alone","Annotation of Margin of Error!!Total:!!Asian alone","Estimate!!Total:!!Native Hawaiian and Other Pacific Islander alone","Annotation of Estimate!!Total:!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total:!!Native Hawaiian and Other Pacific Islander alone","Annotation of Margin of Error!!Total:!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total:!!Some other race alone","Annotation of Estimate!!Total:!!Some other race alone","Margin of Error!!Total:!!Some other race alone","Annotation of Margin of Error!!Total:!!Some other race alone","Estimate!!Total:!!Two or more races:","Annotation of Estimate!!Total:!!Two or more races:","Margin of Error!!Total:!!Two or more races:","Annotation of Margin of Error!!Total:!!Two or more races:","Estimate!!Total:!!Two or more races:!!Two races including Some other race","Annotation of Estimate!!Total:!!Two or more races:!!Two races including Some other race","Margin of Error!!Total:!!Two or more races:!!Two races including Some other race","Annotation of Margin of Error!!Total:!!Two or more races:!!Two races including Some other race","Estimate!!Total:!!Two or more races:!!Two races excluding Some other race, and three or more races","Annotation of Estimate!!Total:!!Two or more races:!!Two races excluding Some other race, and three or more races","Margin of Error!!Total:!!Two or more races:!!Two races excluding Some other race, and three or more races","Annotation of Margin of Error!!Total:!!Two or more races:!!Two races excluding Some other race, and three or more races",
"1400000US17031060100","Census Tract 601, Cook County, Illinois","2939","null","241","null","2442","null","274","null","152","107","null","null","0","null","11","null","196","null","142","null","0","null","11","null","8","null","13","null","141","null","78","null","0","null","11","null","141","null","78","null",
"1400000US17031060200","Census Tract 602, Cook County, Illinois","2248","null","224","null","1905","null","215","null","42","46","null","null","0","null","11","null","170","null","127","null","10","null","16","null","56","null","52","null","65","null","48","null","0","null","11","null","65","null","48","null",
"1400000US17031060300","Census Tract 603, Cook County, Illinois","2936","null","297","null","2521","null","308","null","49","62","null","null","12","null","18","null","242","null","210","null","0","null","11","null","35","null","33","null","77","null","58","null","0","null","11","null","77","null","58","null",
"1400000US17031060400","Census Tract 604, Cook County, Illinois","3877","null","303","null","3517","null","313","null","25","31","null","null","0","null","11","null","136","null","88","null","0","null","11","null","77","null","63","null","122","null","149","null","0","null","11","null","122","null","149","null",
"1400000US17031060500","Census Tract 605, Cook County, Illinois","1197","null","100","null","952","null","121","null","34","40","null","null","0","null","11","null","154","null","71","null","0","null","11","null","17","null","28","null","40","null","28","null","21","null","20","null","19","null","19","null",
"1400000US17031060800","Census Tract 608, Cook County, Illinois","5037","null","501","null","3846","null","497","null","192","101","null","null","0","null","16","null","509","null","254","null","0","null","16","null","119","null","93","null","371","null","208","null","46","null","45","null","325","null","186","null",
"1400000US17031060900","Census Tract 609, Cook County, Illinois","7292","null","774","null","5998","null","813","null","625","174","null","null","0","null","16","null","412","null","250","null","0","null","16","null","99","null","159","null","158","null","136","null","23","null","36","null","135","null","134","null",
"1400000US17031061000","Census Tract 610, Cook County, Illinois","2202","null","222","null","2007","null","235","null","33","30","null","null","0","null","11","null","120","null","81","null","0","null","11","null","10","null","15","null","32","null","26","null","0","null","11","null","32","null","26","null",
"1400000US17031061100","Census Tract 611, Cook County, Illinois","1368","null","186","null","1260","null","175","null","46","32","null","null","0","null","11","null","55","null","48","null","0","null","11","null","0","null","11","null","7","null","10","null","7","null","10","null","0","null","11","null",
"1400000US17031061200","Census Tract 612, Cook County, Illinois","2164","null","268","null","1934","null","253","null","28","25","null","null","0","null","11","null","94","null","55","null","0","null","11","null","24","null","16","null","84","null","54","null","0","null","11","null","84","null","54","null",
"1400000US17031061500","Census Tract 615, Cook County, Illinois","2000","null","168","null","1824","null","144","null","27","23","null","null","0","null","11","null","41","null","25","null","0","null","11","null","18","null","15","null","90","null","82","null","47","null","52","null","43","null","34","null",
"1400000US17031061800","Census Tract 618, Cook County, Illinois","1415","null","122","null","1103","null","136","null","67","47","null","null","0","null","11","null","102","null","53","null","0","null","11","null","43","null","30","null","100","null","72","null","0","null","11","null","100","null","72","null",
"1400000US17031061901","Census Tract 619.01, Cook County, Illinois","3492","null","342","null","2607","null","384","null","79","66","null","null","29","null","42","null","652","null","233","null","0","null","11","null","16","null","26","null","109","null","75","null","14","null","23","null","95","null","68","null",
"1400000US17031061902","Census Tract 619.02, Cook County, Illinois","4759","null","597","null","3966","null","565","null","134","78","null","null","24","null","37","null","473","null","266","null","0","null","11","null","44","null","70","null","118","null","79","null","29","null","46","null","89","null","63","null",
"1400000US17031062000","Census Tract 620, Cook County, Illinois","3027","null","306","null","2607","null","332","null","117","71","null","null","0","null","11","null","145","null","77","null","0","null","11","null","0","null","11","null","158","null","94","null","0","null","11","null","158","null","94","null",
"1400000US17031062100","Census Tract 621, Cook County, Illinois","3722","null","307","null","3198","null","275","null","180","106","null","null","0","null","11","null","247","null","165","null","0","null","11","null","0","null","11","null","97","null","61","null","22","null","36","null","75","null","49","null",
"1400000US17031062200","Census Tract 622, Cook County, Illinois","2988","null","331","null","2829","null","334","null","33","36","null","null","0","null","11","null","74","null","51","null","0","null","11","null","52","null","55","null","0","null","11","null","0","null","11","null","0","null","11","null",
"1400000US17031062300","Census Tract 623, Cook County, Illinois","1595","null","128","null","1330","null","131","null","34","25","null","null","0","null","11","null","119","null","52","null","0","null","11","null","21","null","30","null","91","null","37","null","0","null","11","null","91","null","37","null",
"1400000US17031062400","Census Tract 624, Cook County, Illinois","1571","null","126","null","1377","null","117","null","75","48","null","null","0","null","11","null","43","null","31","null","0","null","11","null","50","null","54","null","26","null","19","null","0","null","11","null","26","null","19","null",
"1400000US17031062500","Census Tract 625, Cook County, Illinois","1556","null","151","null","1362","null","150","null","49","51","null","null","0","null","11","null","145","null","69","null","0","null","11","null","0","null","11","null","0","null","11","null","0","null","11","null","0","null","11","null",
"1400000US17031062600","Census Tract 626, Cook County, Illinois","2442","null","174","null","2037","null","187","null","45","40","null","null","0","null","11","null","245","null","103","null","8","null","12","null","6","null","10","null","101","null","59","null","7","null","11","null","94","null","57","null",
"1400000US17031062700","Census Tract 627, Cook County, Illinois","2982","null","313","null","2786","null","305","null","7","12","null","null","18","null","28","null","40","null","34","null","0","null","11","null","54","null","52","null","77","null","50","null","7","null","10","null","70","null","49","null",
"1400000US17031062800","Census Tract 628, Cook County, Illinois","3460","null","263","null","2999","null","296","null","77","53","null","null","17","null","24","null","301","null","158","null","0","null","11","null","0","null","11","null","66","null","52","null","0","null","11","null","66","null","52","null",
"1400000US17031062900","Census Tract 629, Cook County, Illinois","3818","null","286","null","3200","null","293","null","276","192","null","null","0","null","11","null","218","null","108","null","0","null","11","null","27","null","25","null","97","null","63","null","34","null","42","null","63","null","43","null",
"1400000US17031063000","Census Tract 630, Cook County, Illinois","3456","null","267","null","2649","null","307","null","172","91","null","null","0","null","11","null","353","null","132","null","41","null","51","null","42","null","39","null","199","null","101","null","0","null","11","null","199","null","101","null",
"1400000US17031063100","Census Tract 631, Cook County, Illinois","2238","null","211","null","1921","null","203","null","24","26","null","null","0","null","11","null","150","null","85","null","0","null","11","null","29","null","32","null","114","null","63","null","24","null","28","null","90","null","56","null",
"1400000US17031063200","Census Tract 632, Cook County, Illinois","6745","null","542","null","6054","null","497","null","193","148","null","null","0","null","16","null","346","null","315","null","0","null","16","null","34","null","53","null","118","null","96","null","0","null","16","null","118","null","96","null",
"1400000US17031063301","Census Tract 633.01, Cook County, Illinois","2735","null","200","null","2245","null","202","null","164","63","null","null","0","null","11","null","123","null","70","null","0","null","11","null","48","null","38","null","155","null","74","null","22","null","26","null","133","null","65","null",
"1400000US17031063302","Census Tract 633.02, Cook County, Illinois","3967","null","346","null","3408","null","366","null","120","80","null","null","0","null","11","null","370","null","178","null","0","null","11","null","0","null","11","null","69","null","70","null","0","null","11","null","69","null","70","null",
"1400000US17031063303","Census Tract 633.03, Cook County, Illinois","1243","null","100","null","1079","null","113","null","0","11","null","null","0","null","11","null","158","null","55","null","0","null","11","null","0","null","11","null","6","null","9","null","0","null","11","null","6","null","9","null",
"1400000US17031063400","Census Tract 634, Cook County, Illinois","2443","null","253","null","2127","null","231","null","65","46","null","null","0","null","11","null","177","null","68","null","0","null","11","null","0","null","11","null","74","null","54","null","0","null","11","null","74","null","54","null",
"1400000US17031070101","Census Tract 701.01, Cook County, Illinois","3885","null","393","null","3202","null","386","null","91","80","null","null","15","null","25","null","210","null","101","null","0","null","11","null","160","null","169","null","207","null","203","null","0","null","11","null","207","null","203","null",
"1400000US17031070102","Census Tract 701.02, Cook County, Illinois","2918","null","284","null","2500","null","250","null","173","113","null","null","0","null","11","null","118","null","64","null","16","null","24","null","39","null","38","null","72","null","58","null","0","null","11","null","72","null","58","null",
"1400000US17031070103","Census Tract 701.03, Cook County, Illinois","1636","null","154","null","1328","null","168","null","64","85","null","null","0","null","11","null","173","null","93","null","0","null","11","null","43","null","41","null","28","null","24","null","0","null","11","null","28","null","24","null",
"1400000US17031070200","Census Tract 702, Cook County, Illinois","4216","null","429","null","3677","null","411","null","166","100","null","null","0","null","11","null","195","null","115","null","0","null","11","null","91","null","101","null","87","null","71","null","0","null","11","null","87","null","71","null",
"1400000US17031070300","Census Tract 703, Cook County, Illinois","3634","null","262","null","3254","null","269","null","31","29","null","null","0","null","11","null","174","null","58","null","0","null","11","null","0","null","11","null","175","null","96","null","40","null","44","null","135","null","85","null",
"1400000US17031070400","Census Tract 704, Cook County, Illinois","3151","null","284","null","2590","null","295","null","177","116","null","null","0","null","11","null","254","null","168","null","0","null","11","null","35","null","44","null","95","null","72","null","0","null","11","null","95","null","72","null",
"1400000US17031070500","Census Tract 705, Cook County, Illinois","3458","null","405","null","2942","null","370","null","237","117","null","null","0","null","11","null","189","null","150","null","0","null","11","null","0","null","11","null","90","null","76","null","0","null","11","null","90","null","76","null",
"1400000US17031070600","Census Tract 706, Cook County, Illinois","3296","null","351","null","2994","null","384","null","11","19","null","null","0","null","11","null","215","null","137","null","0","null","11","null","39","null","42","null","37","null","36","null","9","null","14","null","28","null","32","null",
"1400000US17031070700","Census Tract 707, Cook County, Illinois","4191","null","480","null","3009","null","337","null","673","449","null","null","7","null","10","null","352","null","219","null","0","null","11","null","53","null","57","null","97","null","61","null","18","null","22","null","79","null","52","null",
"1400000US17031071000","Census Tract 710, Cook County, Illinois","4634","null","543","null","3820","null","501","null","316","115","null","null","8","null","15","null","332","null","111","null","0","null","11","null","29","null","35","null","129","null","63","null","30","null","30","null","99","null","50","null",
"1400000US17031071100","Census Tract 711, Cook County, Illinois","3394","null","356","null","2694","null","305","null","56","35","null","null","0","null","11","null","388","null","236","null","0","null","11","null","75","null","48","null","181","null","103","null","35","null","28","null","146","null","100","null",
"1400000US17031071200","Census Tract 712, Cook County, Illinois","1956","null","202","null","1541","null","239","null","162","97","null","null","0","null","11","null","160","null","137","null","0","null","11","null","57","null","72","null","36","null","31","null","0","null","11","null","36","null","31","null",
"1400000US17031071300","Census Tract 713, Cook County, Illinois","4308","null","334","null","3445","null","393","null","45","50","null","null","0","null","11","null","597","null","350","null","0","null","11","null","82","null","106","null","139","null","98","null","12","null","18","null","127","null","96","null",
"1400000US17031071400","Census Tract 714, Cook County, Illinois","5096","null","439","null","4234","null","423","null","282","135","null","null","0","null","16","null","274","null","115","null","0","null","16","null","82","null","76","null","224","null","129","null","5","null","11","null","219","null","128","null",
"1400000US17031071500","Census Tract 715, Cook County, Illinois","6187","null","474","null","5376","null","457","null","131","101","null","null","0","null","16","null","475","null","213","null","0","null","16","null","79","null","102","null","126","null","106","null","0","null","16","null","126","null","106","null",
"1400000US17031071600","Census Tract 716, Cook County, Illinois","1914","null","149","null","1469","null","150","null","217","104","null","null","0","null","11","null","171","null","84","null","0","null","11","null","0","null","11","null","57","null","30","null","0","null","11","null","57","null","30","null",
"1400000US17031071700","Census Tract 717, Cook County, Illinois","1670","null","182","null","1264","null","200","null","149","76","null","null","0","null","11","null","160","null","80","null","0","null","11","null","46","null","57","null","51","null","43","null","0","null","11","null","51","null","43","null",
"1400000US17031071800","Census Tract 718, Cook County, Illinois","2613","null","277","null","1949","null","265","null","312","180","null","null","0","null","11","null","305","null","171","null","0","null","11","null","0","null","11","null","47","null","44","null","0","null","11","null","47","null","44","null",
"1400000US17031080100","Census Tract 801, Cook County, Illinois","6741","null","643","null","5585","null","598","null","197","127","null","null","47","null","75","null","484","null","243","null","0","null","16","null","26","null","38","null","402","null","342","null","0","null","16","null","402","null","342","null",
"1400000US17031080201","Census Tract 802.01, Cook County, Illinois","3160","null","291","null","2611","null","242","null","185","156","null","null","0","null","11","null","280","null","238","null","0","null","11","null","19","null","29","null","65","null","76","null","45","null","69","null","20","null","32","null",
"1400000US17031080202","Census Tract 802.02, Cook County, Illinois","3339","null","399","null","3048","null","416","null","111","66","null","null","0","null","11","null","147","null","138","null","0","null","11","null","33","null","54","null","0","null","11","null","0","null","11","null","0","null","11","null",
"1400000US17031080300","Census Tract 803, Cook County, Illinois","4911","null","382","null","4161","null","414","null","174","185","null","null","0","null","11","null","475","null","196","null","0","null","11","null","31","null","35","null","70","null","66","null","32","null","47","null","38","null","43","null",
"1400000US17031080400","Census Tract 804, Cook County, Illinois","4331","null","493","null","1451","null","300","null","2517","457","null","null","3","null","6","null","107","null","81","null","0","null","11","null","22","null","35","null","231","null","151","null","0","null","11","null","231","null","151","null",
"1400000US17031081000","Census Tract 810, Cook County, Illinois","8204","null","679","null","5522","null","605","null","1180","333","null","null","0","null","16","null","1234","null","335","null","0","null","16","null","97","null","85","null","171","null","120","null","26","null","35","null","145","null","119","null",
"1400000US17031081100","Census Tract 811, Cook County, Illinois","4200","null","414","null","3244","null","323","null","399","176","null","null","0","null","11","null","336","null","158","null","0","null","11","null","42","null","67","null","179","null","141","null","0","null","11","null","179","null","141","null",
"1400000US17031081201","Census Tract 812.01, Cook County, Illinois","4711","null","406","null","3865","null","355","null","147","97","null","null","0","null","11","null","654","null","303","null","0","null","11","null","18","null","30","null","27","null","33","null","0","null","11","null","27","null","33","null",
